ÈÕÆÚ,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH
2018/9/27,-3.125,-1.5974,-1.3237,-1.8759,-4.1344,-2.7352,-1.7544,-0.9646,-0.7937,-2.7254,-3.3447,-2.9456,0,-9.9829,-1.9463,-2.8169,-1.6064,-4.1463,-3.1464,-0.8929,-0.5396,-1.0707,-5.4645,-2.317,2.8169,-4.5838,-2.974,-3.5251,-3.1008,1.355,-1.6667,-2.7542,-2.7179,-4.9539,-3.235,-2.2727,-3.3613,-3,-4.1773,-2.4876,-4.4475,1.7182,0.2961,0.8019,0.7379,1.4116,0.6703,0.7833,0.2559,0.3896,0.7091,1.0113,1.3556,,0.1101,0.3482,0.8333,0.9662,2.3198,1.8685,0.1472,1.2102,0.5748,3.2998,1.5598,3.8838,1.5949,0.9726,2.482,0.4648,8.1496,0.6595,1.7423,1.5515,17.7589,1.8287,0.2048,13.6702,0.6547,1.4895,7.5453,6.3843,1634548507,2217600000,23189298109,4717114562,1714020000,2115820000,2564615838,2624144206,4017076165,3167008902,13768415551,13264207543,413992619,5116430546,17116534305,2548485482,2574031882,2628796540,5139345216,2983428512,2817682098,1560407860,2587833679,691406892.2,2352724823,766365127.6,839219400,1100688450,2678568750,2799420646,986020910.4,1510890043,940500660,634068000,1486870272,2598146000,2408031000,652654800,3297366400,1256928400,718025000,53.5904,245.5399,11.8209,15.473,112.9532,21.5431,20.8622,130.6291,-439.4504,185.7345,17.1355,153.4053,3.6991,-136.1111,23.3203,25.3186,17.7672,136.6559,43.1647,19.4143,33.1968,40.7344,27.2398,18.0144,20.9854,-245.6331,17.5663,14.5921,42.1688,54.2009,-169.5141,32.2803,23.6093,56.9051,28.5303,-569.6485,83.2055,18.058,-55.6033,41.2276,29.9173,3.9649,0.9082,2.2317,2.9241,4.1946,1.4884,2.3793,3.0105,5.6804,1.7463,3.1614,2.5744,1.1423,3.6042,5.9884,1.3078,1.489,1.4562,3.3027,1.3903,3.7845,1.0366,2.8221,2.0796,2.6723,2.4652,1.2834,1.9853,1.8273,2.3405,1.8975,1.5768,2.5348,6.6424,4.3036,0.9774,85.7464,1.7467,4.2534,3.5073,2.3636,1.3298,0.7182,2.4818,1.3705,0.7875,0.1446,2.7944,2.9272,0.8727,1.4642,2.0624,1.0872,0.7093,5.1357,4.9072,1.8036,1.6996,2.1811,2.6432,0.8185,1.0853,2.2344,1.503,3.4851,1.9892,1.7135,1.056,1.5235,0.9174,2.6071,5.3199,2.1165,2.0536,6.4335,3.0462,2.2331,13.0189,2.5268,4.412,3.3361,2.3082
2018/9/28,2.4618,0,1.1585,0.4412,2.965,2.9246,0.1623,2.9221,0.4,0.431,2.613,5.1362,0,-9.9526,1.4374,0.8696,0.6122,1.2723,2.8249,0.6006,-4.7016,1.2987,1.5414,0.6401,2.7397,3.0341,0.5747,0.9135,1.3333,2.9412,0.9245,0.1089,1.9268,-0.7154,0.885,1.7442,-2.8986,0.5155,1.6014,-0.3061,1.1636,1.4578,0.113,0.6452,0.4448,1.4728,0.7,0.947,0.6247,0.307,0.4321,0.9673,2.481,,0.2375,0.2736,0.4646,0.8152,1.1776,1.8525,0.3222,2.1321,0.6547,1.1537,1.3856,4.4022,1.206,0.6014,1.781,0.1985,8.7897,0.7161,0.6971,1.0466,6.2179,0.97,0.1221,7.4844,0.4313,0.6995,4.4178,3.66,1674787817,2217600000,23457954611,4737925362,1764840000,2177700000,2568779176,2700823744,4033144470,3180659803,14128183471,13945482016,413992619,4607212340,17362562519,2570646225,2589791261,2662241789,5284524460,3001347001,2685205182,1580672897,2627723216,695832312.8,2417183037,789617672.6,844042500,1110743100,2714283000,2881756547,995136666.1,1512535893,958622060,629532000,1500028416,2643462500,2338233000,656019000,3350171200,1253080660,726380200,54.9097,245.5399,11.9578,15.5413,116.3022,22.1731,20.8961,134.4462,-441.2082,186.5351,17.5833,161.2845,3.6991,-122.5645,23.6555,25.5387,17.876,138.3945,44.3841,19.5309,31.636,41.2634,27.6596,18.1297,21.5604,-253.086,17.6673,14.7254,42.731,55.795,-171.0813,32.3155,24.0642,56.498,28.7828,-579.5842,80.7938,18.1511,-56.4938,41.1013,30.2654,4.0625,0.9082,2.2576,2.937,4.319,1.532,2.3832,3.0984,5.7031,1.7539,3.244,2.7066,1.1423,3.2455,6.0745,1.3192,1.4981,1.4747,3.396,1.3986,3.6066,1.0501,2.8656,2.0929,2.7455,2.54,1.2908,2.0035,1.8517,2.4094,1.9151,1.5785,2.5837,6.5949,4.3416,0.9944,83.261,1.7557,4.3215,3.4966,2.3911,1.3625,0.7182,2.5106,1.3765,0.8108,0.1488,2.799,3.0127,0.8762,1.4705,2.1163,1.1431,0.7093,4.6245,4.9777,1.8193,1.71,2.2088,2.7178,0.8234,1.0343,2.2634,1.5262,3.5074,2.0437,1.7655,1.062,1.5374,0.9296,2.6838,5.3691,2.1188,2.0932,6.3875,3.0731,2.2721,12.6415,2.5398,4.4827,3.3259,2.3351
2018/10/8,-3.2312,-0.1623,-5.4852,-3.8067,-1.7016,-2.2951,-4.376,-4.1009,-3.5857,-0.8584,-6.4006,2.5167,0,-10,-4.0486,-3.1609,-5.6795,-3.1407,-5.9066,-1.4925,-10.0569,-6.1966,-3.9848,-2.3195,-1.1111,-1.8405,-4.2857,-3.8871,-2.3684,0,-2.9008,-2.7203,-2.8355,-6.176,-3.7037,-2.8571,-8.209,-3.1339,-4.641,-0.6653,-3.0194,1.1063,0.5838,1.1174,0.6994,1.3796,0.5563,0.8718,0.3203,0.4663,0.5479,1.7237,3.065,,0.0576,0.3356,0.7057,0.7414,1.4545,2.2229,0.2275,1.4919,1.403,1.4756,1.6872,2.5462,0.9273,0.5186,1.7878,0.3208,7.7795,0.7419,0.842,1.4183,4.9597,1.5024,0.1773,7.2433,0.5963,1.0641,7.4296,3.4219,1620672883,2214000000,22171231363,4557565099,1734810000,2127720000,2456369066,2590064411,3888529728,3153358002,13219358032,14296441593,413992619,4146491106,16659624765,2489390166,2442703725,2578628667,4972389086,2956550777,2415156084,1482725217,2523013182,679692543.5,2390325448,775084832,807869250,1067567250,2649997350,2881756547,966270106.3,1471389650,931439960,590652000,1444471808,2567935000,2146288500,635460000,3194690400,1244743890,704447800,53.1355,245.1413,11.3019,14.9496,114.3232,21.6642,19.9817,128.9326,-425.3879,184.934,16.4579,165.3434,3.6991,-110.308,22.6978,24.7315,16.8608,134.0479,41.7625,19.2394,28.4544,38.7065,26.5575,17.7092,21.3208,-248.428,16.9101,14.153,41.719,55.795,-166.1186,31.4364,23.3819,53.0087,27.7168,-563.0247,74.1614,17.5823,-53.8719,40.8279,29.3516,3.9312,0.9067,2.1338,2.8252,4.2455,1.4968,2.2789,2.9714,5.4987,1.7388,3.0364,2.7747,1.1423,2.9209,5.8285,1.2775,1.413,1.4284,3.1954,1.3778,3.2439,0.985,2.7514,2.0443,2.715,2.4932,1.2354,1.9256,1.8078,2.4094,1.8595,1.5356,2.5104,6.1876,4.1808,0.966,76.4261,1.7006,4.121,3.4733,2.3189,1.3185,0.717,2.3729,1.3241,0.797,0.1454,2.6765,2.8892,0.8448,1.4579,1.9808,1.1718,0.7093,4.1621,4.7762,1.7618,1.6129,2.1395,2.5573,0.8111,0.9303,2.1231,1.4654,3.4261,2.0209,1.733,1.0165,1.4777,0.9076,2.6838,5.2134,2.0612,2.0338,5.993,2.9593,2.2071,11.6038,2.4602,4.2746,3.3037,2.2646
2018/10/9,2.0548,0.813,1.0842,0.6088,-0.5326,-0.5593,0.9322,0.3289,0,0.2165,-1.6912,-0.9386,0,-6.4327,0.9142,0.5935,1.2903,0.6485,0.5839,0.6061,-5.9072,1.3667,0.1976,0,0.4494,0.625,2.0896,0,-0.8086,-1.5584,0.3145,2.6846,0.2918,0.8228,0.4049,1.1765,0.9756,1.1176,1.3774,3.5549,2.5204,1.1632,0.2379,0.6814,0.4205,0.9231,0.4968,0.4939,0.171,0.3423,0.3613,1.163,2.0674,,6.8615,0.2327,0.4125,0.8257,1.1649,1.3166,0.099,2.0603,0.7382,0.9801,0.6066,1.4615,0.5992,0.7246,1.5078,0.2004,4.4939,0.5971,0.7799,0.9056,3.5177,0.8235,0.1076,4.133,0.503,0.6231,6.8502,3.5663,1653974381,2232000000,22411608233,4585312832,1725570000,2115820000,2479267422,2598584360,3888529728,3160183452,12995795359,14162251166,413992619,3879757760,16811927945,2504163995,2474222483,2595351291,5001424935,2974469267,2272488636,1502990255,2527999374,679692543.5,2401068483,779929112.2,824750100,1067567250,2628568800,2836846055,969308691.6,1510890043,934158170,595512000,1450319872,2598146000,2167227900,642562200,3238694400,1288992900,722202600,54.2273,247.1343,11.4244,15.0407,113.7143,21.5431,20.1679,129.3568,-425.3879,185.3342,16.1795,163.7915,3.6991,-103.2122,22.9053,24.8783,17.0783,134.9173,42.0063,19.356,26.7736,39.2355,26.6099,17.7092,21.4166,-249.9806,17.2635,14.153,41.3816,54.9255,-166.641,32.2803,23.4501,53.4449,27.829,-569.6485,74.885,17.7788,-54.6139,42.2793,30.0913,4.012,0.9141,2.1569,2.8424,4.2229,1.4884,2.3002,2.9811,5.4987,1.7426,2.9851,2.7487,1.1423,2.733,5.8818,1.2851,1.4313,1.4376,3.214,1.3861,3.0522,0.9985,2.7569,2.0443,2.7272,2.5088,1.2613,1.9256,1.7932,2.3718,1.8654,1.5768,2.5177,6.2385,4.1978,0.9774,77.1718,1.7197,4.1777,3.5968,2.3774,1.3456,0.7229,2.3986,1.3322,0.7928,0.1446,2.7015,2.8987,0.8448,1.461,1.9473,1.1608,0.7093,3.8943,4.8199,1.7722,1.6337,2.1533,2.5722,0.816,0.8753,2.1522,1.4683,3.4261,2.03,1.7438,1.0377,1.4777,0.9003,2.6419,5.2298,2.1165,2.0398,6.0423,2.9713,2.2331,11.717,2.4877,4.3335,3.4212,2.3217
2018/10/10,-0.6711,0,-1.7035,-0.4539,0.8032,1.4623,-0.3359,2.623,-2.0661,-1.2959,-0.1496,1.0933,0,-10,0.2091,0,-0.6369,0.6443,0.4354,0,0,0.2247,0.1972,0.1532,-0.3356,1.6149,0,1.6066,0.5435,-1.847,-0.9404,0.1089,3.0068,3.6453,2.2177,-0.5814,-4.6699,1.3962,0.0906,-0.6965,4.1215,0.642,0.3111,0.6463,0.334,1.1269,0.3502,0.5595,0.2817,0.4056,0.3676,0.8782,1.9459,,4.9302,0.1546,0.3654,0.3333,1.0396,1.3807,0.1473,1.1096,0.4465,1.0359,0.8359,1.3699,1.2464,0.4209,1.7325,0.1349,4.1896,0.2888,0.625,2.4417,6.33,1.2547,0.1517,5.966,0.3966,0.5696,3.0064,10.7643,1642873882,2232000000,22029833203,4564502032,1739430000,2146760000,2470940747,2666743949,3808188204,3119230751,12976355127,14317086274,413992619,3491781984,16847074833,2504163995,2458463104,2612073916,5023201822,2974469267,2272488636,1506367761,2532985566,680733818.9,2393011207,792524240.7,824750100,1084719300,2642854500,2784450482,960192935.8,1512535893,962246340,617220000,1482484224,2583040500,2066020800,651533400,3241628000,1280014840,751968000,53.8633,247.1343,11.2298,14.9724,114.6277,21.8581,20.1002,132.7497,-416.5989,182.9325,16.1553,165.5822,3.6991,-92.891,22.9532,24.8783,16.9695,135.7866,42.1892,19.356,26.7736,39.3237,26.6624,17.7363,21.3448,-254.0176,17.2635,14.3804,41.6065,53.911,-165.0739,32.3155,24.1552,55.3931,28.4462,-566.3366,71.3879,18.027,-54.6634,41.9848,31.3316,3.9851,0.9141,2.1201,2.8295,4.2568,1.5102,2.2924,3.0593,5.385,1.72,2.9806,2.7787,1.1423,2.4597,5.8941,1.2851,1.4221,1.4469,3.228,1.3861,3.0522,1.0007,2.7623,2.0474,2.718,2.5493,1.2613,1.9565,1.8029,2.328,1.8478,1.5785,2.5935,6.466,4.2909,0.9717,73.5679,1.7437,4.1815,3.5717,2.4754,1.3366,0.7229,2.3577,1.3262,0.7991,0.1467,2.6924,2.9747,0.8273,1.4421,1.9444,1.1735,0.7093,3.5049,4.83,1.7722,1.6233,2.1672,2.5834,0.816,0.8753,2.157,1.4712,3.4313,2.0232,1.772,1.0377,1.5014,0.9052,2.5931,5.1806,2.1188,2.1011,6.2626,3.0372,2.2201,11.1698,2.5224,4.3374,3.3973,2.4173
2018/10/11,-9.9662,-5.3226,-3.9795,-9.7264,-9.8274,-9.9778,-6.7397,-7.6677,-9.9156,-2.6258,-6.2172,-1.2978,0,-10,-5.146,-7.9646,-9.4017,-9.8592,-9.9711,-4.5181,-7.3991,-8.7444,-10.0394,-9.9426,-2.5814,-2.934,-9.0643,-9.9782,-10,-7.7957,-7.7532,-10.0109,1.7891,-8.9764,-9.8619,-5.2632,9.9662,-6.7699,-9.4118,-3.5571,-10,1.6632,0.6092,1.0112,1.3832,2.0398,0.9694,1.7715,0.467,0.9574,0.7464,1.7156,3.3548,,3.3496,0.3916,1.3218,1.0102,2.876,3.1081,0.3282,1.328,1.2,2.4037,2.3831,4.1366,2.2531,1.3581,4.2554,0.6762,7.1595,1.4708,1.5225,9.3946,6.7746,2.7829,0.3205,18.9668,1.4153,1.4975,4.2366,8.0279,1479141518,2113200000,21153164616,4120538309,1568490000,1932560000,2304407251,2462265180,3430583045,3037325348,12169585482,14131284145,413992619,3142603786,15980118270,2304717305,2227325547,2354545501,4522333432,2840080595,2104344858,1374645019,2278689771,613050915.3,2331238751,769271695.8,749992050,976483950,2378569050,2567383105,885747597.5,1361117718,979461670,561816000,1336282624,2447091000,2271924900,607425000,2936533600,1234483250,676771200,48.4952,233.9804,10.7829,13.5161,103.3628,19.6771,18.7455,122.5708,-375.2906,178.129,15.1509,163.4333,3.6991,-83.6019,21.772,22.8968,15.3741,122.3992,37.9825,18.4815,24.7926,35.885,23.9857,15.9729,20.7938,-246.5647,15.6986,12.9455,37.4459,49.7083,-152.2754,29.0804,24.5874,50.4208,25.6408,-536.5294,78.5026,16.8066,-49.5186,40.4913,28.1984,3.5879,0.8654,2.0358,2.5543,3.8385,1.3595,2.1379,2.8247,4.8511,1.6748,2.7953,2.7427,1.1423,2.2138,5.5908,1.1827,1.2884,1.3042,2.9062,1.3235,2.8264,0.9132,2.485,1.8439,2.6479,2.4745,1.1469,1.7613,1.6227,2.1465,1.7046,1.4205,2.6399,5.8855,3.8677,0.9206,80.8999,1.6256,3.788,3.4447,2.2278,1.2033,0.6844,2.2639,1.1972,0.7206,0.132,2.5109,2.7466,0.7453,1.4042,1.8235,1.1583,0.7093,3.1544,4.5814,1.6311,1.4707,1.9535,2.3258,0.7792,0.8105,1.9684,1.3235,3.0901,1.971,1.72,0.9437,1.3516,0.8147,2.391,4.7789,1.9067,2.1387,5.7004,2.7377,2.1033,12.283,2.3517,3.9292,3.2765,2.1756
2018/10/12,-2.5328,-3.4072,-3.1417,-1.0101,-2.3564,-4.064,0,-3.4602,-4.918,-0.2247,-5.9105,-3.4332,0,-10.0309,4.2522,-1.2821,-0.7075,-2.2727,-2.8892,-2.8391,0.4843,-0.2457,-2.407,-1.2314,0.2304,-1.7632,-1.179,-0.0606,-0.9009,-2.3324,3.0875,-4.474,-5.8279,6.2284,-2.1882,-4.321,-2.765,-0.1231,-2.997,2.8052,-3.6265,1.3424,0.6099,1.5765,1.0414,1.27,0.9112,1.0538,0.6758,0.9608,0.541,2.2731,2.3793,,3.9869,0.3738,0.9084,0.7224,2.0122,4.0328,0.2394,0.8924,0.8899,1.9919,1.1957,3.4144,2.2339,0.809,3.5042,0.4559,6.4421,0.9561,1.3071,6.8414,9.2491,2.2359,0.4345,16.4923,0.9657,1.7192,3.5177,6.9835,1441677334,2041200000,20488593268,4078916710,1531530000,1854020000,2304407251,2377065693,3261865846,3030499898,11450296884,13646134141,413992619,2827373468,16659624765,2275169648,2211566168,2301033104,4391672113,2759447392,2114535390,1371267513,2223841659,605501668.4,2336610269,755707711.2,741149700,975892500,2357140500,2507502450,913094864.6,1300221279,922379260,596808000,1307042304,2341352500,2209106700,606677400,2848525600,1269112910,652227800,47.2669,226.0083,10.4442,13.3796,100.9272,18.8775,18.7455,118.3296,-356.8337,177.7287,14.2554,157.8224,3.6991,-75.2159,22.6978,22.6033,15.2653,119.6174,36.8851,17.9568,24.9126,35.7969,23.4084,15.7762,20.8417,-242.2173,15.5136,12.9377,37.1085,48.5489,-156.9769,27.7793,23.1544,53.5612,25.0798,-513.346,76.332,16.7859,-48.0345,41.6272,27.1758,3.497,0.8359,1.9718,2.5285,3.748,1.3043,2.1379,2.727,4.6125,1.6711,2.6301,2.6485,1.1423,1.9917,5.8285,1.1676,1.2793,1.2746,2.8222,1.2859,2.8401,0.911,2.4252,1.8212,2.654,2.4309,1.1334,1.7602,1.608,2.0965,1.7572,1.3569,2.486,6.2521,3.7831,0.8808,78.663,1.6236,3.6744,3.5413,2.147,1.1729,0.6611,2.1928,1.1851,0.7036,0.1267,2.5109,2.6516,0.7086,1.4011,1.7157,1.1185,0.7093,2.838,4.7762,1.6102,1.4602,1.9091,2.2586,0.757,0.8145,1.9635,1.2916,3.0521,1.9755,1.6896,0.9326,1.3508,0.8073,2.3352,4.9265,1.8214,2.0141,6.0555,2.6777,2.0124,11.9434,2.3488,3.8114,3.3684,2.0967
2018/10/15,-1.155,-1.2346,2.7605,-0.5102,-1.9608,-2.0539,0,-2.509,0,-0.4505,-1.7827,-4.6142,0,9.9485,-1.6174,0.6494,-0.9501,-1.7442,2.314,-0.6494,-1.6867,0.2463,0.8969,-0.8598,-0.5747,-3.0769,-1.9523,-1.6364,-3.9394,-4.7761,0.1664,-1.8987,-4.0275,4.2345,-0.6711,1.9355,-1.1058,-0.4313,-0.9269,2.4255,-3.763,0.9632,0.3468,1.2177,0.5335,0.7103,0.4666,0.5091,0.2119,0.4328,0.5248,1.4984,1.3411,,3.7779,0.2765,0.5575,0.4458,1.3553,3.1823,0.107,0.9437,0.6245,1.2104,0.938,1.4277,1.0816,0.8885,1.8699,0.363,4.0855,0.3359,0.8093,3.842,13.2822,0.9104,0.3282,8.48,0.4888,1.0552,6.976,4.6064,1425026585,2016000000,21054185905,4058105910,1501500000,1815940000,2304407251,2317426052,3261865846,3016848997,11246174443,13016471371,413992619,3108655905,16390165293,2289943476,2190553663,2260898805,4493297583,2741528903,2078868528,1374645019,2243786427,600295291.2,2323181474,732455166.2,726680400,959923350,2264283450,2387741139,914614157.2,1275533533,885230390,622080000,1298270208,2386669000,2184677400,604060800,2822123200,1299894830,627684400,46.721,223.2181,10.7325,13.3113,98.9482,18.4897,18.7455,115.3608,-356.8337,176.9282,14.0013,150.5401,3.6991,-82.6988,22.3307,22.75,15.1203,117.531,37.7386,17.8402,24.4924,35.885,23.6183,15.6405,20.7219,-234.7644,15.2107,12.726,35.6467,46.2302,-157.2381,27.2519,22.2219,55.8292,24.9114,-523.2818,75.4879,16.7135,-47.5893,42.6369,26.1531,3.4566,0.8256,2.0262,2.5156,3.6745,1.2775,2.1379,2.6586,4.6125,1.6635,2.5832,2.5263,1.1423,2.1898,5.7343,1.1751,1.2672,1.2524,2.8875,1.2776,2.7922,0.9132,2.4469,1.8055,2.6387,2.3561,1.1113,1.7314,1.5447,1.9963,1.7601,1.3312,2.3859,6.5169,3.7577,0.8978,77.7931,1.6166,3.6404,3.6272,2.0662,1.1593,0.6529,2.2533,1.179,0.6898,0.1241,2.5109,2.585,0.7086,1.3948,1.6852,1.0669,0.7093,3.1203,4.699,1.6206,1.4464,1.8758,2.3109,0.7521,0.8007,1.9684,1.3032,3.0258,1.9642,1.6376,0.9143,1.3287,0.7755,2.2237,4.9347,1.7868,1.9329,6.3119,2.6598,2.0513,11.8113,2.3386,3.7761,3.4501,2.0178
2018/10/16,-2.7264,0.7143,-4.4997,-3.4188,-1.0769,-3.2765,-2.6197,-1.1029,-3.202,1.3575,-3.7165,-2.3791,0,-2.0281,-2.7162,0,-1.199,-0.2959,0.8078,-0.6536,-0.4902,-1.9656,-1.7778,-1.5611,0.1156,-2.381,-2.4336,-2.0949,-3.7855,-1.5674,-0.1661,0,-4.5036,-5.5729,-3.2658,-1.2658,-5.2716,-0.9901,-0.7277,3.6014,-0.1664,0.7687,0.4652,0.9594,0.687,0.7684,0.594,1.2987,0.1372,0.4076,0.6547,1.6748,1.1163,,4.5076,0.2414,0.5357,1.4788,1.041,3.6192,0.1027,0.4947,0.4915,1.2669,0.6587,1.564,0.9947,0.5051,1.7615,0.4101,3.5441,0.2537,1.3407,2.889,8.8864,1.0789,0.2475,7.5008,0.6597,0.7061,10.5041,3.7918,1386174838,2030400000,20106818238,3919367247,1485330000,1756440000,2244038859,2291866206,3157421866,3057801699,10828209447,12706801156,413992619,3045609842,15944971382,2289943476,2164288031,2254209756,4529592394,2723610413,2068677996,1347624970,2203896891,590923812.2,2325867233,715015757.5,708995700,939814050,2178569250,2350315729,913094864.6,1275533533,845363310,587412000,1255871744,2356458000,2069510700,598080000,2801588000,1346709000,626640000,45.4472,224.8125,10.2496,12.8562,97.8826,17.8839,18.2544,114.0884,-345.408,179.3299,13.4809,146.9587,3.6991,-81.0216,21.7241,22.75,14.939,117.1833,38.0435,17.7236,24.3724,35.1797,23.1984,15.3963,20.7459,-229.1748,14.8405,12.4594,34.2973,45.5056,-156.9769,27.2519,21.2211,52.7179,24.0979,-516.6579,71.5085,16.548,-47.243,44.1724,26.1096,3.3624,0.8315,1.9351,2.4296,3.635,1.2356,2.0819,2.6293,4.4648,1.6861,2.4872,2.4662,1.1423,2.1454,5.5785,1.1751,1.252,1.2487,2.9108,1.2692,2.7785,0.8952,2.4034,1.7773,2.6418,2.3,1.0842,1.6952,1.4862,1.965,1.7572,1.3312,2.2784,6.1537,3.635,0.8865,73.6922,1.6006,3.6139,3.7578,2.0628,1.1277,0.6576,2.1519,1.1387,0.6824,0.12,2.4451,2.5565,0.6859,1.4137,1.6225,1.0415,0.7093,3.0571,4.5713,1.6206,1.429,1.8703,2.3296,0.7472,0.7968,1.9297,1.28,2.9786,1.9665,1.5987,0.8921,1.3008,0.7462,2.1888,4.9265,1.7868,1.8459,5.9601,2.5729,2.0254,11.1887,2.3155,3.7486,3.5744,2.0145
2018/10/17,0.9009,-1.0638,-1.8284,-1.7699,1.5552,-1.4905,-0.6494,1.487,0.7634,0.2232,-1.526,1.6247,0,2.0701,-2.4982,1.6129,0,0.5935,4.3269,0.3289,-0.9852,1.2531,3.1674,1.4097,0.1155,10.0271,0.6803,0.8181,10.1639,-2.5478,0.8319,-1.6774,0.8574,2.0408,1.8626,3.2051,2.5295,0,0.9424,-5.7143,0.4167,0.8644,0.2277,1.0558,1.7581,0.7061,0.5805,1.2516,0.1836,0.4776,0.3786,2.8012,0.9183,,2.7851,0.3816,0.5712,0.4002,1.0971,5.207,0.13,0.4955,0.4435,1.4065,0.7782,1.5409,6.3097,0.4676,1.937,0.9744,3.8889,0.4022,0.9933,1.8728,6.8912,1.6399,0.2506,7.0191,0.6889,0.7082,9.5921,3.8638,1398662899,2008800000,19739183024,3849997915,1508430000,1730260000,2229467178,2325946001,3181524323,3064627149,10662967471,12913247966,413992619,3108655905,15546639988,2326878049,2164288031,2267587855,4725584373,2732569658,2048296932,1364512501,2273703579,599254015.7,2328552992,786711104.5,713818800,947502900,2399997600,2290435074,920691327.7,1254137487,852611870,599400000,1279264000,2431985500,2121859200,598080000,2827990400,1269754200,629251000,45.8566,222.4209,10.0621,12.6287,99.4049,17.6173,18.1359,115.7849,-348.0447,179.7302,13.2752,149.3463,3.6991,-82.6988,21.1814,23.117,14.939,117.8787,39.6896,17.7819,24.1322,35.6205,23.9332,15.6134,20.7698,-252.1544,14.9415,12.5613,37.7832,44.3462,-158.2828,26.7948,21.4031,53.7938,24.5467,-533.2175,73.3173,16.548,-47.6883,41.6482,26.2184,3.3927,0.8227,1.8997,2.3866,3.6915,1.2172,2.0684,2.6684,4.4989,1.6899,2.4492,2.5063,1.1423,2.1898,5.4391,1.1941,1.252,1.2561,3.0368,1.2734,2.7511,0.9065,2.4795,1.8024,2.6448,2.5306,1.0916,1.709,1.6373,1.915,1.7718,1.3089,2.298,6.2793,3.7027,0.9149,75.5562,1.6006,3.648,3.5431,2.0714,1.1379,0.6506,2.1126,1.1186,0.693,0.1182,2.4293,2.5945,0.6912,1.4169,1.5978,1.0585,0.7093,3.1203,4.4571,1.6468,1.429,1.8814,2.4304,0.7497,0.789,1.9539,1.3206,3.0206,1.9687,1.759,0.8982,1.3115,0.822,2.1331,4.9675,1.7569,1.8617,6.0818,2.6208,2.0903,11.4717,2.3155,3.784,3.3701,2.0229
