ÈÕÆÚ,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH
2015/12/22,-1.204,0.0267,0,0.4388,-0.8161,0.1075,0,-0.6058,-0.9684,0,-1.8336,-2.488,-0.2983,0,-1.1436,-1.3494,-0.8197,-0.2568,-2.0166,2.0644,10.0073,-2.2236,-0.5871,-1.0107,-1.0294,-0.5277,-0.8809,4.234,-1.9393,1.791,-1.8266,-2.0349,1.5851,-0.6107,-1.6623,-0.5548,,-0.5637,-0.6615,7.0464,,,,1.7635,2.7361,0.5137,6.2257,3.5955,7.6756,1.3395,2.9005,0.7504,,2.1226,0.3301,1.9341,,1.8911,0.2168,0.2856,2.3444,2.131,2.4168,9.5523,5.1927,4.7019,1.8197,1.6212,4.4229,0.2261,5.8755,2.5754,3.2007,1.0577,3.6834,10.9989,1.7306,1.1524,1.9275,,9.0233,1.7131,31.9407,,,,39074660362,14346606340,21304292941,4829280352,4087196790,14018368141,1.05102E+11,12008772936,21330796032,2320406588,2469462984,84724492408,11365503143,9158819325,10503000000,14346606340,21330796032,9419306522,6689933418,8135555838,4710285000,6786990000,5646674020,7404780807,11252560000,4222400000,2.82682E+11,4347964800,8141000000,4262500000,23563635072,6578746740,7349767000,3845112126,16390507675,3556320000,,2540000000,9813692000,2853000000,,,,44.4682,31.5466,32.9543,187.8425,-60.7688,31.6423,18.014,33.8607,32.9794,29.8075,-62.856,23.062,188.1878,671.0026,33.1053,19.0561,17.0043,50.9568,885.7172,110.7855,444.0819,25.3177,63.7598,178.1537,56.0826,2682.9269,18.416,254.2162,172.2979,131.3497,22.9859,97.2232,548.9262,-15.7914,46.072,52.1762,,52.2036,28.0115,67.5843,,,,4.0278,4.5048,1.9532,6.2245,3.5509,10.6764,2.6657,2.3962,4.7138,3.3876,20.9977,5.2701,3.4197,58.9358,4.7218,2.7212,2.4304,2.5437,3.8131,6.3723,3.5873,4.135,2.548,8.4178,4.2922,8.8126,5.2907,4.0742,15.267,3.9273,2.9728,3.6407,3.2732,5.33,4.2115,4.0001,,9.9371,5.1025,12.5195,,,,7.308,4.0497,1.7721,12.1045,15.2477,5.1885,5.0025,1.2837,7.7571,2.9182,43.122,7.085,3.2254,243.3469,7.7505,2.4463,3.9996,7.0401,17.7322,2.5676,3.1459,4.1682,2.7212,15.1814,2.5216,54.9391,8.7743,13.3712,4.831,5.1417,1.5747,7.3677,5.0864,17.4333,4.1855,6.6765,,8.5841,7.5362,12.632,,,
2015/12/23,-2.1864,-1.0695,-0.1178,0.4369,-2.7427,0.1074,-0.7584,0.8908,-0.5527,0,-0.7184,-1.0583,-1.915,0,-0.4284,0.1848,0.7231,-4.3777,-3.753,-2.6175,-7.1852,-1.6894,-0.4921,-2.6426,0.1486,1.061,-0.9021,-1.9202,1.049,0.6452,0.1181,-1.9288,-1.7898,-2.6882,-0.6867,-1.7434,,-3.5906,-2.9689,-5.531,,,,1.7215,1.7185,0.7706,7.2473,4.3356,7.6211,0.8079,3.1002,0.8099,,1.702,0.1868,1.8508,,1.5035,0.1852,0.2955,3.0743,2.7984,1.5678,12.0525,3.27,4.8728,2.4804,1.8311,6.8637,0.1781,5.5873,1.5899,1.7006,1.1704,2.7634,7.5031,1.9122,0.9056,1.5985,,7.1812,0.9213,18.3968,,,,38220339831,14193166700,21279199545,4850380430,3975095946,14033417382,1.04305E+11,12115742784,21212896224,2320406588,2451722589,83827871946,11147851378,9158819325,10458000000,14193166700,21212896224,9006959198,7935720353,7922608511,4371840000,6672330000,5618885270,7209098912,11269280000,4267200000,2.80132E+11,4264473600,8226400000,4290000000,23591471616,6451856966,7218220000,3741748897,16277947401,3494320000,,2448800000,9522331000,2695200000,,,,43.4959,31.2092,32.9155,188.6632,-59.1021,31.6763,17.8774,34.1623,32.7971,29.8075,-62.4044,22.818,184.584,671.0026,32.9635,19.0863,17.1227,48.7261,852.476,107.8857,412.1736,24.89,63.446,173.4457,56.1659,2711.393,18.2499,249.3346,174.1053,132.1971,23.0131,95.348,539.1015,-15.3669,45.7556,51.2666,,50.3292,27.1799,63.8462,,,,3.9398,4.4566,1.9509,6.2517,3.4535,10.6879,2.6455,2.4175,4.6877,3.3876,20.8468,5.2144,3.3542,58.9358,4.7016,2.7255,2.4474,2.4324,3.67,6.2055,3.3295,4.0652,2.5354,8.1953,4.2985,8.9061,5.2429,3.9959,15.4271,3.9526,2.9763,3.5705,3.2146,5.1868,4.1826,3.9304,,9.5803,4.951,11.8271,,,,7.1482,4.0064,1.77,12.1574,14.8295,5.1941,4.9646,1.2952,7.7142,2.9182,42.8122,7.01,3.1636,243.3469,7.7173,2.4502,4.0274,6.7319,17.0667,2.5003,2.9199,4.0977,2.7079,14.7802,2.5254,55.522,8.6951,13.1144,4.8817,5.1749,1.5766,7.2256,4.9954,16.9647,4.1567,6.5601,,8.2759,7.3124,11.9333,,,
2015/12/24,0.1099,-0.0541,0,-1.8488,1.4664,-5.2547,0.6186,2.2305,1.3254,0,0.9407,-0.5128,-0.122,0,-0.5594,0.738,-0.5128,1.0772,-2.7673,-0.3054,2.7699,0.9253,0.7913,1.2338,-1.1869,-0.5249,0.7982,-0.5271,-2.9782,0.1748,-1.0029,1.5885,1.4019,-2.2889,1.383,-1.3485,,1.0781,0.8007,2.1594,,,,0.8656,1.1218,0.454,4.3258,3.7094,5.0964,0.7985,2.3502,0.5887,,1.2482,0.1476,1.3246,,1.1188,0.158,0.5399,1.5042,2.3141,1.0456,8.9788,2.4578,2.0838,1.3251,1.2869,4.276,0.124,3.0105,1.8708,1.3865,0.5649,2.1477,5.0259,1.975,0.9011,1.3782,,4.6945,0.5779,14.6351,,,,38262355595,14185494718,21279199545,4760705099,4033388385,13296004565,1.04951E+11,12385982400,21494041920,2320406588,2474785103,83397985423,11134248142,9158819325,10399500000,14185494718,21494041920,9103982098,7716115513,7898409951,4492935000,6734070000,5663347270,7298045228,11135520000,4244800000,2.82368E+11,4241995200,7981400000,4297500000,23354860987,6554344861,7319410000,3656105079,16503067950,3447200000,,2475200000,9598575000,2753400000,,,,43.5437,31.1923,32.9155,185.1752,-59.9688,30.0118,17.988,34.9243,33.2318,29.8075,-62.9914,22.701,184.3587,671.0026,32.7791,19.2389,17.0453,49.251,828.8855,107.5561,423.5904,25.1203,63.9481,175.5857,55.4993,2697.1599,18.3956,248.0203,168.9201,132.4283,22.7823,96.8626,546.659,-15.0152,46.3884,50.5753,,50.8718,27.3975,65.2249,,,,3.9441,4.4542,1.9509,6.1361,3.5042,10.1263,2.6619,2.4714,4.7498,3.3876,21.0429,5.1876,3.3501,58.9358,4.6753,2.7473,2.4363,2.4586,3.5684,6.1866,3.4218,4.1028,2.5555,8.2964,4.2475,8.8594,5.2848,3.9749,14.9677,3.9595,2.9465,3.6272,3.2597,5.068,4.2404,3.8774,,9.6835,4.9906,12.0825,,,,7.1561,4.0042,1.77,11.9326,15.0469,4.9212,4.9953,1.3241,7.8165,2.9182,43.2149,6.974,3.1597,243.3469,7.6741,2.4697,4.0092,6.8044,16.5944,2.4927,3.0007,4.1357,2.7293,14.9626,2.4954,55.2305,8.7645,13.0453,4.7363,5.1839,1.5608,7.3404,5.0654,16.5764,4.2142,6.4717,,8.3651,7.371,12.191,,,
2015/12/25,-1.4641,-2.0552,-1.0613,3.6011,0.2223,-0.283,-1.9168,1.0455,-1.3502,0,0.5018,-1.0457,-0.4887,0,-0.0433,-0.696,-1.0653,-0.7105,1.423,2.0221,-2.9717,-1.8991,-1.0795,-0.1219,2.5526,0.9235,-0.1246,4.9962,0,10.0058,0.5662,-1.3403,-0.553,2.3425,-1.3641,0.8633,,0,-0.4823,-3.0726,,,,0.9896,1.1026,0.4043,6.3614,2.5324,3.5079,0.6818,2.5518,0.6576,,1.8437,0.1812,0.8964,,0.8909,0.0924,0.2883,1.931,2.3198,1.5369,5.358,2.1673,1.9255,1.4043,1.5844,5.0049,0.0919,5.0002,1.1534,3.9487,0.4862,2.072,3.915,1.3323,0.618,1.1604,,3.5895,0.5109,11.0013,,,,37702145410,13893959402,21053358984,4932143233,4042356453,13258381462,1.02939E+11,12515472216,21203827008,2320406588,2487203379,82525929906,11079835201,9158819325,10395000000,13893959402,21203827008,9039300165,7825917933,8058120447,4359420000,6606180000,5602212020,7289150596,11419760000,4284000000,2.82016E+11,4453934400,7981400000,4727500000,23487084574,6466498094,7278934000,3741748897,16277947401,3476960000,,2475200000,9552284000,2668800000,,,,42.9062,30.5513,32.5661,191.8435,-60.1021,29.9269,17.6432,35.2894,32.7831,29.8075,-63.3075,22.4636,183.4578,671.0026,32.7649,19.0908,16.8512,48.9011,840.6807,109.731,411.0027,24.6433,63.2578,175.3717,56.9159,2722.0677,18.3726,260.412,168.9201,145.6788,22.9113,95.5643,543.636,-15.3669,45.7556,51.0119,,50.8718,27.2653,63.2208,,,,3.8864,4.3626,1.9302,6.3571,3.5119,10.0976,2.6108,2.4973,4.6857,3.3876,21.1485,5.1334,3.3337,58.9358,4.6733,2.7261,2.4085,2.4411,3.6192,6.3117,3.3201,4.0249,2.5279,8.2863,4.3559,8.9412,5.2782,4.1735,14.9677,4.3557,2.9632,3.5786,3.2416,5.1868,4.1826,3.9109,,9.6835,4.9666,11.7112,,,,7.0513,3.9219,1.7512,12.3623,15.0804,4.9073,4.8995,1.3379,7.7109,2.9182,43.4318,6.9011,3.1443,243.3469,7.6708,2.4507,3.9636,6.7561,16.8306,2.5431,2.9116,4.0571,2.6998,14.9443,2.5591,55.7406,8.7536,13.6971,4.7363,5.7026,1.5696,7.242,5.0374,16.9647,4.1567,6.5275,,8.3651,7.3354,11.8164,,,
2015/12/28,-2.6746,-2.6781,-1.7878,-1.8717,-0.4437,-3.7457,-2.6549,-4.1386,-4.1916,0,-0.8559,-1.0121,-6.5071,0,-3.29,-4.5371,-4.0986,-3.3989,-4.0816,-4.2643,-6.9801,-4.1389,-4.7619,-3.2947,-0.1464,2.2222,-2.3964,-4.1096,7.297,-2.1682,-2.9926,-4.0755,-5.6534,-0.2368,-1.4894,-1.8545,,-3.3613,-4.6465,-3.9119,,,,1.4206,1.1539,0.4017,8.3516,4.804,4.689,0.8005,2.7558,0.6233,,2.2614,0.1772,1.3987,,1.2938,0.2636,0.9486,2.9307,2.0898,1.7196,5.3123,3.0674,2.9155,2.4358,3.8548,7.585,0.2037,5.8061,5.9356,3.5948,0.6178,2.9015,3.9662,2.1454,0.8593,1.9008,,5.7571,0.7929,12.9286,,,,36693767078,13521868275,20676958049,4839830391,4024420318,12761756504,1.00206E+11,11997512952,20315043840,2320406588,2465914905,81690721804,10358863727,9158819325,10053000000,13521868275,20315043840,8732060982,7506492711,7714500896,4055130000,6332760000,5335440019,7048995543,11403040000,4379200000,2.75258E+11,4270896000,8563800000,4625000000,22784211821,6202957794,6867428000,3732889192,16035509886,3412480000,,2392000000,9108435000,2564400000,,,,41.7586,29.7331,31.9839,188.2529,-59.8354,28.8059,17.1748,33.8289,31.409,29.8075,-62.7657,22.2362,171.52,671.0026,31.6869,18.236,16.1706,47.2389,806.3672,105.0518,382.3144,23.6233,60.2455,169.5938,56.8326,2782.5581,17.9323,249.7101,181.2461,142.5202,22.2256,91.6696,512.9022,-15.3305,45.0742,50.0659,,49.1618,25.9985,60.7477,,,,3.7824,4.2458,1.8957,6.2381,3.4964,9.7194,2.5415,2.3939,4.4893,3.3876,20.9675,5.0814,3.1168,58.9358,4.5195,2.604,2.3113,2.3581,3.4715,6.0425,3.0883,3.8583,2.4075,8.0133,4.3496,9.1399,5.1517,4.002,16.0599,4.2613,2.8745,3.4327,3.0584,5.1745,4.1203,3.8383,,9.358,4.7358,11.2531,,,,6.8627,3.8169,1.7199,12.1309,15.0135,4.7234,4.7695,1.2825,7.3877,2.9182,43.06,6.8313,2.9397,243.3469,7.4184,2.341,3.8035,6.5265,16.1436,2.4347,2.7083,3.8892,2.5713,14.452,2.5553,56.9792,8.5438,13.1342,5.0819,5.579,1.5226,6.9469,4.7526,16.9245,4.0948,6.4065,,8.0839,6.9946,11.3542,,,
2015/12/29,1.9084,3.3475,1.335,0.5995,1.6156,0.7665,3.1439,1.7832,-0.1786,0,1.0072,0.6616,0.5909,0,1.7457,0.4637,0.3984,2.8704,-0.9309,1.5684,-1.9908,1.8106,3.8542,-1.1987,4.5455,4.156,0.324,1.5038,-1.3569,2.7027,0.5803,2.6751,10.0196,-0.0791,1.2959,1.3808,,1.6054,2.3019,3.7436,,,,1.1478,1.0609,0.3078,4.5506,2.853,3.3093,0.7397,1.3779,0.4726,,1.2351,0.1236,1.0489,,0.7519,0.2227,0.4357,1.4544,2.0403,0.9892,3.6535,2.2363,2.2604,2.4651,2.9098,8.288,0.1256,2.8762,3.9091,1.9772,0.5186,2.0399,4.9156,1.4044,0.5841,0.7769,,3.8492,0.5624,8.8461,,,,37394029809,13974515213,20952985401,4868842999,4089438807,12859576571,1.03356E+11,12211452648,20278766976,2320406588,2490751458,82231150576,10420078286,9158819325,10228500000,13974515213,20278766976,8982703473,7436618444,7835493696,3974400000,6447420000,5541076770,6964496543,11921360000,4561200000,2.7615E+11,4335120000,8447600000,4750000000,22916435408,6368890576,7555520000,3729935957,16243313470,3459600000,,2430400000,9318106000,2660400000,,,,42.5555,30.7284,32.4109,189.3814,-60.8021,29.0267,17.7148,34.4322,31.3529,29.8075,-63.3978,22.3833,172.5336,671.0026,32.2401,18.3537,16.2644,48.5949,798.8611,106.6994,374.7033,24.051,62.5674,167.5608,59.4159,2898.2015,17.9905,253.4651,178.7868,146.3721,22.3546,94.1219,564.2931,-15.3184,45.6583,50.7572,,49.951,26.5969,63.0218,,,,3.8546,4.3879,1.921,6.2755,3.5529,9.7939,2.6214,2.4366,4.4813,3.3876,21.1787,5.115,3.1352,58.9358,4.5984,2.6208,2.3247,2.4258,3.4392,6.1373,3.0269,3.9281,2.5003,7.9172,4.5473,9.5197,5.1684,4.0621,15.842,4.3764,2.8912,3.5246,3.3648,5.1704,4.1737,3.8913,,9.5083,4.8448,11.6744,,,,6.9937,3.9447,1.7428,12.2037,15.256,4.7596,4.9194,1.3054,7.3745,2.9182,43.4937,6.8765,2.9571,243.3469,7.5479,2.3561,3.8256,6.7138,15.9933,2.4729,2.6544,3.9596,2.6704,14.2787,2.6715,59.3473,8.5715,13.3317,5.0129,5.7297,1.5315,7.1327,5.2288,16.9111,4.1479,6.4949,,8.2137,7.1556,11.7792,,,
2015/12/30,-0.5243,-0.3843,-0.5988,2.6002,-0.1645,-1.6969,1.2119,1.8903,-0.9392,0,0.0712,-0.0747,1.5666,0,0.5719,0.3846,0.3968,-0.45,1.4765,-0.0618,1.4063,0.2052,0.3009,-0.5109,-0.7013,-0.7366,-0.4413,0.3704,0.1823,-1.5789,1.3969,-0.9195,3.7054,0.2375,0.7463,0.3584,,-0.3621,0.1169,-0.6315,,,,1.6474,0.9367,0.2538,6.3526,3.0187,3.845,0.8697,3.37,0.4691,,1.6304,0.1585,1.021,,0.8503,0.1704,0.3351,1.4035,1.6042,0.8859,2.6889,1.9901,1.7362,1.4727,2.0735,5.8966,0.1604,2.6636,2.6287,1.616,0.5369,1.9677,8.6034,1.1448,0.8826,0.8284,,3.9302,0.5236,7.5008,,,,37197956244,13920811339,20827518423,4995443467,4082712757,12641362574,1.04609E+11,12442282320,20088313440,2320406588,2492525498,82169738215,10583317110,9158819325,10287000000,13920811339,20088313440,8942277265,7546420864,7830653984,4030290000,6460650000,5557750020,6928918016,11837760000,4527600000,2.74931E+11,4351176000,8463000000,4675000000,23236555672,6310326065,7835479000,3738795662,16364532227,3472000000,,2421600000,9328998000,2643600000,,,,42.3324,30.6103,32.2168,194.3057,-60.7021,28.5341,17.9295,35.083,31.0584,29.8075,-63.443,22.3666,175.2365,671.0026,32.4245,18.4339,16.3375,48.3762,810.6564,106.6335,379.9726,24.1004,62.7557,166.7048,58.9992,2876.852,17.9111,254.4039,179.1128,144.061,22.6669,93.2564,585.2022,-15.3548,45.999,50.9391,,49.7702,26.628,62.6238,,,,3.8344,4.3711,1.9095,6.4386,3.547,9.6277,2.6532,2.4827,4.4392,3.3876,21.1938,5.1112,3.1843,58.9358,4.6247,2.6323,2.3351,2.4149,3.49,6.1335,3.0694,3.9362,2.5078,7.8768,4.5154,9.4496,5.1456,4.0772,15.8708,4.3073,2.9315,3.4922,3.4895,5.1827,4.2048,3.9053,,9.4738,4.8505,11.6006,,,,6.957,3.9295,1.7324,12.521,15.231,4.6789,4.979,1.3301,7.3053,2.9182,43.5247,6.8713,3.0034,243.3469,7.5911,2.3664,3.8428,6.6836,16.2295,2.4713,2.6917,3.9677,2.6784,14.2058,2.6528,58.9101,8.5337,13.3811,5.0221,5.6393,1.5529,7.0671,5.4225,16.9513,4.1788,6.5182,,8.184,7.164,11.7048,,,
2015/12/31,2.1084,0.5787,-0.8434,-1.0032,-1.7024,-1.7857,-1.016,-3.6199,3.3409,0,0.2135,2.4514,-1.8638,0,-0.175,5.364,0.9342,-0.6329,-1.8519,-1.1743,-0.6934,0,0.4,3.8511,1.2712,-4.8237,-0.3061,-4.5018,-0.4632,-2.4064,-0.569,-3.4803,-1.4636,0.6319,1.9577,-1.2143,,-1.5857,-2.1308,-2.542,,,,1.7841,1.2063,0.183,5.7348,2.4076,2.9301,0.6023,1.6745,1.0026,,2.1583,0.3039,0.8375,,0.7476,0.1809,0.4939,1.7742,1.1122,0.9467,2.1013,2.5749,2.9568,2.2687,2.7121,5.9156,0.1566,3.3262,2.2423,1.244,0.6712,2.519,4.5476,1.437,1.2439,0.766,,3.3898,0.3878,5.7419,,,,38016055582,14001367150,20651864653,4945330781,4013210233,12414266849,1.03546E+11,11991882960,20759435424,2320406588,2497854656,84560409922,10386070197,9309941071,10269000000,14001367150,20759435424,8885680573,7406672330,7738699456,4002345000,6460650000,5579981020,7200125564,11988240000,4309200000,2.7409E+11,4155292800,8423800000,4562500000,23104332084,6090709148,7720797000,3762421543,16684896086,3429840000,,2383200000,9130219000,2576400000,,,,43.225,30.7875,31.9451,192.3565,-59.6687,28.0246,17.7473,33.8131,32.096,29.8075,-63.5785,22.9149,171.9705,671.0026,32.3678,19.4332,16.499,48.07,795.6443,105.3813,377.3379,24.1004,63.0067,173.1247,59.7492,2738.0799,17.8562,242.951,178.2831,140.5943,22.5379,90.0108,576.637,-15.4518,46.8995,50.3206,,48.981,26.0606,61.0319,,,,3.9152,4.3964,1.8934,6.3741,3.4866,9.4558,2.6262,2.3928,4.5875,3.3876,21.239,5.2365,3.125,58.9358,4.6166,2.775,2.3582,2.3996,3.4253,6.0615,3.0481,3.9362,2.5179,8.1801,4.5728,8.9938,5.1298,3.8936,15.7973,4.2037,2.9149,3.3706,3.4384,5.2154,4.2871,3.8579,,9.3236,4.7471,11.3058,,,,7.1037,3.9523,1.7178,12.3954,14.9717,4.5953,4.9284,1.2819,7.5493,2.9182,43.6177,7.0398,2.9474,243.3469,7.5778,2.4947,3.8807,6.6413,15.9289,2.4423,2.6731,3.9677,2.6891,14.7529,2.6865,56.0684,8.5076,12.7787,4.9988,5.5036,1.544,6.8212,5.3432,17.0584,4.2606,6.4391,,8.0542,7.0113,11.4073,,,
2016/1/4,-7.854,-8.2466,-6.1968,-9.9733,-4.9721,-9.8788,-5.9018,-8.5915,-7.536,0,-4.9716,-6.5071,-10.0196,0,-9.7721,-5.4545,-4.5212,-8.9172,-9.973,-9.8186,-10.0078,-9.9659,-9.2629,-9.9506,-9.0656,-10.0065,-3.7444,-9.9691,-9.9053,-9.9726,-6.5361,-10.016,-10.0044,-5.0235,-6.4868,-9.5445,,-9.4998,-9.9911,-9.5715,,,,1.0838,0.7448,0.2404,4.5016,3.2361,2.6098,0.5981,2.3988,0.4744,,2.7833,0.2149,0.8794,,0.9277,0.1437,0.475,1.5162,1.6183,1.1424,2.3588,2.2597,2.0853,1.5872,1.9348,4.673,0.1381,3.828,1.9882,1.6945,0.549,2.1776,4.0521,1.8885,0.9756,1.4062,,4.5092,0.6128,6.4315,,,,35030281305,12846733859,19372101473,4452116458,3813670730,11187887760,97435157684,10961594424,19194995664,2320406588,2373671541,79057937961,9345422692,9309941071,9265500000,12846733859,19194995664,8093326892,6668001504,6978864675,3601800000,5816790000,5063110268,6483673021,10901440000,3878000000,2.63827E+11,3741048000,7589400000,4107500000,21594199536,5480662158,6948380000,3573414495,15602585753,3102480000,,2156800000,8218014000,2329800000,,,,23.7901,23.5691,37.0256,270.5623,62.4034,24.1632,15.7773,29.525,28.1686,33.7405,1765.9702,17.999,112.3851,76.4702,40.1085,15.3531,14.975,60.7183,483.9692,-106.2581,80.5656,20.6322,97.2137,497.7924,107.3983,11632.4993,17.0177,194.4964,126.5812,178.4664,24.4704,74.4988,974.784,67.1952,29.9702,44.015,,40.6637,22.1004,38.4838,,,,3.4101,3.4891,1.7164,5.6379,3.1462,6.6771,2.2489,2.0579,3.836,3.0785,19.2249,4.2101,2.7556,38.3913,3.951,2.2728,2.0393,2.1457,3.0642,6.1145,2.713,3.1927,2.2592,7.2598,4.053,8.0882,4.1271,3.4434,6.1569,3.7396,2.5471,2.9527,3.0939,4.6133,3.5262,3.3292,,5.9039,3.7545,6.3524,,,,5.0785,3.2104,1.7354,11.3919,9.193,4.1361,4.4989,1.1527,6.2403,3.3084,22.7107,6.0158,2.6572,16.2684,6.7942,2.0913,3.3175,5.882,24.7624,2.0997,2.6204,3.5522,2.9307,14.8888,2.804,11.6704,7.8879,15.0456,4.0666,5.4654,1.517,5.4152,6.01,6.915,3.7792,5.4695,,7.3691,6.2453,9.0162,,,
2016/1/5,1.6407,1.7617,0.7772,-6.2796,-3.8213,3.497,1.2855,6.2147,-0.2599,0,-4.6338,4.5412,-6.2591,0,-1.2627,0,1.2677,0.6993,-5.988,-0.8322,-5,0.3033,-1.2075,0.6863,2.7607,-7.9422,1.3332,-3.0043,-2.435,-5.3561,-0.6123,5.3428,-6.6019,-4.9587,2.4972,-2.0783,,-0.7789,-0.0663,2.9616,,,,1.6766,1.315,0.4364,7.4816,4.7084,4.0104,0.9836,3.43,0.6716,,2.5209,0.2419,1.5569,,1.1869,0.2047,0.724,1.9309,2.3419,1.7422,3.8703,3.3054,2.9266,2.6771,2.3625,6.9837,0.254,3.9878,2.3466,3.0785,0.6708,4.0921,6.0209,1.9556,1.0308,1.6857,,6.6233,1.0754,10.8339,,,,35605007809,13073057328,19522661847,4172540425,3667939632,11579125261,98687732754,11642823456,19145114976,2320406588,2263680782,82648115855,8760483572,9309941071,9148500000,13073057328,19145114976,8149923583,6268719977,6920788131,3421710000,5834430000,5001975018,6528173179,11202400000,3570000000,2.67344E+11,3628656000,7404600000,3887500000,21461975948,5773484713,6489652000,3396220388,15992217473,3038000000,,2140000000,8212568000,2398800000,,,,24.1804,23.9844,37.3133,253.572,60.0188,25.0082,15.9801,31.3598,28.0954,33.7405,1684.139,18.8163,105.3509,76.4702,39.602,15.3849,15.1963,61.1429,454.989,-105.3738,76.5373,20.6948,96.0398,501.209,110.3633,10708.6185,17.2446,188.6531,123.499,168.9077,24.3206,78.4792,910.4293,63.8632,30.7186,43.1002,,40.347,22.0857,39.6236,,,,3.466,3.5506,1.7298,5.2839,3.026,6.9106,2.2778,2.1858,3.826,3.0785,18.3341,4.4013,2.5831,38.3913,3.9011,2.2776,2.0694,2.1607,2.8807,6.0636,2.5774,3.2024,2.232,7.3097,4.1649,7.4458,4.1821,3.34,6.007,3.5393,2.5315,3.1104,2.8896,4.3846,3.6143,3.26,,5.8579,3.752,6.5405,,,,5.1618,3.267,1.7489,10.6765,8.8417,4.2807,4.5567,1.2244,6.2241,3.3084,21.6583,6.289,2.4909,16.2684,6.7084,2.0956,3.3665,5.9231,23.2796,2.0822,2.4894,3.5629,2.8953,14.991,2.8814,10.7435,7.9931,14.5935,3.9676,5.1727,1.5077,5.7045,5.6132,6.5721,3.8736,5.3558,,7.3117,6.2412,9.2832,,,
