ÈÕÆÚ,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH
2014/8/15,0.9913,3.2363,0.7143,1.3584,2.2124,1.7287,0.4409,3.1927,0.342,0.4975,1.7222,0,0.2114,3.3934,0.7725,0.7538,0.6139,0,-0.7806,,,,,,,,,-0.1032,,,,2.6055,2.2059,-0.2235,0,1.9753,1.2402,0.1524,3.445,0.346,0.6063,,,,2.6339,,,,,,,,,,,3.1808,1.9031,0.5874,0.5275,1.386,5.6484,0.8951,4.4017,0.8209,0.9312,0.6648,,1.9568,5.2351,2.277,4.9525,1.4937,,7.5579,,,,,,,,,1.1166,,,,2.3543,2.2414,4.6471,,0.6135,1.867,1.9319,2.5098,2.4214,0.4903,,,,2.2907,,,,,,,,,,,1781547669,2183213696,42713450423,5403977980,2344492343,2847942000,5120123489,1350034139,2360140243,1624525931,6188780000,14636671133,1735930484,2187825120,752211150,1205228173,899750000,703030000,1249019200,,,,,,,,,9547982009,,,,6415866943,2952427585,4541798000,1503801600,7310100000,18959207775,3616085065,8611648067,2454259551,79857718837,,,,5191596000,,,,,,,,,,,16.9643,76.2955,20.1053,66.036,95.1597,91.3345,52.2412,72.5692,33.6246,115.336,24.2524,20.364,27.4288,27.7538,34.7219,29.2371,61.7899,48.6927,42.9547,,,,,,,,,45.2992,,,,43.8073,-8.9687,137.6041,46.5109,-32.2681,46.7736,178.7033,40.4611,15.7299,25.5265,,,,32.3178,,,,,,,,,,,2.6502,3.7657,5.4066,4.352,4.357,2.9246,5.9148,2.3781,4.5535,3.0628,2.3773,3.7524,2.0557,2.5734,4.2492,2.5203,2.616,8.7164,5.5565,,,,,,,,,8.5553,,,,3.4307,5.1179,9.8258,6.3831,4.6337,4.4393,2.4554,4.038,2.3984,5.0455,,,,13.2627,,,,,,,,,,,1.2646,2.4044,1.7257,2.1649,3.4928,1.8717,7.934,9.2236,5.5886,12.8429,2.0709,2.4004,3.0819,2.6774,2.4702,3.9802,2.7643,7.2543,1.581,,,,,,,,,12.8873,,,,0.6557,1.369,4.8448,18.5257,1.9299,1.1658,4.0054,3.7148,3.4678,1.7028,,,,6.1793,,,,,,,,,,
2014/8/18,-1.3497,-0.1567,0.539,-0.7216,1.9171,0.3922,1.4631,3.6464,1.1504,1.8702,1.42,0,2.5844,3.7949,-0.2271,1.71,1.8305,0,1.3112,,,,,,,,,2.3769,,,,0.3628,6.4748,-1.6797,0,0,0.1289,7.0015,1.0176,1.1494,-0.8286,,,,1.4418,,,,,,,,,,,1.7949,1.5751,0.5986,0.6535,2.8487,3.1846,0.9336,5.3627,0.9633,1.6376,0.8682,,4.4027,6.7938,3.7053,4.4748,2.6468,,6.2529,,,,,,,,,1.7813,,,,1.4364,5.8008,2.8434,,0.566,1.4228,5.146,1.5528,1.962,0.6335,,,,2.5879,,,,,,,,,,,3028231171,2179791730,42943678950,5364980201,2389439320,2859110400,5195033854,1399261903,2387291409,1654907604,6276660000,14636671133,1780793667,2270850278,750502550,1225837703,916220000,703030000,1265396200,,,,,,,,,9774923365,,,,6439140946,3143591961,4465508000,1503801600,7310100000,18983655496,3869266059,8699278158,2482469431,79195997626,,,,5266446000,,,,,,,,,,,16.7353,76.176,20.2137,65.5595,96.984,91.6926,53.0055,75.2153,34.0114,117.493,24.5968,20.364,28.1376,28.807,34.643,29.7371,62.921,48.6927,43.5179,,,,,,,,,46.3759,,,,43.9662,-9.5494,135.2927,46.5109,-32.2681,46.8339,191.2152,40.8728,15.9107,25.315,,,,32.7838,,,,,,,,,,,2.6145,3.7598,5.4358,4.3206,4.4405,2.9361,6.0014,2.4648,4.6059,3.1201,2.411,3.7524,2.1088,2.6711,4.2396,2.5634,2.6639,8.7164,5.6293,,,,,,,,,8.7586,,,,3.4432,5.4493,9.6607,6.3831,4.6337,4.4451,2.6273,4.0791,2.426,5.0037,,,,13.4539,,,,,,,,,,,1.2476,2.4006,1.735,2.1493,3.5598,1.8791,8.0501,9.5599,5.6529,13.0831,2.1003,2.4004,3.1616,2.779,2.4646,4.0482,2.815,7.2543,1.6017,,,,,,,,,13.1936,,,,0.6581,1.4576,4.7634,18.5257,1.9299,1.1673,4.2858,3.7526,3.5076,1.6887,,,,6.2684,,,,,,,,,,
2014/8/19,-0.1244,-1.3344,-0.5079,0.5192,-0.6068,0,-0.8652,-0.8529,0.2106,0,-1.1847,0,-0.3599,-0.7905,0.9106,0.7005,0.1997,0,0.1294,,,,,,,,,-0.0673,,,,1.0843,-1.3514,-2.0501,0,0.3632,1.0303,0.7112,-0.3663,-0.1136,0.5317,,,,0.0284,,,,,,,,,,,1.9723,1.6694,0.776,0.7081,2.753,,0.9788,2.8335,0.8454,,0.7565,,3.067,3.8745,3.912,3.8948,2.1069,,7.449,,,,,,,,,1.5039,,,,1.8642,3.2156,2.3384,,0.8046,1.5358,3.5481,0.9538,1.8854,0.6406,,,,1.6064,,,,,,,,,,,3024464714,2150705028,42725567713,5392835758,2374940295,2859110400,5150087635,1387327900,2392319402,1654907604,6202300000,14636671133,1774384641,2252898893,757336950,1234425008,918050000,703030000,1267033900,,,,,,,,,9768345355,,,,6508962956,3101110988,4373960000,1503801600,7336650000,19179237266,3896785732,8667412671,2479648443,79617092942,,,,5267943000,,,,,,,,,,,16.7145,75.1595,20.1111,65.8998,96.3955,91.6926,52.5469,74.5738,34.0831,117.493,24.3054,20.364,28.0364,28.5793,34.9585,29.9454,63.0466,48.6927,43.5742,,,,,,,,,46.3447,,,,44.4429,-9.4204,132.519,46.5109,-32.3852,47.3164,192.5752,40.7231,15.8926,25.4496,,,,32.7931,,,,,,,,,,,2.6112,3.7096,5.4082,4.343,4.4135,2.9361,5.9494,2.4438,4.6156,3.1201,2.3825,3.7524,2.1013,2.6499,4.2782,2.5814,2.6692,8.7164,5.6366,,,,,,,,,8.7527,,,,3.4805,5.3757,9.4627,6.3831,4.6505,4.4909,2.646,4.0641,2.4232,5.0303,,,,13.4577,,,,,,,,,,,1.246,2.3686,1.7262,2.1605,3.5382,1.8791,7.9804,9.4784,5.6648,13.0831,2.0754,2.4004,3.1502,2.7571,2.487,4.0766,2.8206,7.2543,1.6038,,,,,,,,,13.1847,,,,0.6652,1.438,4.6658,18.5257,1.937,1.1793,4.3163,3.7389,3.5037,1.6977,,,,6.2702,,,,,,,,,,
2014/8/20,1.7435,0.3182,0.4821,-0.9814,-1.8926,0,-0.3636,-1.3978,3.0685,0,-0.218,0,0.8772,1.0956,-0.7332,1.8435,2.3256,0,1.8957,,,,,,,,,-1.4815,,,,-1.0727,0.3425,0,0,1.4475,0.2549,-1.1299,1.5625,-0.4551,-1.1334,,,,2.927,,,,,,,,,,,2.133,1.9931,0.5233,0.4858,2.9212,,0.6452,1.9337,2.2679,,0.476,,3.1662,4.9491,2.5079,6.5697,4.5707,,17.7959,,,,,,,,,1.2077,,,,1.3882,2.9072,1.3838,,1.1382,1.0425,2.066,1.4886,2.5902,0.6339,,,,4.9797,,,,,,,,,,,3077195108,2157548958,42931561659,5339910200,2329993318,2859110400,5131360044,1367935144,2465728110,1654907604,6188780000,14636671133,1789949418,2277582048,751784000,1257181364,939400000,703030000,1291053500,,,,,,,,,9623629127,,,,6439140946,3111731231,4373960000,1503801600,7442850000,19228132708,3852754255,8802840994,2468364491,78714745836,,,,5422134000,,,,,,,,,,,17.0059,75.3987,20.208,65.2531,94.5712,91.6926,52.3558,73.5314,35.1289,117.493,24.2524,20.364,28.2823,28.8924,34.7022,30.4974,64.5128,48.6927,44.4002,,,,,,,,,45.6581,,,,43.9662,-9.4527,132.519,46.5109,-32.854,47.437,190.3992,41.3594,15.8203,25.1611,,,,33.7529,,,,,,,,,,,2.6567,3.7214,5.4342,4.3004,4.33,2.9361,5.9278,2.4096,4.7572,3.1201,2.3773,3.7524,2.1197,2.679,4.2468,2.6289,2.7313,8.7164,5.7435,,,,,,,,,8.6231,,,,3.4432,5.3941,9.4627,6.3831,4.7178,4.5023,2.6161,4.1276,2.4122,4.9733,,,,13.8516,,,,,,,,,,,1.2677,2.3761,1.7345,2.1393,3.4712,1.8791,7.9514,9.3459,5.8387,13.0831,2.0709,2.4004,3.1778,2.7873,2.4688,4.1517,2.8862,7.2543,1.6342,,,,,,,,,12.9894,,,,0.6581,1.4429,4.6658,18.5257,1.965,1.1823,4.2675,3.7973,3.4877,1.6785,,,,6.4537,,,,,,,,,,
2014/8/21,-0.7956,-0.0793,2.0604,-1.1476,2.0535,0,2.4088,1.0905,-1.1827,0,-0.7646,0,-0.7673,4.2365,0.4545,-0.2732,0.0649,0,-1.5222,,,,,,,,,0,,,,-1.0843,4.4369,-1.686,0,2.0214,-2.4793,0.1429,-1.81,0.2286,-0.8407,,,,-0.4141,,,,,,,,,,,0.9715,1.8356,0.689,1.2026,2.0528,,1.9831,1.5335,1.1588,,0.5826,,2.2715,7.46,2.8137,2.6006,3.8234,,9.6877,,,,,,,,,1.6994,,,,1.6593,3.7312,1.7094,,1.2091,1.5507,2.1769,0.9672,2.0126,0.7382,,,,1.9129,,,,,,,,,,,3052713139,2155837975,43816123894,5278627976,2377840100,2859110400,5254962147,1382852649,2436565747,1654907604,6141460000,14636671133,1776215791,2374070746,755201200,1253746442,940010000,703030000,1271401100,,,,,,,,,9623629127,,,,6369318936,3249794392,4300213000,1503801600,7593300000,18751402145,3858258190,8643513555,2474006467,78053024626,,,,5399679000,,,,,,,,,,,16.8706,75.3389,20.6244,64.5042,96.5132,91.6926,53.6169,74.3333,34.7134,117.493,24.067,20.364,28.0653,30.1164,34.8599,30.4141,64.5547,48.6927,43.7244,,,,,,,,,45.6581,,,,43.4894,-9.8721,130.2847,46.5109,-33.5181,46.2609,190.6712,40.6108,15.8564,24.9496,,,,33.6131,,,,,,,,,,,2.6356,3.7184,5.5462,4.2511,4.4189,2.9361,6.0706,2.4359,4.7009,3.1201,2.3591,3.7524,2.1034,2.7925,4.2661,2.6218,2.733,8.7164,5.6561,,,,,,,,,8.6231,,,,3.4058,5.6334,9.3031,6.3831,4.8132,4.3907,2.6198,4.0529,2.4177,4.9315,,,,13.7943,,,,,,,,,,,1.2576,2.3742,1.7702,2.1147,3.5425,1.8791,8.1429,9.4478,5.7696,13.0831,2.0551,2.4004,3.1534,2.9054,2.48,4.1404,2.888,7.2543,1.6093,,,,,,,,,12.9894,,,,0.651,1.5069,4.5871,18.5257,2.0047,1.153,4.2736,3.7286,3.4957,1.6643,,,,6.427,,,,,,,,,,
2014/8/22,0.802,2.3016,1.7423,-0.686,1.6463,0,1.2117,0,0.7842,0,0.7155,0,0.5155,1.3233,0.1697,-0.5137,-0.5191,0,0.9017,,,,,,,,,0.1367,,,,1.0962,0,0.2365,0,3.38,0.9778,-0.428,-0.1843,6.1574,-1.079,,,,1.303,,,,,,,,,,,0.9512,1.7926,1.0879,0.6704,3.9594,,2.0935,1.6641,0.6287,,0.4805,,2.2166,5.8468,2.4136,3.3241,2.5696,,9.3547,,,,,,,,,1.4432,,,,1.5024,1.8663,1.0055,,1.5582,1.2335,1.7667,1.0241,6.6004,0.6736,,,,2.4582,,,,,,,,,,,3077195108,2205456468,44579513221,5242415752,2416987468,2859110400,5318635958,1382852649,2455672123,1654907604,6185400000,14636671133,1785371543,2405485670,756482650,1247305964,935130000,703030000,1282865000,,,,,,,,,9636785148,,,,6439140946,3249794392,4310385000,1503801600,7849950000,18934760054,3841746386,8627580811,2626339819,77210833994,,,,5470038000,,,,,,,,,,,17.0059,77.0728,20.9837,64.0617,98.1022,91.6926,54.2666,74.3333,34.9856,117.493,24.2392,20.364,28.21,30.515,34.9191,30.2579,64.2196,48.6927,44.1186,,,,,,,,,45.7205,,,,43.9662,-9.8721,130.5929,46.5109,-34.651,46.7132,189.8552,40.5359,16.8328,24.6804,,,,34.0511,,,,,,,,,,,2.6567,3.804,5.6428,4.2219,4.4917,2.9361,6.1441,2.4359,4.7378,3.1201,2.376,3.7524,2.1143,2.8294,4.2734,2.6083,2.7188,8.7164,5.7071,,,,,,,,,8.6349,,,,3.4432,5.6334,9.3251,6.3831,4.9759,4.4336,2.6086,4.0454,2.5666,4.8783,,,,13.974,,,,,,,,,,,1.2677,2.4289,1.8011,2.1002,3.6008,1.8791,8.2416,9.4478,5.8149,13.0831,2.0698,2.4004,3.1697,2.9438,2.4842,4.1191,2.873,7.2543,1.6238,,,,,,,,,13.0071,,,,0.6581,1.5069,4.598,18.5257,2.0725,1.1643,4.2553,3.7217,3.7109,1.6464,,,,6.5107,,,,,,,,,,
2014/8/25,-2.2032,0.6206,-2.3376,0.2657,0.8998,0,-1.1972,-1.1866,0.2457,4.2657,-2.0765,0,0.9744,-0.3731,0.9034,1.0327,0.0652,10,6.2553,,,,,,,,,-2.3549,,,,-0.9639,-3.268,-0.708,0,-1.8038,4.3254,-2.8653,1.662,-1.5038,-1.1297,,,,0.3831,,,,,,,,,,,1.3346,1.6504,0.7042,0.6326,4.6041,,1.1782,1.2899,0.9865,7.3894,0.7042,,3.0323,3.8212,4.2224,4.0972,3.4926,1.2612,30.778,,,,,,,,,1.5206,,,,1.1241,2.0688,0.7192,,0.8587,3.4609,2.0289,1.2722,10.4489,0.6566,,,,1.7954,,,,,,,,,,,3009398887,2219144328,43537426204,5256343530,2438736005,2859110400,5254962147,1366443394,2461705716,1725500315,6056960000,14636671133,1802767470,2396509978,763317050,1260186921,935740000,773333000,1363112300,,,,,,,,,9409843791,,,,6377076937,3143591961,4279869000,1503801600,7708350000,19753758713,3731667693,8770975506,2586845987,76338565125,,,,5490996000,,,,,,,,,,,16.6312,77.5512,20.4932,64.2319,98.9849,91.6926,53.6169,73.4512,35.0716,122.5048,23.7359,20.364,28.4848,30.4011,35.2345,30.5703,64.2615,53.5619,46.8784,,,,,,,,,44.6438,,,,43.5424,-9.5494,129.6683,46.5109,-34.026,48.7338,184.4153,41.2097,16.5796,24.4016,,,,34.1816,,,,,,,,,,,2.5982,3.8276,5.5109,4.2331,4.5321,2.9361,6.0706,2.407,4.7494,3.2532,2.3266,3.7524,2.1349,2.8189,4.312,2.6352,2.7206,9.5881,6.0641,,,,,,,,,8.4315,,,,3.41,5.4493,9.2591,6.3831,4.8861,4.6254,2.5338,4.1127,2.528,4.8231,,,,14.0275,,,,,,,,,,,1.2398,2.4439,1.759,2.1058,3.6332,1.8791,8.1429,9.3357,5.8291,13.6411,2.0268,2.4004,3.2006,2.9328,2.5066,4.1616,2.8749,7.9797,1.7254,,,,,,,,,12.7008,,,,0.6518,1.4576,4.5654,18.5257,2.0351,1.2147,4.1334,3.7835,3.6551,1.6278,,,,6.5357,,,,,,,,,,
2014/8/26,-2.5031,-2.6985,-2.4214,-0.6359,2.8537,0,-2.9223,-1.8559,-3.0229,-5.2822,-2.0647,0,-4.2661,-4.4944,-3.2177,-1.6014,1.5645,-4.1753,-4.4053,,,,,,,,,-2.4467,,,,-1.8248,1.0135,-1.9608,0,-1.6073,1.7327,-1.4749,-1.4532,-3.2715,2.4823,,,,-3.0534,,,,,,,,,,,1.675,1.4137,0.5755,0.6409,6.0298,,0.9824,1.2795,1.2513,4.3167,0.4903,,3.7218,4.5821,4.688,2.926,6.4128,23.5788,17.8158,,,,,,,,,1.6956,,,,1.4747,2.1365,1.2215,,0.7499,3.7402,2.222,1.291,5.0649,0.7726,,,,2.0913,,,,,,,,,,,2934069754,2159259940,42483221895,5222916863,2508331325,2859110400,5101395897,1341083637,2387291409,1634355296,5931900000,14636671133,1725859158,2288801664,738755925,1240006755,950380000,741044000,1303063300,,,,,,,,,9179613429,,,,6260706920,3175452690,4195950000,1503801600,7584450000,20096026810,3676628346,8643513555,2502216347,78233494047,,,,5323332000,,,,,,,,,,,16.2149,75.4584,19.997,63.8235,101.8097,91.6926,52.0501,72.088,34.0114,116.0338,23.2458,20.364,27.2696,29.0347,34.1008,30.0808,65.2669,51.3256,44.8133,,,,,,,,,43.5515,,,,42.7478,-9.6462,127.1258,46.5109,-33.4791,49.5782,181.6953,40.6108,16.0372,25.0073,,,,33.1379,,,,,,,,,,,2.5332,3.7243,5.3775,4.2062,4.6614,2.9361,5.8932,2.3623,4.6059,3.0813,2.2786,3.7524,2.0438,2.6922,4.1732,2.593,2.7632,9.1878,5.7969,,,,,,,,,8.2252,,,,3.3478,5.5045,9.0775,6.3831,4.8076,4.7055,2.4965,4.0529,2.4453,4.9429,,,,13.5992,,,,,,,,,,,1.2088,2.378,1.7164,2.0924,3.7369,1.8791,7.905,9.1624,5.6529,12.9206,1.9849,2.4004,3.064,2.801,2.426,4.095,2.9199,7.6465,1.6494,,,,,,,,,12.3901,,,,0.6399,1.4724,4.4759,18.5257,2.0024,1.2357,4.0725,3.7286,3.5355,1.6682,,,,6.3361,,,,,,,,,,
2014/8/27,-0.4493,0.2377,-1.0268,-1.3333,-1.7919,0,-0.1468,1.1123,0.7161,0.8201,-0.1709,0,-0.0531,1.3725,-3.0066,-1.385,5.7766,-3.5847,2.2204,,,,,,,,,-0.7882,,,,1.8587,-1.0033,0,0,1.1669,-0.9732,0.7485,-0.6452,0.1127,0,,,,0.2812,,,,,,,,,,,0.6077,0.6559,0.6102,0.4527,3.376,,0.6053,1.0722,0.803,2.3245,0.3382,,1.7408,2.3254,6.2713,1.7067,7.9196,11.7759,15.9657,,,,,,,,,1.3753,,,,1.5166,1.2131,0.6034,,0.8857,2.4051,1.277,0.808,1.7493,0.4269,,,,0.9545,,,,,,,,,,,2920887155,2164392888,42046999423,5153277971,2463384348,2859110400,5093904861,1356001141,2404386587,1647758975,5921760000,14636671133,1724943583,2320216589,716544125,1222832147,1005280000,714480000,1331996000,,,,,,,,,9107255316,,,,6377076937,3143591961,4195950000,1503801600,7672950000,19900445041,3704148019,8587748951,2505037335,78233494047,,,,5338302000,,,,,,,,,,,16.1421,75.6378,19.7916,62.9725,99.9854,91.6926,51.9737,72.8899,34.255,116.9855,23.206,20.364,27.2552,29.4333,33.0755,29.6642,69.0371,49.4857,45.8083,,,,,,,,,43.2082,,,,43.5424,-9.5494,127.1258,46.5109,-33.8697,49.0956,183.0553,40.3488,16.0553,25.0073,,,,33.2311,,,,,,,,,,,2.5218,3.7332,5.3223,4.1501,4.5779,2.9361,5.8845,2.3886,4.6388,3.1066,2.2747,3.7524,2.0427,2.7291,4.0477,2.5571,2.9228,8.8584,5.9256,,,,,,,,,8.1604,,,,3.41,5.4493,9.0775,6.3831,4.8637,4.6597,2.5152,4.0268,2.448,4.9429,,,,13.6375,,,,,,,,,,,1.2033,2.3836,1.6988,2.0645,3.6699,1.8791,7.8934,9.2644,5.6934,13.0265,1.9816,2.4004,3.0624,2.8395,2.3531,4.0383,3.0886,7.3724,1.686,,,,,,,,,12.2924,,,,0.6518,1.4576,4.4759,18.5257,2.0257,1.2237,4.1029,3.7045,3.5395,1.6682,,,,6.3539,,,,,,,,,,
2014/8/28,0.3868,-2.0553,-0.8069,0.2162,-2.0012,0,-0.1471,-1.7602,1.3802,1.9523,-0.0571,0,-0.7962,-0.5803,-1.3413,-0.1053,-1.7597,-1.859,2.9918,,,,,,,,,1.1918,,,,0.2433,-2.027,0.8485,0,-0.8074,0.1843,-0.4458,0.1855,1.5766,0.7689,,,,0,,,,,,,,,,,0.8344,0.9885,0.4234,0.7982,1.9938,,0.4726,0.9224,0.9619,2.5386,0.2641,,1.6766,1.7967,3.0805,1.9011,3.8083,7.4113,24.6435,,,,,,,,,1.0695,,,,1.5427,1.2721,0.6509,,0.48,1.5279,1.5448,0.7051,4.6709,0.7564,,,,1.4631,,,,,,,,,,,2932186525,2119907342,41707715278,5164420194,2414087663,2859110400,5086413824,1332133134,2437571346,1679927806,5918380000,14636671133,1711209955,2306753050,706933250,1221544051,987590000,701198000,1371846700,,,,,,,,,9215792486,,,,6392592939,3079870502,4231552000,1503801600,7611000000,19937116622,3687636216,8603681695,2544531167,78835058784,,,,5338302000,,,,,,,,,,,16.2045,74.0832,19.6319,63.1086,97.9845,91.6926,51.8972,71.6069,34.7278,119.2693,23.1928,20.364,27.0382,29.2625,32.6319,29.6329,67.8223,48.5658,47.1788,,,,,,,,,43.7232,,,,43.6484,-9.3559,128.2045,46.5109,-33.5963,49.1861,182.2393,40.4237,16.3084,25.1996,,,,33.2311,,,,,,,,,,,2.5315,3.6565,5.2793,4.1591,4.4863,2.9361,5.8759,2.3465,4.7029,3.1673,2.2734,3.7524,2.0264,2.7133,3.9934,2.5544,2.8714,8.6937,6.1029,,,,,,,,,8.2576,,,,3.4183,5.3388,9.1546,6.3831,4.8244,4.6683,2.5039,4.0342,2.4866,4.9809,,,,13.6375,,,,,,,,,,,1.208,2.3346,1.6851,2.0689,3.5965,1.8791,7.8818,9.1013,5.772,13.2809,1.9804,2.4004,3.038,2.823,2.3215,4.034,3.0342,7.2354,1.7365,,,,,,,,,12.4389,,,,0.6533,1.4281,4.5139,18.5257,2.0094,1.2259,4.0846,3.7114,3.5953,1.681,,,,6.3539,,,,,,,,,,
2014/8/29,1.4772,1.937,1.3074,-0.0539,0.8408,0,0.0736,0.6719,2.7228,0.6383,1.5991,0,1.1236,3.9883,1.0876,1.406,3.3354,-0.2286,-1.7509,,,,,,,,,0.4996,,,,3.5194,0,0.3606,0,-1.1628,-0.4905,3.2836,-0.0926,0.5543,1.3354,,,,3.7577,,,,,,,,,,,0.8307,0.5912,0.35,0.4533,1.4682,,0.4961,0.959,1.6031,1.6289,0.2361,,1.2854,3.1594,2.0853,1.3691,6.014,5.2306,17.3174,,,,,,,,,0.5801,,,,3.9265,1.1303,0.7764,,0.4123,1.326,1.8114,0.7607,5.9018,0.4579,,,,2.8167,,,,,,,,,,,2975500777,2160970923,42252993368,5161634638,2434386298,2859110400,5090159343,1341083637,2503940863,1690650749,6013020000,14636671133,1730437034,2398753901,714621950,1238718660,1020530000,699595000,1347827100,,,,,,,,,9261838559,,,,6617574972,3079870502,4246810000,1503801600,7522500000,19839325738,3808722778,8595715323,2558636107,79887797074,,,,5538900000,,,,,,,,,,,16.4439,75.5182,19.8886,63.0746,98.8084,91.6926,51.9354,72.088,35.6733,120.0306,23.5637,20.364,27.342,30.4296,32.9868,30.0495,70.0844,48.4548,46.3527,,,,,,,,,43.9416,,,,45.1845,-9.3559,128.6667,46.5109,-33.2056,48.9449,188.2232,40.3862,16.3988,25.5361,,,,34.4798,,,,,,,,,,,2.5689,3.7273,5.3484,4.1568,4.524,2.9361,5.8802,2.3623,4.8309,3.1875,2.3098,3.7524,2.0492,2.8215,4.0369,2.5903,2.9671,8.6739,5.9961,,,,,,,,,8.2989,,,,3.5386,5.3388,9.1876,6.3831,4.7683,4.6454,2.5862,4.0305,2.5004,5.0474,,,,14.1499,,,,,,,,,,,1.2258,2.3799,1.7071,2.0678,3.6267,1.8791,7.8876,9.1624,5.9292,13.3656,2.0121,2.4004,3.0722,2.9356,2.3467,4.0907,3.1354,7.2188,1.7061,,,,,,,,,12.5011,,,,0.6763,1.4281,4.5301,18.5257,1.986,1.2199,4.2188,3.7079,3.6153,1.7035,,,,6.5927,,,,,,,,,,
