ÈÕÆÚ,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH
2018/9/14,-0.3584,0.4193,0,-2.3276,-0.7117,0,0,-1.2987,-2.6578,-1.4628,-0.2361,0.664,-1.8721,-0.8993,-1.0926,-5.8442,-2.0258,-1.5339,-1.259,-1.1331,-0.759,-1.0288,-0.3922,-0.3667,-1.2438,-0.4237,-0.2959,-4.936,-2.9026,-0.3205,-0.3802,-2.5845,0.5814,0.4792,-1.2143,-0.7299,0,-0.2433,0.7392,1.199,,1.0115,0.6686,1.8343,0.3271,0.3878,0.9508,0.2173,0.3904,0.9483,0.5049,0.5127,1.6216,1.6072,2.8853,2.7209,0.2985,0.1848,0.2159,1.0104,0.5458,0.4898,0.5292,0.2246,0.1712,2.4127,6.1882,0.1213,0.2737,2.5299,0.1693,0.4862,2.3898,1.6835,0.0639,0.0014,2495920096,2632005162,3607355641,3433982531,7903533882,1322811155,6953198742,5442158910,7469027912,2754313346,17190552675,1962843918,4224865980,11412088581,922323340,7090283039,3872425234,1403568082,4569874232,1174475740,13985046595,1518007140,3337796776,2373280000,16176340023,5286371831,1942308080,3537662315,1555500000,26242234083,8092656000,1524971140,15278062894,1756802692,868129845,1243255968,5286371831,,-0.4903,43.2143,22.3756,36.8007,15.5934,-1.7726,27.2714,7.9426,7.5481,25.5182,7.55,55.5346,47.8462,12.46,43.98,45.6452,40.6031,69.6737,9.9053,273.4644,27.47,57.0366,15.8581,25.4423,8.6767,8.2134,158.998,102.7329,59.6811,12.2166,9.8002,30.1453,29.5206,19.755,20.5776,25.7529,4.9856,26.7528,3.9681,3.4204,1.8517,1.1502,1.2598,3.514,2.7911,1.9215,1.3098,1.7521,0.9868,2.3781,1.1838,1.6315,2.9215,5.8712,4.7038,5.6511,1.2304,1.7058,0.9995,46.5325,1.5149,2.0891,1.6373,2.7935,3.2292,3.8614,5.2722,1.6663,1.417,2.6986,1.3905,1.6515,2.4537,3.7601,1.6957,4.0189,0.2088,1.6885,2.1312,1.7474,1.0768,0.309,2.0492,1.1298,1.1597,2.8593,0.4417,3.5362,0.3213,1.4342,5.1944,9.1775,3.6426,4.7154,1.0727,23.3147,0.9097,0.7786,1.0157,1.8194,0.8116,1.1281,21.3246,4.5395,4.3181,3.3907,1.2518,2.5461,3.2248,1.3533,2.1732,3.4223,0.6848,0.8521
2018/9/17,-5.036,-3.5491,0,-2.1183,-2.1505,-4.9123,0,-3.6184,-1.3652,2.4291,-3.1953,-3.0343,-1.7488,-2.6316,-6.8023,-0.5172,-4.7619,-7.849,-3.4608,-1.4327,-1.7208,-9.9792,-2.8871,-2.2086,-1.2594,-3.2624,-1.632,-1.9231,-2.9894,-1.6077,-3.8168,-3.2653,-1.7341,-1.5898,-3.543,-8.5784,-0.7987,-0.2439,1.02,0.8485,,1.0984,0.9564,2.1683,0.4077,0.7121,0.8529,0.368,0.4978,0.539,0.5938,0.5341,2.4711,0.5028,2.1293,4.0717,0.461,0.2322,0.2038,3.9126,0.8786,0.4548,0.5296,0.3085,0.1342,1.2822,5.0326,0.1224,0.4228,2.1566,0.1255,0.486,2.143,2.3231,0.0608,0.006,2370226278,2538593705,3607355641,3361241506,7733565411,1257830958,6953198742,5245238686,7367061661,2821219744,16641268744,1903285330,4150981201,11111770460,859583903.5,7053609162,3688024032,1293401863,4411718293,1157649440,13744386137,1366522020,3241429940,2320864000,15972607781,5113908636,1910608690,3469630348,1509000000,25820333213,7783776000,1475176164,15013125388,1728872602,837371810,1136604108,5113908636,,-0.4656,41.6806,22.3756,36.0212,15.258,-1.6855,27.2714,7.6552,7.445,26.1381,7.3088,53.8495,47.0094,12.1321,40.9883,45.4091,38.6696,64.205,9.5625,269.5466,26.9973,51.3448,15.4003,24.8804,8.5674,7.9454,156.4031,100.7572,57.897,12.0202,9.4262,29.1609,29.0086,19.4409,19.8486,23.5437,4.9565,26.7449,3.7683,3.299,1.8517,1.1259,1.2327,3.3413,2.7911,1.8519,1.2919,1.7946,0.9553,2.3059,1.1631,1.5886,2.7228,5.8409,4.4799,5.2075,1.1879,1.6813,0.9823,41.8889,1.4711,2.043,1.6167,2.7024,3.1765,3.7872,5.1146,1.6395,1.3629,2.6105,1.3664,1.6252,2.3668,3.4375,1.6858,4.0177,0.1983,1.6286,2.1312,1.7104,1.0536,0.2938,2.0492,1.0889,1.1438,2.9287,0.4276,3.4289,0.3157,1.3964,4.841,9.1301,3.4692,4.3453,1.0356,22.9807,0.8941,0.7009,0.9864,1.7792,0.8014,1.0913,20.9766,4.4522,4.189,3.3362,1.204,2.463,3.1689,1.3318,2.0962,3.1287,0.6808,0.8518
2018/9/18,0,0.2165,0,4.0577,1.0989,0.738,1.9802,3.0717,3.4602,0.3953,2.5672,2.0408,1.1327,3.9143,4.1797,6.8746,5.5263,4.2263,2.0755,0.8721,0.5837,0.6928,2.973,2.7604,2.4235,2.1994,0.905,2.7451,2.0875,1.634,1.5873,2.9536,0.5882,1.2924,1.949,-2.5469,0.8052,0.489,0.808,0.9955,,1.5021,0.7821,1.8452,1.0032,0.7649,1.1326,0.273,0.506,0.4732,0.4531,0.7518,2.3196,1.0755,2.4337,3.885,0.4829,0.1335,0.1731,1.9923,0.967,0.5303,0.732,0.3382,0.2896,1.462,4.9584,0.1476,0.3769,2.5047,0.1934,0.5545,1.6729,3.6204,0.0769,0.0902,2370226278,2544088497,3607355641,3497630927,7818549647,1267113843,7090885846,5406355233,7621977289,2832370810,17068489579,1942127888,4197998788,11546713945,895511615,7538519324,3891835886,1348064491,4503282258,1167745220,13824606289,1375989840,3337796776,2384928000,16359699041,5226384633,1927899266,3564875102,1540500000,26242234083,7907328000,1518746768,15101437890,1751216674,853692400,1107655746,5226384633,,-0.4656,41.7708,22.3756,37.4828,15.4257,-1.698,27.8115,7.8903,7.7026,26.2414,7.4964,54.9485,47.5419,12.607,42.7015,48.5308,40.8066,66.9185,9.761,271.8973,27.1549,51.7005,15.8581,25.5672,8.775,8.1202,157.8185,103.5231,59.1056,12.2166,9.5758,30.0222,29.1793,19.6922,20.2354,22.9441,4.9996,26.8933,3.7683,3.3062,1.8517,1.1715,1.2462,3.366,2.8464,1.9088,1.3366,1.8017,0.9798,2.353,1.1763,1.6508,2.8366,6.2424,4.7274,5.4276,1.2125,1.696,0.988,42.1791,1.5149,2.0994,1.6559,2.7618,3.2052,3.8911,5.2213,1.6663,1.3845,2.6876,1.3744,1.6462,2.4129,3.35,1.7005,4.04,0.1983,1.6321,2.1312,1.7798,1.0652,0.2959,2.0897,1.1223,1.1834,2.9403,0.4386,3.4989,0.3193,1.4511,5.0434,9.7577,3.6609,4.5289,1.0571,23.1811,0.8993,0.7057,1.0157,1.8283,0.8208,1.1153,21.1664,4.5744,4.2765,3.3907,1.2231,2.5357,3.1875,1.349,2.1371,3.049,0.6867,0.8565
2018/9/19,-0.3788,1.7279,0,-0.6932,1.087,0.7326,1.4563,0.6623,0.3344,1.0499,1.0727,2,0.48,0.0897,1.6766,-0.8108,-0.7481,2.0586,2.2181,1.1527,1.1605,1.6055,0.7874,0.6105,0.2491,1.7217,0.7474,0.5725,0.5842,0.6431,1.1719,2.3566,0.5848,0.638,1.6912,-0.1376,0.3195,-0.2433,0.9289,1.3124,,1.3999,1.1354,1.6998,0.8498,0.9642,1.0952,0.3296,0.7619,1.0107,0.6188,0.7942,2.1064,0.6212,2.3112,4.0076,1.0416,0.1548,0.2716,1.8223,1.1483,0.6619,1.0992,0.3508,0.2122,1.7504,6.296,0.2699,0.423,3.3749,0.2351,0.8226,2.5362,6.8029,0.0955,0.0361,2361248148,2588046829,3607355641,3473383919,7903533882,1276396729,7194151174,5442158910,7647468852,2862106986,17251584223,1980970445,4218149182,11557069742,910526181,7477396194,3862719907,1375816286,4603170219,1181206260,13985046595,1398081420,3364078641,2399488000,16400445489,5316365430,1942308080,3585284693,1549500000,26410994431,7999992000,1554536907,15189750392,1762388711,868129845,1106132148,5316365430,,-0.4639,42.4926,22.3756,37.223,15.5934,-1.7104,28.2165,7.9426,7.7284,26.5169,7.5768,56.0474,47.7701,12.6183,43.4175,48.1373,40.5013,68.2961,9.9775,275.0315,27.47,52.5306,15.983,25.7233,8.7969,8.26,158.998,104.1158,59.4509,12.2951,9.688,30.7297,29.3499,19.8178,20.5776,22.9125,5.0167,26.8338,3.754,3.3633,1.8517,1.1634,1.2598,3.3907,2.8878,1.9215,1.3411,1.8207,0.9903,2.4,1.1819,1.6522,2.8841,6.1918,4.6921,5.5394,1.2394,1.7156,0.9995,42.8563,1.5268,2.1122,1.66,2.8093,3.2292,3.9134,5.2518,1.677,1.4008,2.7509,1.3824,1.6567,2.4537,3.3454,1.7063,4.0311,0.1975,1.6603,2.1312,1.7675,1.0768,0.2981,2.1202,1.1298,1.1874,2.9712,0.4433,3.5689,0.3208,1.4524,5.1279,9.6786,3.6335,4.6221,1.0805,23.4483,0.9097,0.717,1.0237,1.8395,0.8228,1.1345,21.3246,4.6006,4.3015,3.4125,1.2374,2.5955,3.2062,1.3576,2.1732,3.0448,0.6891,0.8547
2018/9/20,4.943,-0.8493,0,2.007,-0.3584,5.0909,0.3828,-0.1645,10,-0.6494,-0.2358,-0.915,-0.1592,-1.4337,-0.5889,0.2725,1.005,-0.2445,0.1808,-0.2849,0,1.5801,0.1302,-0.4854,-0.3727,-0.141,-0.1484,1.7078,-0.3872,-0.3195,0,-1.3013,0.5814,-0.317,-0.5785,-0.8264,0,0,2.0215,0.9052,,1.6132,0.8663,3.8436,0.7649,0.5665,1.796,0.242,0.493,0.7294,0.4405,0.4287,1.6142,0.4881,2.1626,2.7611,0.577,0.1132,0.2459,2.429,0.8026,1.0494,0.5976,0.2662,0.3282,2.2972,4.6605,0.1466,0.3483,2.7253,0.1405,0.6045,1.8433,4.3407,0.0501,0.0669,2477963836,2566067663,3607355641,3543094067,7875205804,1341376926,7221688594,5433207991,8412215737,2843521876,17210896525,1962843918,4211432384,11391376986,905163836,7497770570,3901541213,1372452432,4611494216,1177841000,13985046595,1420173000,3368458951,2387840000,16339325816,5308867030,1939426317,3646513463,1543500000,26326614257,7999992000,1534307698,15278062894,1756802692,863108125,1096990560,5308867030,,-0.4868,42.1317,22.3756,37.97,15.5375,-1.7975,28.3245,7.9295,8.5012,26.3447,7.5589,55.5346,47.694,12.4374,43.1618,48.2684,40.9084,68.1291,9.9955,274.248,27.47,53.3606,16.0038,25.5984,8.7641,8.2483,158.7621,105.8939,59.2207,12.2558,9.688,30.3298,29.5206,19.755,20.4586,22.7231,5.0139,26.8185,3.9396,3.3347,1.8517,1.1868,1.2553,3.5633,2.8989,1.9183,1.4752,1.8088,0.988,2.3781,1.18,1.6286,2.8671,6.2087,4.7392,5.5258,1.2417,1.7107,0.9995,43.5335,1.5288,2.102,1.6538,2.8054,3.2244,3.9802,5.2315,1.6717,1.4008,2.7151,1.3905,1.6515,2.4395,3.3177,1.7053,4.0288,0.2073,1.6462,2.1312,1.8029,1.0729,0.3133,2.1283,1.1279,1.3061,2.9519,0.4423,3.5362,0.3203,1.4316,5.0977,9.705,3.67,4.6108,1.0825,23.3815,0.9097,0.7284,1.0251,1.8306,0.8198,1.1329,21.293,4.6792,4.2848,3.4016,1.2374,2.5617,3.2248,1.3533,2.1607,3.0196,0.6887,0.8542
2018/9/21,1.087,1.0707,0,0.7699,1.0791,-1.0381,0.858,1.9769,10,4.183,1.6548,1.715,1.2759,2.5455,2.0735,1.413,3.4204,0.1225,0.722,1.1429,1.1472,1.1111,2.0806,1.3415,2.2444,0.9887,1.1887,0.1866,3.8873,1.9231,1.7375,2.0284,-0.578,0.9539,1.8182,0.0463,2.0701,0.9756,1.2521,0.891,,1.6255,1.188,2.0086,0.6861,0.8336,8.1703,0.6603,0.8064,0.8715,0.6207,0.761,2.3307,0.4908,2.9951,2.6088,0.606,0.1951,0.2559,1.8899,1.1241,0.7212,1.0598,0.3994,0.3514,3.0973,12.9023,0.2653,0.495,3.4046,0.3038,0.7309,2.9312,5.1836,0.1789,0.0845,2504898225,2593541621,3607355641,3570371952,7960190039,1327452598,7283647791,5540619022,9253437311,2962466582,17495710415,1996507468,4265166768,11681339309,923932043.5,7603717328,4034989451,1374134359,4644790203,1191302040,14145486900,1435952700,3438543923,2419872000,16706043852,5361355828,1962480419,3653316660,1603500000,26832895300,8138988000,1565429558,15189750392,1773560747,878801000,1097498426,5361355828,,-0.4921,42.5828,22.3756,38.2623,15.7052,-1.7788,28.5675,8.0863,9.3514,27.4467,7.684,56.487,48.3026,12.754,44.0567,48.9505,42.3076,68.2126,10.0677,277.3822,27.7852,53.9535,16.3368,25.9418,8.9608,8.3299,160.6493,106.0914,61.5228,12.4915,9.8563,30.9451,29.3499,19.9434,20.8306,22.7337,5.1047,27.0118,3.9824,3.3704,1.8517,1.1959,1.2688,3.5263,2.9237,1.9562,1.6227,1.8845,1.0043,2.4189,1.1951,1.67,2.9266,6.2964,4.9013,5.5326,1.2506,1.7302,1.0109,44.0172,1.5606,2.1301,1.6909,2.8331,3.2627,3.9877,5.4349,1.7038,1.4251,2.7702,1.3824,1.6672,2.4839,3.3192,1.7362,4.0578,0.2095,1.6638,2.1312,1.8168,1.0845,0.31,2.1465,1.1502,1.4367,3.0754,0.4496,3.5969,0.3244,1.468,5.2034,9.8421,3.7955,4.6165,1.0903,23.6487,0.9202,0.7365,1.0464,1.8551,0.8382,1.1441,21.5461,4.6879,4.4514,3.467,1.2589,2.6137,3.2062,1.3663,2.1999,3.021,0.7011,0.8603
2018/9/25,0,-0.2119,0,-0.9338,-0.7117,0.3497,-1.3233,-1.1309,-5.7851,-1.0038,-0.9302,-0.1297,-0.6299,0,-2.1474,-1.3934,-1.6837,0.306,-0.3584,-0.2825,1.1342,0.6593,0.5096,0,-1.3415,-0.1399,-1.7621,1.8622,-2.5257,-0.6289,-0.1898,-1.6899,0.5814,-1.5748,0.7143,-1.4345,0.156,-0.9662,0.8857,0.4744,,0.6813,0.7244,1.7186,0.4417,0.7338,4.3535,0.3118,0.6616,0.9715,0.4556,0.8794,1.7954,0.3018,1.8146,2.0977,0.3834,0.1516,0.4957,1.4592,1.0152,0.4305,0.7322,0.2991,0.3723,2.8562,6.6232,0.1784,0.3089,2.5278,0.2249,1.256,2.7374,2.4788,0.1058,0.0371,2504898225,2588046829,3607355641,3537032315,7903533882,1332094041,7187266818,5477962587,8718114491,2932730405,17332959621,1993917965,4238299576,11681339309,904091367,7497770570,3967052166,1378339177,4628142210,1187936780,14305927205,1445420520,3456065166,2419872000,16481938386,5353857429,1927899266,3721348628,1563000000,26664134952,8123544000,1538975977,15278062894,1745630656,885078150,1081754580,5353857429,,-0.4921,42.4926,22.3756,37.9051,15.5934,-1.785,28.1895,7.9948,8.8104,27.1712,7.6125,56.4138,47.9983,12.754,43.1106,48.2684,41.5953,68.4214,10.0316,276.5987,28.1003,54.3093,16.42,25.9418,8.8406,8.3182,157.8185,108.0671,59.9689,12.413,9.8376,30.4221,29.5206,19.6294,20.9794,22.4075,5.1189,26.7833,3.9824,3.3633,1.8517,1.1847,1.2598,3.5386,2.8851,1.9341,1.5289,1.8656,0.995,2.4157,1.1876,1.67,2.8637,6.2087,4.8188,5.5495,1.2461,1.7253,1.0224,44.3074,1.5685,2.1301,1.6683,2.8292,3.2052,4.0619,5.2976,1.6931,1.4224,2.7234,1.3905,1.6409,2.5016,3.2716,1.741,4.0235,0.2095,1.6603,2.1312,1.7998,1.0768,0.3111,2.1181,1.1372,1.3536,3.0445,0.4454,3.5922,0.3223,1.468,5.0917,9.705,3.7316,4.6306,1.0864,23.5819,0.9306,0.7413,1.0517,1.8551,0.8269,1.1425,21.1664,4.7752,4.3389,3.4452,1.2565,2.5695,3.2248,1.3447,2.2157,2.9777,0.7031,0.853
2018/9/26,0,-0.4246,0,0.5141,0,1.0453,0.2874,0.3268,0,-0.1267,0.2347,-0.5195,0.6339,-0.266,0.1779,1.087,-0.5505,-0.5491,-0.5396,0.5666,0.1869,-1.31,-0.6337,-0.2407,0.7417,0.1401,0,-1.0969,0.8637,0.3165,-0.5703,-0.1011,-0.578,-0.8,0,3.615,1.2461,0,0.5785,0.8925,,0.905,1.0929,1.7865,0.4932,0.6906,2.8241,0.3088,0.7196,0.6595,0.484,0.7198,1.5603,0.4718,1.6074,2.6563,0.4531,0.2384,0.425,1.4171,1.023,0.5656,1.166,0.2574,0.1733,2.0972,7.789,0.1952,0.4609,2.3724,0.2231,1.0511,2.1027,8.056,0.2445,0.0284,2504898225,2577057246,3607355641,3555217571,7903533882,1346018369,7207919884,5495864426,8718114491,2929013383,17373647319,1983559949,4265166768,11650271918,905700070.5,7579268077,3945215182,1370770505,4603170219,1194667300,14332667256,1426484880,3434163612,2414048000,16604177731,5361355828,1927899266,3680529447,1576500000,26748515126,8077212000,1537419884,15189750392,1731665611,885078150,1120860262,5361355828,,-0.4921,42.3121,22.3756,38.0999,15.5934,-1.8037,28.2705,8.0209,8.8104,27.1368,7.6304,56.1207,48.3026,12.7201,43.1873,48.7931,41.3663,68.0456,9.9775,278.1658,28.1528,53.5978,16.316,25.8793,8.9062,8.3299,157.8185,106.8817,60.4868,12.4523,9.7815,30.3914,29.3499,19.4723,20.9794,23.2176,5.1926,26.8346,3.9824,3.349,1.8517,1.1908,1.2598,3.5756,2.8933,1.9404,1.5289,1.8632,0.9973,2.4032,1.1951,1.6656,2.8688,6.2761,4.7923,5.519,1.2394,1.7351,1.0243,43.727,1.5586,2.125,1.6806,2.8331,3.2052,4.0174,5.3433,1.6985,1.4143,2.7206,1.3824,1.6278,2.5016,3.3899,1.7661,4.0312,0.2095,1.6533,2.1312,1.8091,1.0768,0.3144,2.1242,1.1409,1.3536,3.0406,0.4464,3.5735,0.3244,1.4641,5.1007,9.8105,3.7111,4.6052,1.0805,23.7155,0.9323,0.7316,1.0451,1.8507,0.8331,1.1441,21.1664,4.7228,4.3764,3.4561,1.2494,2.5669,3.2062,1.334,2.2157,3.0853,0.7132,0.8547
2018/9/27,5.0179,-2.5586,0,-0.341,-1.4337,1.0345,0.2865,-1.3029,-2.924,-1.3959,-1.4052,0,-3.3071,-0.7111,-3.2564,-0.6989,-3.0135,-3.7423,-2.17,-0.8451,-0.9328,0.4425,0,-0.7238,-1.1043,-1.2587,-0.5979,-3.8817,-3.901,-1.2618,-1.5296,-3.2389,-1.7442,-2.0968,-1.9149,-0.7703,-0.1538,0.2439,2.2535,1.0243,,0.8437,0.929,2.8093,0.4831,0.6245,3.4337,0.2535,0.5986,0.5374,0.7377,0.5522,1.8928,0.3788,2.337,2.9184,0.578,0.1597,0.4584,2.6832,0.7881,0.6144,0.7236,0.3346,0.6113,1.778,7.1817,0.166,0.3432,2.9886,0.2424,1.0135,2.6139,5.0584,0.0787,0.0151,2630592043,2511119747,3607355641,3543094067,7790221568,1359942696,7228572950,5424257072,8463198863,2888126141,17129521127,1983559949,4124114009,11567425539,876207173,7526294698,3826324933,1319471732,4503282258,1184571520,14198967001,1432796760,3434163612,2396576000,16420818713,5293870231,1916372215,3537662315,1515000000,26410994431,7953660000,1487624908,14924812885,1695356493,868129845,1112226540,5293870231,,-0.5168,41.2295,22.3756,37.97,15.3698,-1.8224,28.3515,7.9164,8.5528,26.758,7.5232,56.1207,46.7051,12.6296,41.781,48.4521,40.1197,65.4992,9.761,275.8151,27.8902,53.8349,16.316,25.692,8.8078,8.225,156.8749,102.7329,58.1272,12.2951,9.6319,29.407,28.838,19.064,20.5776,23.0387,5.19,26.9279,4.1822,3.2633,1.8517,1.1868,1.2417,3.6126,2.9016,1.9152,1.4841,1.8372,0.9833,2.4032,1.1556,1.6537,2.7754,6.2323,4.6479,5.3125,1.2125,1.7204,1.0147,43.9205,1.5586,2.1096,1.6621,2.7975,3.1861,3.8614,5.1349,1.677,1.3927,2.6325,1.3583,1.5937,2.4537,3.3638,1.7652,4.0452,0.22,1.611,2.1312,1.8029,1.0613,0.3176,2.1303,1.1261,1.314,2.9982,0.4402,3.5735,0.3137,1.4537,4.9346,9.7419,3.5993,4.4329,1.0571,23.5151,0.9236,0.7349,1.0451,1.8373,0.8239,1.1297,21.0399,4.5395,4.2057,3.4125,1.2303,2.4838,3.1503,1.306,2.1732,3.0616,0.7129,0.8576
2018/9/28,-1.3652,0.6565,0,2.053,0.7273,-0.6826,3.1429,0.495,0.3012,0,1.9002,1.5666,2.6059,0,1.3464,0.7038,1.8389,1.6571,1.4787,1.1364,-1.3183,1.3216,1.9133,1.8226,1.1166,3.966,0.6015,0,1.1881,1.278,1.165,4.1841,1.1834,0.3295,0.6508,-0.8219,1.6949,0.4866,1.3199,0.5722,,1.3055,0.7163,1.6624,1.0822,0.6385,1.8474,0.2058,0.8541,0.8646,0.6259,0.4997,1.8387,0.5701,1.8804,1.9144,0.4085,0.2718,0.31,2.8649,1.5407,0.7672,0.8671,0.6914,0.3474,1.0943,4.4111,0.1722,0.3062,3.2285,0.1742,1.8869,1.6092,2.4319,0.2757,0.1374,2594679524,2527604122,3607355641,3615835092,7846877725,1350659811,7455756671,5451109829,8488690426,2888126141,17455022717,2014633995,4231582778,11567425539,888004332,7579268077,3896688550,1341336783,4569874232,1198032560,14011786645,1451732400,3499868273,2440256000,16604177731,5503825424,1927899266,3537662315,1533000000,26748515126,8046324000,1549868628,15101437890,1700942511,873779280,1103084952,5503825424,,-0.5097,41.5002,22.3756,38.7496,15.4816,-1.8099,29.2426,7.9556,8.5785,26.758,7.6662,56.9999,47.9222,12.6296,42.3435,48.7931,40.8575,66.5845,9.9053,278.9494,27.5226,54.5464,16.6281,26.1603,8.9062,8.5512,157.8185,102.7329,58.8178,12.4523,9.7441,30.6375,29.1793,19.1268,20.7115,22.8494,5.2895,27.118,4.1251,3.2847,1.8517,1.2111,1.2507,3.5879,2.9928,1.9246,1.4886,1.8372,1.002,2.4408,1.1857,1.6537,2.8128,6.2761,4.7333,5.4005,1.2304,1.74,1.0014,44.5009,1.5884,2.1481,1.6806,2.9084,3.2052,3.8614,5.1959,1.6985,1.4089,2.7427,1.3744,1.5989,2.4697,3.3361,1.799,4.0738,0.217,1.6215,2.1312,1.8399,1.069,0.3155,2.1973,1.1316,1.318,2.9982,0.4485,3.6295,0.3218,1.4537,5.0011,9.8105,3.6654,4.5063,1.0727,23.7823,0.9115,0.7446,1.0651,1.8708,0.8331,1.1745,21.1664,4.5395,4.2557,3.4561,1.2446,2.5877,3.1875,1.3103,2.1874,3.0364,0.7265,0.8637
2018/10/8,-0.346,-2.8261,0,0.2515,-2.5271,-4.4674,-2.2161,-2.6273,-4.2042,-2.574,-4.662,-4.1131,-3.0159,-3.4915,-7.4879,-3.7097,-6.1021,-9.9687,-3.0965,-2.809,-2.2901,-3.4783,-4.3805,-3.8186,-4.1718,-4.4959,-2.2422,-0.7692,-3.0333,-2.8391,-3.4549,-4.3173,-1.1696,-2.7915,0.7184,0,-3.7879,-0.2421,1.001,0.633,,1.5811,1.1622,2.1114,0.8515,0.7666,1.4861,0.2171,0.9034,0.8121,0.5793,0.4245,2.5499,0.5544,2.6756,4.8751,0.3779,0.2101,0.3474,1.8411,1.1639,0.7347,1.1216,0.5987,0.2821,1.2903,4.1564,0.227,0.7456,2.3418,0.1963,1.0459,6.3871,3.295,0.2489,0.1323,2585701394,2456171832,3607355641,3624927720,7648581176,1290321057,7290532146,5307895121,8131808546,2813785699,16641268744,1931769872,4103963615,11163549446,821511254,7298101680,3658986469,1207623586,4428366287,1164379960,13690906035,1401237360,3346557398,2347072000,15911488108,5256378232,1884672825,3510449528,1486500000,25989093561,7768332000,1482956629,14924812885,1653461358,880056430,1103084952,5256378232,,-0.508,40.3273,22.3756,38.847,15.0904,-1.7291,28.5945,7.7466,8.2179,26.0692,7.3088,54.6554,46.4769,12.1887,39.1729,46.983,38.3648,59.947,9.5986,271.1137,26.8923,52.6491,15.8997,25.1613,8.5346,8.1668,154.28,101.9426,57.0337,12.0987,9.4075,29.3148,28.838,18.5929,20.8603,22.8494,5.1013,27.1173,4.1108,3.1919,1.8517,1.2142,1.2191,3.4277,2.9265,1.8741,1.426,1.7899,0.9553,2.3404,1.1499,1.596,2.6022,6.0433,4.4445,4.8622,1.1923,1.6911,0.9784,42.953,1.5188,2.0661,1.6105,2.7776,3.1334,3.8317,5.0383,1.6502,1.3602,2.6243,1.3583,1.5543,2.4874,3.3361,1.735,4.0736,0.2163,1.5757,2.1312,1.8446,1.042,0.3014,2.1486,1.1019,1.2626,2.921,0.4276,3.4802,0.3121,1.403,4.6266,9.4465,3.4418,4.0571,1.0395,23.1143,0.8906,0.7187,1.0184,1.7993,0.7983,1.1217,20.6918,4.5046,4.1266,3.358,1.2016,2.476,3.1503,1.2737,2.2031,3.0364,0.7007,0.8637
