ÈÕÆÚ,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH
2018/8/14,2.1053,-1.5797,-0.5443,3.3259,0.9223,-2.2688,-0.8446,-2.3301,-1.3559,1.1087,-3.697,-1.7751,-1.2009,-0.9785,-0.5733,-2.4314,2.552,-1.0953,0.1196,-2.0504,-0.2577,-5.3399,-1.8667,2.4,-0.969,0,-1.4304,-0.3929,0,-1.1306,-0.8615,-2.0334,,0,0.3586,0.7264,1.0897,1.8401,2.1475,1.3781,0.3221,0.6394,0.419,1.0263,4.048,0.8547,1.7566,0.8151,0.5478,6.9319,17.5808,0.6893,0.2739,1.9431,3.1095,18.927,0.6667,1.5685,0.5891,0.367,1.0152,0.2614,,1.5662,2.0109,1.6425,,,13585767365,12769701337,43555757116,2966593280,5351176137,2000999846,2345652000,7184333065,1930770462,1580982800,970903378.1,12239739963,4411485515,3134910633,1516515604,2395229793,1831354791,3851986301,1576908000,1038740259,472893876,4946560000,2621695914,1313348009,5878094816,1552584318,3310944000,2756660400,16699996947,14371821480,2079440000,3253307103,,16699996947,35.6398,44.4496,28.1018,577.4166,2496.9614,85.1618,45.5205,161.1783,27.5759,69.4156,28.1399,31.6856,56.128,20.603,-36.1232,27.9457,117.1455,20.1976,90.1981,51.006,47.8652,71.3852,78.183,-0.4036,30.93,144.8658,95.0112,99.9621,22.9311,21.9137,35.2125,49.0127,,13.7865,3.5015,2.7566,6.7022,4.0445,3.5337,2.5804,2.3992,2.8548,2.3757,3.7762,2.4605,4.147,3.5456,1.587,6.2829,2.3363,4.4981,2.5226,3.4405,4.9224,9.3559,38.4666,6.1888,-0.929,2.8442,1.7124,2.1574,2.5568,1.4031,1.8822,8.3705,9.0299,,0.8435,1.7707,3.2159,4.0476,4.5442,10.6765,8.5187,3.639,9.2675,3.82,9.3234,4.0411,4.2856,6.5735,0.8098,8.2706,1.6112,5.077,2.4196,12.912,16.8429,2.8101,20.7876,3.2998,1.0965,2.3163,1.5082,1.1162,2.5965,0.0596,2.3744,8.404,9.8242,,0.0359
2018/8/15,-4.4183,-2.4424,-1.6876,-1.2876,-3.2637,-2.3214,-1.0221,0,-2.5773,-3.4163,-1.0768,-3.1459,-4.1989,-2.9644,-3.3773,-2.8115,-3.7788,-1.6611,0.0896,-3.0964,-2.5409,-5.5505,-0.1812,-0.7812,-0.5871,-1.7013,-1.847,-0.5917,0,-2.287,-1.8382,-3.5246,,0,0.4448,0.8312,1.1996,1.6426,1.5475,0.9368,0.2611,0.438,0.3356,1.0003,2.1597,1.3085,2.4313,1.1502,0.6948,4.4294,9.5382,0.6189,0.7191,1.8248,3.1961,17.2008,0.8603,1.2102,1.6118,0.4318,0.7144,0.2731,,1.5796,1.5649,2.1456,,,12985512548,12457810515,42820722674,2928396800,5176529396,1954548063,2321676000,7184333065,1881008336,1526972000,960448894.1,11854687902,4226251869,3041978500,1465298849,2327887869,1762151522,3787999817,1578321000,1006576910,460878054,4672000000,2616946465,1303087478,5843585453,1526169840,3249792000,2740348800,16699996947,14043134882,2041215000,3138641883,,16699996947,34.0652,43.3639,27.6276,569.982,2415.4679,83.1848,45.0552,161.1783,26.8652,67.0442,27.8369,30.6888,53.7712,19.9923,-34.9032,27.16,112.7188,19.8621,90.2789,49.4267,46.6489,67.423,78.0413,-0.4004,30.7485,142.4011,93.2564,99.3706,22.9311,21.4125,34.5652,47.2852,,13.8188,3.3468,2.6893,6.5891,3.9924,3.4183,2.5205,2.3747,2.8548,2.3145,3.6472,2.434,4.0165,3.3967,1.54,6.0708,2.2706,4.3281,2.4807,3.4436,4.7699,9.1182,36.3315,6.1776,-0.9217,2.8275,1.6832,2.1175,2.5416,1.4031,1.8391,8.2166,8.7117,,0.8455,1.6925,3.1373,3.9793,4.4857,10.328,8.3209,3.6018,9.2675,3.7216,9.0049,3.9976,4.1507,6.2975,0.7858,7.9913,1.5659,4.8851,2.3794,12.9235,16.3214,2.7387,19.6338,3.2939,1.088,2.3027,1.4825,1.0956,2.5811,0.0596,2.32,8.2495,9.4779,,0.0359
2018/8/16,-1.849,-0.2861,-1.415,-3.2609,1.2146,-0.3656,-1.8933,-1.9881,-1.94,0.0437,0.142,-3.6628,0.346,-0.7128,-1.705,-4.6022,-4.2146,-1.2387,-1.5219,-1.6652,0.6628,-2.3493,-1.7241,-0.7874,-0.3937,-0.3846,-0.5376,-0.9921,0,-0.8192,-1.4981,-2.4964,,0,0.2362,0.6581,1.136,1.1492,2.134,1.1069,0.3069,0.382,0.2299,0.8141,2.5071,1.443,1.686,0.8545,0.4479,5.5684,7.4096,0.4959,0.3214,1.7102,3.3375,13.9728,0.5346,0.9268,0.8839,0.3907,0.6376,0.3302,,1.6914,1.5468,2.0913,,,12745410621,12422165850,42214815905,2832905600,5239402223,1947401635,2277720000,7041503382,1844516111,1527638800,961812522.5,11420480260,4240875578,3020294336,1440315067,2220752990,1687884600,3741076396,1554300000,989815728.4,463932924,4562240000,2571826698,1292826946,5820579211,1520299956,3232320000,2713162800,16699996947,13928094573,2010635000,3060287316,,16699996947,33.4353,43.2398,27.2367,551.3956,2444.8056,82.8807,44.2022,157.9739,26.344,67.0734,27.8764,29.5648,53.9573,19.8498,-34.3081,25.91,107.9682,19.616,88.9049,48.6037,46.9582,65.839,76.6958,-0.3973,30.6274,141.8534,92.755,98.3847,22.9311,21.2371,34.0474,46.1047,,13.8369,3.285,2.6816,6.4958,3.8622,3.4598,2.5113,2.3297,2.798,2.2696,3.6488,2.4375,3.8694,3.4084,1.529,5.9672,2.1661,4.1457,2.45,3.3912,4.6905,9.1786,35.4779,6.0711,-0.9145,2.8163,1.6768,2.1061,2.5164,1.4031,1.8241,8.0935,8.4942,,0.8466,1.6612,3.1283,3.923,4.3394,10.4534,8.2905,3.5336,9.0833,3.6494,9.0088,4.0033,3.9987,6.3193,0.7802,7.855,1.4938,4.6792,2.35,12.7269,16.0496,2.7568,19.1726,3.2371,1.0794,2.2936,1.4768,1.0897,2.5555,0.0596,2.301,8.1259,9.2413,,0.036
2018/8/17,-1.0989,-2.2238,0,-3.8202,-4.9333,-2.2018,-1.4035,-2.0284,-1.0791,-2.8808,2.4575,-1.5782,-0.6897,-2.7692,-1.3877,-2.2743,-0.8,-1.0832,0,0.5034,-3.0729,0.1613,-3.6934,-3.1746,-0.9881,-2.7027,-3.7838,-1.4028,0,-0.531,1.5555,-1.7485,,0,0.2076,0.8516,0.8399,1.4653,2.1657,0.8144,0.2662,0.4291,0.2217,0.8925,3.416,0.9909,1.7639,1.2496,0.4652,3.5996,6.9582,0.4831,0.3473,2.1643,3.6812,12.6807,0.5463,0.9286,1.1656,0.4787,0.7161,0.3675,,1.7285,2.5637,1.7753,,,12605351163,12145919694,42214815905,2724682240,4980925046,1904523067,2245752000,6898673699,1824611261,1483630000,985448747,11240243125,4211628160,2936655415,1420328041,2170246547,1674381523,3700551623,1554300000,994798782.4,449676864,4569600000,2476837716,1251784821,5763063606,1479210768,3110016000,2675102400,16699996947,13854140089,2041910000,3006776880,,16699996947,33.0679,42.2783,27.2367,530.3311,2324.1952,81.0558,43.5818,154.7696,26.0597,65.1412,28.5615,29.0982,53.5852,19.3001,-33.832,25.3207,107.1044,19.4036,88.9049,48.8483,45.5152,65.9452,73.8631,-0.3847,30.3248,138.0196,89.2454,97.0046,22.9311,21.1243,34.577,45.2986,,13.8265,3.2489,2.6219,6.4958,3.7147,3.2892,2.456,2.297,2.7413,2.2451,3.5436,2.4974,3.8084,3.3849,1.4866,5.8844,2.1169,4.1126,2.4234,3.3912,4.7141,8.8966,35.5352,5.8469,-0.8854,2.7885,1.6314,2.0264,2.4811,1.4031,1.8144,8.2194,8.3457,,0.846,1.6429,3.0588,3.923,4.1737,9.9377,8.108,3.484,8.899,3.61,8.7493,4.1017,3.9356,6.2757,0.7586,7.746,1.4599,4.6418,2.3245,12.7269,16.1304,2.6721,19.2035,3.1175,1.0451,2.2709,1.4369,1.0485,2.5197,0.0596,2.2888,8.2523,9.0797,,0.036
2018/8/20,1.2169,1.394,3.4588,-1.4019,2.9453,2.2514,-1.2456,3.4507,1.0909,1.7978,0.6919,0.8746,3.588,0.4219,1.3193,1.8336,0,-1.7291,0.8485,2.6867,2.808,6.8557,0,0,-0.1996,-0.7937,0.4213,0.6098,0,2.5504,1.5317,1.822,,0,0.2614,0.686,1.5395,1.0718,1.8415,0.8451,0.3585,0.5787,0.1815,0.7845,2.9463,1.0531,1.6396,1.08,0.5977,3.8164,5.2039,1.2617,0.2932,2.0182,3.2501,18.4527,0.4595,0.8023,0.8067,0.4375,0.6383,0.3149,,1.6407,2.5837,1.5195,,,12758749617,12315231854,43674951890,2686485760,5127628308,1947401635,2217780000,7136723171,1844516111,1510302000,992266888.7,11338554290,4362739819,2949046367,1439065878,2210039502,1674381523,3636565140,1567488000,1021526072,462303660,4882880000,2476837716,1251784821,5751560485,1467471000,3123120000,2691414000,16699996947,14207478181,2073185000,3061561374,,16699996947,33.4703,42.8676,28.1788,522.8965,2392.6497,82.8807,43.039,160.1101,26.344,66.3122,28.7591,29.3527,55.5078,19.3815,-34.2783,25.785,107.1044,19.068,89.6593,50.1608,46.7932,70.4662,73.8631,-0.3847,30.2642,136.9242,89.6214,97.5961,22.9311,21.6631,35.1066,46.1239,,13.7911,3.2884,2.6585,6.7205,3.6626,3.386,2.5113,2.2684,2.8359,2.2696,3.6073,2.5146,3.8417,3.5064,1.4929,5.9621,2.1557,4.1126,2.3815,3.42,4.8408,9.1464,37.9714,5.8469,-0.8854,2.7829,1.6185,2.035,2.4963,1.4031,1.8607,8.3453,8.4977,,0.8438,1.6629,3.1014,4.0587,4.1152,10.2304,8.2905,3.4406,9.2061,3.6494,8.9066,4.13,3.97,6.5008,0.7618,7.8482,1.4866,4.6418,2.2843,12.8348,16.5638,2.7471,20.52,3.1175,1.0451,2.2664,1.4255,1.0529,2.535,0.0596,2.3472,8.3787,9.2452,,0.0359
2018/8/21,2.1432,0.4342,2.1151,-1.1848,-0.6812,0.9174,0.5405,0.4003,0.7194,1.6777,0,-0.2168,1.0056,0.9454,1.3889,1.385,2.0161,-0.8211,0.7212,1.5521,0.4405,10.0007,0.0959,2.459,0.4,0.4,1.2587,0.202,0,0.6362,2.112,1.3109,,0,0.25,0.5284,1.9315,1.0456,1.4601,0.8793,0.2863,0.4556,0.2053,0.8328,3.8468,0.9078,2.0758,0.9355,0.5163,5.8331,6.1997,0.9338,0.2951,2.4877,4.0814,26.0092,0.3591,0.8276,0.7558,0.6101,0.5548,0.2699,,1.686,3.1535,2.0808,,,13032199033,12368698852,44598711391,2654655360,5092698960,1965267706,2229768000,7165289107,1857786011,1535640400,992266888.7,11313976498,4406610946,2976926007,1459052904,2240649467,1708139215,3606704781,1578792000,1037381244,464340240,5371200000,2479212441,1282566415,5774566727,1473340884,3162432000,2696851200,16699996947,14297866996,2116970000,3101694201,,16699996947,34.1877,43.0537,28.7748,516.7011,2376.351,83.6411,43.2716,160.751,26.5335,67.4248,28.7591,29.2891,56.066,19.5647,-34.7544,26.1421,109.2638,18.9115,90.3059,50.9393,46.9994,77.5133,73.9339,-0.3941,30.3853,137.4719,90.7495,97.7932,22.9311,21.8009,35.848,46.7285,,13.7193,3.3589,2.67,6.8626,3.6192,3.363,2.5343,2.2807,2.8472,2.2859,3.6679,2.5146,3.8333,3.5416,1.507,6.0449,2.1856,4.1955,2.362,3.4446,4.9159,9.1867,41.7687,5.8525,-0.9072,2.7941,1.625,2.0606,2.5013,1.4031,1.8725,8.5215,8.6091,,0.8394,1.6986,3.1149,4.1445,4.0664,10.1607,8.3666,3.4592,9.2429,3.6756,9.056,4.13,3.9614,6.5662,0.769,7.9572,1.5072,4.7354,2.2656,12.9274,16.8209,2.7592,22.5722,3.1205,1.0708,2.2755,1.4312,1.0661,2.5401,0.0596,2.3621,8.5557,9.3664,,0.0357
2018/8/22,-1.7912,0.1441,-2.1158,-2.3981,-1.2346,-0.5455,-2.8674,-0.4651,-0.1786,0.0434,-0.962,-3.6206,-3.4292,-2.0812,-2.3116,-1.5027,-3.3597,-1.3601,-0.6265,0.7424,-2.3684,-4.0989,-1.1494,0.8,-0.7968,-2.1912,-0.8287,-2.4194,0,-2.9885,5.2856,-3.8612,,0,0.2044,0.6802,0.8153,0.851,1.1027,0.5601,0.2783,0.3448,0.1392,0.694,3.0093,1.0817,1.4479,0.6186,0.5338,4.0288,5.7891,0.9648,0.2673,2.759,2.6909,16.5764,0.8668,1.1789,1.1865,0.3951,0.349,0.3101,,1.7304,9.1669,2.3727,,,12798766604,12386521185,43655086095,2590994560,5029826134,1954548063,2165832000,7131962181,1854468536,1536307200,982721490.4,10904346647,4255499287,2914971251,1425324797,2206978505,1650751139,3557648477,1568901000,1045082327,453342708,5151040000,2450715746,1292826946,5728554243,1441056522,3136224000,2631604800,16699996947,13870574419,2228865000,2981932749,,16699996947,33.5753,43.1158,28.1659,504.3102,2347.0134,83.1848,42.0309,160.0033,26.4862,67.454,28.4824,28.2286,54.1433,19.1576,-33.951,25.7493,105.5929,18.6542,89.7401,51.3175,45.8862,74.3361,73.0841,-0.3973,30.1432,134.4595,89.9974,95.4273,22.9311,21.1494,37.7428,44.9243,,13.7014,3.2987,2.6739,6.7174,3.5324,3.3215,2.5205,2.2153,2.834,2.2819,3.6695,2.4905,3.6945,3.4202,1.4757,5.9051,2.1527,4.0545,2.3298,3.423,4.9524,8.9691,40.0567,5.7852,-0.9145,2.7718,1.5894,2.0435,2.4408,1.4031,1.8165,8.9719,8.2767,,0.8383,1.6681,3.1194,4.0568,3.9689,10.0353,8.3209,3.3601,9.1999,3.6691,9.0599,4.0903,3.818,6.341,0.753,7.7733,1.4846,4.5763,2.2348,12.8464,16.9457,2.6939,21.647,3.0846,1.0794,2.2573,1.3998,1.0573,2.4787,0.0596,2.2915,9.0079,9.0047,,0.0356
2018/8/23,0.5211,0.2878,-0.182,1.2285,0,1.8282,1.2915,1.1348,0,0.6944,-2.1739,3.0053,1.1455,1.8066,2.454,2.1498,1.3292,1.3789,0.6004,4.2479,1.2129,2.3731,4.4574,0,-1.6064,0.611,0.2786,1.0331,0,5.391,-1.8553,4.8921,,0,0.2345,0.6657,0.7084,0.6281,1.0904,0.9425,0.3463,0.5786,0.2035,0.6957,1.6969,1.6262,1.2636,0.7808,0.5962,3.9709,5.6515,0.9309,0.3932,4.5107,3.002,15.3414,2.4299,0.7895,0.655,0.5558,0.5325,0.2206,,3.3408,6.9977,4.0875,,,12865461584,12422165850,43575622912,2622824960,5029826134,1990280204,2193804000,7212899002,1854468536,1546976000,961357979.7,11232050528,4304244983,2967632793,1460302093,2254423952,1672693639,3606704781,1578321000,1089476809,458841474,5273280000,2559953076,1292826946,5636529275,1449861348,3144960000,2658790800,16699996947,14618336428,2187512500,3127812390,,16699996947,33.7503,43.2398,28.1147,510.5056,2347.0134,84.7056,42.5737,161.8191,26.4862,67.9225,27.8632,29.077,54.7635,19.5037,-34.7842,26.3029,106.9965,18.9115,90.2789,53.4974,46.4428,76.1002,76.3417,-0.3973,29.6589,135.2811,90.2481,96.4131,22.9311,22.2895,37.0425,47.122,,13.7207,3.3159,2.6816,6.7052,3.5758,3.3215,2.5666,2.2439,2.8662,2.2819,3.6949,2.4363,3.8056,3.4594,1.5023,6.0501,2.199,4.1084,2.362,3.4436,5.1628,9.0779,41.0073,6.0431,-0.9145,2.7273,1.5991,2.0492,2.466,1.4031,1.9145,8.8055,8.6816,,0.8395,1.6768,3.1283,4.0495,4.0176,10.0353,8.473,3.4034,9.3043,3.6691,9.1228,4.0014,3.9327,6.4137,0.7666,7.964,1.5165,4.6371,2.2656,12.9235,17.6656,2.7266,22.1607,3.2221,1.0794,2.2211,1.4084,1.0602,2.5043,0.0596,2.4151,8.8408,9.4452,,0.0357
2018/8/24,1.3997,-1.5065,-0.9802,-0.9709,-2.5,-1.4363,-1.275,-1.7822,-0.5367,-1.5086,-3.2151,-2.1152,0,-0.4175,-0.2566,-2.7834,-3.0272,0.0591,0.1791,-2.3701,-1.1096,-2.9067,-3.154,2.381,-2.449,-0.4049,-0.1389,-0.6135,0,-3.0354,-1.8427,-2.6273,,0,0.237,0.5385,0.6799,0.5762,1.6165,0.7082,0.2484,0.4058,0.174,0.7828,2.4684,0.93,0.9641,0.521,0.5118,3.6158,5.4224,0.7182,0.2047,2.1301,2.6642,11.1911,0.6019,1.1374,0.9699,0.2933,0.3441,0.1735,,2.1146,4.9797,2.5619,,,13045538029,12235031357,43148508304,2597360640,4904080480,1961694491,2165832000,7084352287,1844516111,1523638000,930449070.7,10994465214,4304244983,2955241842,1456554526,2191673523,1622057101,3608837664,1581147000,1063655529,453750024,5120000000,2479212441,1323608540,5498491824,1443991464,3140592000,2642479200,16699996947,14174609522,2147202500,3045635649,,16699996947,34.2227,42.5884,27.8391,505.5493,2288.338,83.489,42.0309,158.9352,26.344,66.8978,26.9674,28.4619,54.7635,19.4222,-34.6949,25.5707,103.7574,18.9227,90.4406,52.2295,45.9275,73.8882,73.9339,-0.4067,28.9326,134.7334,90.1228,95.8216,22.9311,21.613,36.36,45.884,,13.7895,3.3623,2.6412,6.6395,3.5411,3.2384,2.5297,2.2153,2.8151,2.2696,3.6392,2.358,3.7251,3.4594,1.496,6.0345,2.1378,3.984,2.3634,3.4498,5.0404,8.9772,39.8153,5.8525,-0.9362,2.6605,1.5926,2.0464,2.4509,1.4031,1.8563,8.6432,8.4535,,0.8437,1.7003,3.0812,4.0098,3.9786,9.7844,8.3513,3.3601,9.1385,3.6494,8.9852,3.8727,3.8496,6.4137,0.7634,7.9436,1.4743,4.4967,2.2669,12.9467,17.2469,2.6963,21.5165,3.1205,1.1051,2.1667,1.4027,1.0588,2.4889,0.0596,2.3418,8.6778,9.1971,,0.0359
2018/8/27,1.4826,3.5688,3.2459,1.4706,7.8348,3.4608,1.6605,4.9731,6.295,1.7505,1.7587,1.5648,4.8698,1.9916,3.0875,2.0251,2.6015,1.773,1.6979,1.5758,2.0197,4.375,0.8621,0,0,1.8293,2.0862,1.4403,0,1.6812,1.1167,1.485,,0,0.2619,1.1705,1.3599,0.6079,4.9272,1.4582,0.3307,0.9914,0.8025,0.9403,1.4045,0.9988,2.8729,1.0519,0.7343,3.0419,5.7374,1.2051,0.4626,1.4259,3.6126,13.7174,0.4706,0.8136,1.117,0.45,0.6978,0.2996,,2.0913,4.9909,2.2611,,,13238953470,12671678507,44549046902,2635557120,5288303310,2029585558,2201796000,7436665505,1960627737,1550310000,946812610.7,11166509752,4513851477,3014098860,1501525334,2236057972,1664254216,3672824147,1607994000,1080416710,462914634,5344000000,2500584962,1323608540,5498491824,1470405942,3206112000,2680539600,16699996947,14412907305,2171180000,3090864708,,16699996947,34.73,44.1083,28.7427,512.9838,2467.6238,86.3784,42.7288,166.8393,28.0024,68.0689,27.4417,28.9073,57.4304,19.809,-35.7661,26.0886,106.4566,19.2582,91.9762,53.0525,46.8551,77.1208,74.5712,-0.4067,28.9326,137.198,92.003,97.2018,22.9311,21.9763,36.766,46.5654,,13.749,3.4122,2.7354,6.855,3.5931,3.4921,2.6173,2.2521,2.9551,2.4125,3.7029,2.3995,3.7834,3.6278,1.5258,6.2208,2.1811,4.0877,2.4053,3.5083,5.1199,9.1585,41.5572,5.9029,-0.9362,2.6605,1.6217,2.0891,2.4862,1.4031,1.8876,8.7397,8.5791,,0.8412,1.7255,3.1912,4.1399,4.0371,10.551,8.6404,3.4158,9.593,3.8791,9.1425,3.9409,3.9098,6.726,0.7786,8.1888,1.5041,4.6137,2.3071,13.1665,17.5187,2.7508,22.4579,3.1474,1.1051,2.1667,1.4283,1.0809,2.5248,0.0596,2.3811,8.7747,9.3337,,0.0358
2018/8/28,-0.2015,0.0703,0.4905,1.4493,-2.1136,2.8169,0.5445,0.064,-1.8613,0.3441,1.5843,3.0814,0.108,0.6166,-0.5824,1.9165,4.7667,1.9744,-0.4687,-0.0419,0.8799,1.1377,-1.6144,1.5504,-1.4644,0.5988,-0.9537,0.2028,0,0.2281,-2.2887,-0.0412,,0,0.1932,0.7764,1.5248,0.8845,3.1188,2.5824,0.2466,0.9679,0.8088,0.8696,1.6095,1.8876,1.4898,0.8257,0.4794,4.5844,11.8768,1.2297,0.2705,1.5562,3.3468,14.2136,0.5399,1.2416,1.3694,0.3629,0.6149,0.2398,,1.6826,3.9912,1.5206,,,13212275479,12680589673,44767570655,2673753600,5176529396,2086756982,2213784000,7441426495,1924135512,1555644400,961812522.5,11510598827,4518726047,3032685287,1492781010,2278911924,1743584792,3745342162,1600458000,1079963705,466987794,5404800000,2460214644,1344129603,5417969977,1479210768,3175536000,2685976800,16699996947,14445775965,2121487500,3089590650,,16699996947,34.6601,44.1394,28.8837,520.4184,2415.4679,88.8116,42.9614,166.9461,27.4812,68.3031,27.8764,29.7981,57.4924,19.9312,-35.5578,26.5886,111.5311,19.6384,91.5451,53.0303,47.2674,77.9982,73.3673,-0.413,28.5089,138.0196,91.1255,97.3989,22.9311,22.0264,35.9245,46.5462,,13.6575,3.4053,2.7374,6.8886,3.6452,3.4183,2.691,2.2643,2.957,2.3676,3.7156,2.4375,3.9,3.6318,1.5352,6.1846,2.2229,4.2825,2.4528,3.4919,5.1177,9.2391,42.03,5.8076,-0.9508,2.6215,1.6314,2.0691,2.4912,1.4031,1.8919,8.5397,8.5755,,0.8356,1.722,3.1934,4.1602,4.0957,10.328,8.8838,3.4344,9.5991,3.8069,9.1739,4.0033,4.0303,6.7333,0.7834,8.1411,1.533,4.8337,2.3527,13.1048,17.5113,2.775,22.7134,3.0966,1.1222,2.135,1.4369,1.0706,2.5299,0.0596,2.3866,8.5739,9.3298,,0.0355
2018/8/29,-1.3629,0.3514,-1.2647,-2.1429,-3.1039,0.3425,-0.9025,1.0877,0,-0.5144,-1.6068,-1.3523,1.1866,-1.0215,-0.251,0.2015,0.8712,0.7973,0.7652,-1.3423,-1.3519,1.4802,0.0965,0,-2.1231,-1.7857,-0.9629,-0.6073,0,-1.5358,-1.2285,-2.6804,,0,0.2161,0.7123,0.7836,0.7431,2.2752,1.6061,0.5104,0.8442,0.4824,0.6753,1.3303,0.6795,2.288,0.8317,0.3987,5.8247,10.8038,0.7692,0.4025,1.2659,2.221,14.9306,0.347,0.8448,1.8127,0.4914,0.5998,0.1619,,1.2602,2.1689,2.1129,,,13032199033,12725145505,44201395477,2616458880,5015854394,2093903410,2193804000,7522363315,1924135512,1547642800,946358068,11354939484,4572346313,3001707909,1489033443,2283503419,1758775753,3775202521,1612704000,1065467548,460674396,5484800000,2462589369,1344129603,5302938767,1452796290,3144960000,2669665200,16699996947,14223912511,2095425000,3006776880,,16699996947,34.1877,44.2945,28.5184,509.2665,2340.4939,89.1157,42.5737,168.7619,27.4812,67.9517,27.4285,29.3951,58.1746,19.7276,-35.4686,26.6421,112.5029,19.795,92.2456,52.3184,46.6283,79.1527,73.4382,-0.413,27.9036,135.5549,90.2481,96.8074,22.9311,21.6881,35.4832,45.2986,,13.6615,3.3589,2.747,6.8015,3.5671,3.3122,2.7002,2.2439,2.9891,2.3676,3.6965,2.3983,3.8472,3.6748,1.5196,6.1691,2.2274,4.3198,2.4723,3.5186,5.049,9.1142,42.6521,5.8132,-0.9508,2.5659,1.6023,2.0492,2.4761,1.4031,1.8628,8.4348,8.3457,,0.8359,1.6986,3.2046,4.1076,4.0079,10.0074,8.9142,3.4034,9.7035,3.8069,9.1268,3.939,3.9758,6.8132,0.7754,8.1207,1.5361,4.8758,2.3714,13.2051,17.2763,2.7375,23.0496,3.0996,1.1222,2.0896,1.4112,1.0602,2.5145,0.0596,2.3499,8.4686,9.0797,,0.0355
