ÈÕÆÚ,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH,000005.SZ,000035.SZ,000068.SZ,000711.SZ,000820.SZ,000826.SZ,000920.SZ,000967.SZ,002034.SZ,002205.SZ,002479.SZ,002573.SZ,002658.SZ,002672.SZ,002887.SZ,300055.SZ,300056.SZ,300070.SZ,300090.SZ,300137.SZ,300140.SZ,300152.SZ,300156.SZ,300172.SZ,300187.SZ,300190.SZ,300203.SZ,300262.SZ,300263.SZ,300266.SZ,300332.SZ,300334.SZ,300335.SZ,300422.SZ,300425.SZ,300631.SZ,300779.SZ,600217.SH,600292.SH,600323.SH,601200.SH,601330.SH,603126.SH,603177.SH,603200.SH,603568.SH,603588.SH,603603.SH
2015/1/30,0,0,0,0.1331,-1.4068,-0.7251,0.2825,0,-1.7553,-1.1905,0.2157,0.5714,-1.7953,0.7216,,-1.3053,1.2855,-0.1141,-2.2801,3.8986,0,0.8499,1.015,2.2112,-0.8455,0.6606,2.5728,6.5534,-2.253,-1.7957,0.6203,-0.3625,0.3762,,,,,0.8197,0.41,0.4057,,,-0.068,,,,-2.2023,,,,,1.4484,3.3044,1.3573,1.5427,,0.723,2.8364,1.319,1.2346,5.7125,1.7545,,1.0314,9.6365,1.3896,2.8084,7.9029,,2.4932,4.72,8.7315,1.0519,2.0958,1.5649,18.5079,0.8787,1.0074,4.104,3.2227,2.239,,,,,1.453,8.6144,3.6062,,,2.0638,,,,6.9848,,3746346329,2388373314,9047415072,2421520920,1857577345,24130840253,7490500000,2931975782,1112849453,2217342024,6797212442,14976846720,2049762160,4593346690,,8056076020,2600557517,22885759984,5631190050,4339359164,3017135297,3383424000,5099303784,2315862727,6018497325,4449725010,9402850000,3452204556,2959412938,2655470189,3336364625,2376837242,2153473279,,,,,6502272000,12535760856,7245658852,,,1176000000,,,,1847896000,,86.8495,44.7256,-93.7442,-33.6177,1082.5586,30.1684,41.0556,60.4544,-95.2961,32.9646,39.5087,55.4504,37.8179,50.1688,,59.8802,58.3439,40.087,33.9624,72.369,358.9988,80.0914,198.8477,45.8976,111.8495,52.4521,49.705,77.7902,44.471,128.2775,34.2967,67.1812,66.7066,,,,,-25.978,63.3034,34.4801,,,56.2231,,,,63.9672,,5.5976,4.8254,116.1445,9.5382,10.5499,4.6796,7.916,2.6339,3.5948,2.2714,3.1247,6.1964,5.5642,5.1684,,4.4041,7.3826,6.205,3.8161,5.0586,3.8652,2.315,4.1735,4.1068,6.751,3.4005,4.6068,9.7603,4.1735,7.9241,3.4788,6.6965,5.3786,,,,,-30.9921,3.0865,3.1974,,,4.6036,,,,4.2849,,71.0303,14.2089,151.1626,35.2225,7.9355,5.5447,3.6324,1.2118,1.4468,2.7598,1.8299,11.751,10.1422,6.165,,11.1631,7.5287,10.9344,6.5632,11.7754,11.4075,4.0158,20.0199,6.3049,6.7785,7.7454,7.7792,16.6979,5.205,10.8715,10.7295,10.9427,7.3588,,,,,9.6439,4.2216,4.3709,,,3.9323,,,,9.5189,
2015/2/2,0,0,0,-0.9967,0.5945,-3.0261,-1.4085,0,-1.0828,-0.9953,-2.7987,-0.2841,-3.2176,-1.24,,-2.2184,1.4004,-4.9115,0.5333,1.1882,0,-0.4213,-7.3684,-2.649,0.0984,-0.2073,3.1708,-3.1891,0.8865,-0.447,0.8904,-1.9554,-4.1979,,,,,0.7114,-5.1858,-0.6734,,,-1.0204,,,,2.4923,,,,,0.881,2.5574,1.2311,1.2924,,0.4304,1.6779,0.8956,0.6902,3.2096,1.2218,,1.1057,6.8227,3.8874,1.9179,5.8815,,1.8658,4.5406,3.9645,0.6454,1.572,1.5963,8.4502,0.7755,0.3867,3.4108,3.33,2.4384,,,,,1.6734,3.141,2.0549,,,1.5919,,,,9.6738,,3746346329,2388373314,9047415072,2397386160,1868621205,23400620043,7385000000,2931975782,1100799107,2195273140,6606978294,14934298860,1983810032,4536388685,,7877357610,2636976704,21761730653,5661223064,4390921281,3017135297,3369168000,4723565611,2254515370,6024419100,4440502782,9701000000,3342111473,2985648868,2643600960,3366071981,2330359752,2063072601,,,,,6548528000,11885682608,7196866536,,,1164000000,,,,1893952000,,86.8495,44.7256,-93.7442,-33.2826,1088.9947,29.2555,40.4774,60.4544,-94.2642,32.6365,38.403,55.2929,36.6011,49.5467,,58.5518,59.1609,38.1182,34.1435,73.2289,358.9988,79.754,184.1958,44.6817,111.9596,52.3434,51.2811,75.3094,44.8653,127.7041,34.6021,65.8675,63.9063,,,,,-26.1628,60.0206,34.2479,,,55.6494,,,,65.5615,,5.5976,4.8254,116.1445,9.4431,10.6126,4.538,7.8045,2.6339,3.5559,2.2488,3.0373,6.1788,5.3851,5.1043,,4.3064,7.486,5.9003,3.8364,5.1187,3.8652,2.3053,3.8659,3.998,6.7577,3.3935,4.7529,9.4491,4.2105,7.8887,3.5098,6.5656,5.1528,,,,,-31.2126,2.9264,3.1759,,,4.5566,,,,4.3917,,71.0303,14.2089,151.1626,34.8714,7.9827,5.3769,3.5813,1.2118,1.4312,2.7323,1.7787,11.7176,9.8159,6.0886,,10.9154,7.6341,10.3973,6.5982,11.9153,11.4075,3.9989,18.5448,6.1379,6.7852,7.7293,8.0259,16.1654,5.2512,10.8229,10.825,10.7287,7.0498,,,,,9.7125,4.0027,4.3415,,,3.8922,,,,9.7562,
2015/2/3,0,0,0,0.6711,4.8463,0.6456,-0.4,0,2.1894,-0.2646,3.3223,1.9231,1.4356,1.2835,,0.7853,1.8558,0.1201,5.4377,0.5562,0,1.4104,1.2397,1.678,0.7864,1.3499,0.0459,3.2,1.5817,-0.0408,1.3578,2.0408,-0.0782,,,,,-0.6054,1.3781,1.2881,,,1.512,,,,4.0316,,,,,0.7435,4.2144,1.0191,1.026,,0.6583,2.6653,1.4558,1.092,2.2551,0.9344,,0.7707,7.7957,2.8581,3.5846,4.3042,,2.6585,3.4183,3.3942,0.6879,2.16,1.4117,7.7588,0.9018,1.6579,3.7703,3.1288,2.6585,,,,,1.2481,2.2545,1.8919,,,2.0571,,,,13.0299,,3746346329,2388373314,9047415072,2413476000,1959180862,23551700086,7355460000,2931975782,1124899799,2189465539,6826479234,15221496915,2012289360,4594612424,,7939221675,2685914985,21787870870,5969061453,4415345441,3017135297,3416688000,4782122209,2292346240,6071793300,4500447264,9705450000,3449059040,3032873543,2642521939,3411775606,2377918114,2061458303,,,,,6508880000,12049481851,7289571936,,,1181600000,,,,1970308000,,86.8495,44.7256,-93.7442,-33.506,1141.771,29.4444,40.3155,60.4544,-96.328,32.5501,39.6788,56.3562,37.1266,50.1826,,59.0117,60.2589,38.164,36.0001,73.6362,358.9988,80.8789,186.4792,45.4315,112.84,53.05,51.3046,77.7193,45.5749,127.652,35.0719,67.2118,63.8563,,,,,-26.0044,60.8478,34.6891,,,56.4908,,,,68.2047,,5.5976,4.8254,116.1445,9.5065,11.1269,4.5673,7.7733,2.6339,3.6337,2.2428,3.1382,6.2976,5.4625,5.1698,,4.3402,7.6249,5.9074,4.045,5.1472,3.8652,2.3378,3.9139,4.0651,6.8108,3.4393,4.7551,9.7514,4.2771,7.8855,3.5574,6.6996,5.1487,,,,,-31.0236,2.9668,3.2168,,,4.6255,,,,4.5688,,71.0303,14.2089,151.1626,35.1055,8.3696,5.4116,3.5669,1.2118,1.4625,2.7251,1.8378,11.943,9.9568,6.1667,,11.0011,7.7758,10.4098,6.957,11.9816,11.4075,4.0553,18.7746,6.2409,6.8385,7.8337,8.0296,16.6827,5.3342,10.8185,10.972,10.9477,7.0443,,,,,9.6537,4.0578,4.3974,,,3.9511,,,,10.1495,
2015/2/4,0,0,0,-0.6,-0.7892,-9.444,-4.4177,0,0.6963,-2.0159,-1.7149,-2.2013,-1.8994,-1.4325,,-1.7316,3.6864,1.3797,-0.1887,-1.0449,0,-1.1127,-1.9388,-0.0892,5.0065,4.0984,1.1463,-1.2768,-3.8639,3.2462,0.067,-3.0909,0.5482,,,,,2.0305,4.2906,0.2008,,,-1.4218,,,,-1.1688,,,,,1.0796,4.2031,7.7097,1.8718,,0.4915,2.0002,1.028,1.2802,2.9919,1.242,,0.8398,12.4298,1.8684,2.9683,3.577,,2.4213,2.9076,3.1941,2.1975,3.5497,1.0193,4.7018,3.5754,2.2076,2.7367,2.3864,1.8343,,,,,1.334,5.7334,2.2789,,,2.9394,,,,12.0353,,3746346329,2388373314,9047415072,2398995144,1943719457,21327466115,7030520000,2931975782,1132732524,2145327772,6709412066,14886432518,1974067104,4528794284,,7801745975,2784929648,22088483365,5957799073,4369210916,3017135297,3378672000,4689407595,2290301328,6375777750,4684891824,9816700000,3405021806,2915686387,2728304093,3414060788,2304418827,2072758388,,,,,6641040000,12566473214,7304209630,,,1164800000,,,,1947280000,,86.8495,44.7256,-93.7442,-33.305,1132.7604,26.6636,38.5345,60.4544,-96.9988,31.8939,38.9984,55.1157,36.4214,49.4637,,57.9898,62.4803,38.6905,35.9322,72.8668,358.9988,79.979,182.8638,45.391,118.4893,55.2242,51.8927,76.727,43.8139,131.7959,35.0954,65.1343,64.2064,,,,,-26.5324,63.4585,34.7588,,,55.6876,,,,67.4075,,5.5976,4.8254,116.1445,9.4495,11.0391,4.1359,7.4299,2.6339,3.659,2.1976,3.0844,6.159,5.3587,5.0958,,4.2651,7.906,5.9889,4.0374,5.0934,3.8652,2.3118,3.838,4.0615,7.1518,3.5803,4.8096,9.6269,4.1118,8.1415,3.5598,6.4925,5.177,,,,,-31.6535,3.0941,3.2233,,,4.5598,,,,4.5154,,71.0303,14.2089,151.1626,34.8948,8.3035,4.9005,3.4094,1.2118,1.4727,2.6702,1.8062,11.6801,9.7677,6.0784,,10.8106,8.0625,10.5535,6.9439,11.8564,11.4075,4.0102,18.4106,6.2353,7.1809,8.1547,8.1216,16.4697,5.1281,11.1697,10.9793,10.6093,7.0829,,,,,9.8497,4.232,4.4062,,,3.8949,,,,10.0309,
2015/2/5,0,0,0,-1.2743,-1.3636,-1.6135,1.0804,0,0,-0.7038,-0.4362,-1.572,-0.2278,-0.9782,,0.4626,2.1251,-2.0414,-0.126,-1.9876,0,1.6878,-2.1332,-1.6964,-1.7647,-0.3281,0.8613,-1.1085,-1.5597,-0.7119,-2.2758,0.985,-1.2461,,,,,0,-1.9552,-2.2712,,,-2.1291,,,,-5.2075,,,,,1.0152,2.6165,5.3346,0.9841,,,1.6651,0.8067,1.4346,2.202,2.4076,,1.0762,11.0645,1.6348,3.2967,3.2316,,4.0234,4.1925,3.1964,0.9562,2.1714,1.2948,4.272,2.5785,1.0593,3.6112,2.6259,2.086,,,,,,4.759,2.7797,,,4.031,,,,8.1188,,3746346329,2388373314,9047415072,2368424448,1917214191,20983339350,7106480000,2931975782,1132732524,2130228010,6680145274,14652419288,1969570368,4484493613,,7837833346,2844110825,21637564622,5950290820,4282369457,3017135297,3435696000,4589373406,2251448002,6263264025,4669521444,9901250000,3367275606,2870210775,2708881718,3336364625,2327117136,2046929623,,,,,6641040000,12320774349,7138315758,,,1140000000,,,,1845876000,,86.8495,44.7256,-93.7442,-32.8806,1117.3137,26.2334,38.9508,60.4544,-96.9988,31.6695,38.8282,54.2493,36.3384,48.9799,,58.2581,63.808,37.9007,35.8869,71.4185,358.9988,81.3288,178.9629,44.6209,116.3983,55.043,52.3396,75.8764,43.1306,130.8576,34.2967,65.7759,63.4063,,,,,-26.5324,62.2178,33.9693,,,54.5019,,,,63.8973,,5.5976,4.8254,116.1445,9.329,10.8886,4.0692,7.5101,2.6339,3.659,2.1821,3.0709,6.0622,5.3465,5.0459,,4.2848,8.074,5.8666,4.0323,4.9922,3.8652,2.3508,3.7561,3.9926,7.0256,3.5685,4.851,9.5202,4.0477,8.0835,3.4788,6.5565,5.1125,,,,,-31.6535,3.0336,3.1501,,,4.4627,,,,4.2802,,71.0303,14.2089,151.1626,34.4502,8.1903,4.8214,3.4462,1.2118,1.4727,2.6514,1.7984,11.4965,9.7454,6.0189,,10.8606,8.2338,10.338,6.9352,11.6208,11.4075,4.0779,18.0179,6.1295,7.0542,8.1279,8.1916,16.2871,5.0481,11.0902,10.7295,10.7138,6.9947,,,,,9.8497,4.1492,4.3061,,,3.812,,,,9.5085,
2015/2/6,0,0,0,-1.8342,0.1152,-1.84,-3.0285,0,0,-0.2181,-2.4096,-2.7223,-0.9513,-4.6006,,-0.1535,-5.8824,-3.5639,3.8486,-4.3093,0,1.5906,1.0101,-3.4968,-1.04,-3.6537,-5.8427,-0.1401,-0.0609,-2.8281,-2.7397,-3.53,-4.1798,,,,,0,-3.8637,2.0506,,,-1.4737,,,,-3.6113,,,,,1.2345,2.9258,2.6792,0.5875,,,1.4853,0.8885,1.1956,2.2921,2.5842,,0.9483,8.2001,1.7007,7.0547,3.0529,,5.668,2.646,4.2098,0.7586,2.0757,1.5149,4.1326,1.9358,0.7804,4.8958,2.0718,2.491,,,,,,3.1473,4.1391,,,2.024,,,,6.3257,,3746346329,2388373314,9047415072,2324981880,1919422964,20597245906,6891260000,2931975782,1132732524,2125581929,6519177918,14253533100,1950833968,4278179061,,7825804223,2676810189,20866428220,6179292548,4097831356,3017135297,3490344000,4635730713,2172718894,6198124500,4498910226,9322750000,3362557331,2868461713,2632271242,3244957375,2244970874,1961371839,,,,,6641040000,11844732797,7284692704,,,1123200000,,,,1779216000,,86.8495,44.7256,-93.7442,-32.2775,1118.6009,25.7507,37.7712,60.4544,-96.9988,31.6004,37.8926,52.7724,35.9927,46.7265,,58.1686,60.0546,36.55,37.2681,68.3409,358.9988,82.6224,180.7706,43.0606,115.1878,53.0319,49.2816,75.7701,43.1043,127.1568,33.3571,63.454,60.756,,,,,-26.5324,59.8138,34.6659,,,53.6988,,,,61.5898,,5.5976,4.8254,116.1445,9.1579,10.9011,3.9943,7.2827,2.6339,3.659,2.1774,2.9969,5.8972,5.2956,4.8138,,4.2782,7.5991,5.6575,4.1875,4.777,3.8652,2.3882,3.7941,3.8529,6.9525,3.4381,4.5676,9.5069,4.0452,7.8549,3.3835,6.325,4.8988,,,,,-31.6535,2.9164,3.2147,,,4.3969,,,,4.1257,,71.0303,14.2089,151.1626,33.8183,8.1997,4.7327,3.3418,1.2118,1.4727,2.6456,1.755,11.1835,9.6527,5.742,,10.844,7.7495,9.9696,7.2021,11.12,11.4075,4.1427,18.1999,5.9152,6.9808,7.831,7.7129,16.2643,5.045,10.7766,10.4355,10.3356,6.7023,,,,,9.8497,3.9889,4.3944,,,3.7558,,,,9.1652,
2015/2/9,0,0,0,-2.0761,-3.3372,-0.4482,3.1843,0,0,0.0546,-1.3468,-3.3582,-0.8068,2.071,,0.8125,-3.1037,1.5033,-1.6403,0.2649,0,-2.6549,-0.5789,-2.3059,-5.0318,-2.1865,-4.5346,-1.7774,-1.4024,-0.5329,0.2113,0.7703,-2.8807,,,,,0,-2.9386,-1.6745,,,0.1425,,,,-2.9746,,,,,1.3978,1.8349,2.6019,0.8167,,,1.423,0.6584,1.3861,1.4975,1.041,,0.7779,5.7362,1.1464,4.1105,2.0052,,3.4897,1.1933,2.2115,0.8744,1.5511,1.187,2.7261,1.2382,0.594,2.3387,2.4154,3.0453,,,,,,1.6587,2.3231,,,1.3967,,,,4.0441,,3746346329,2388373314,9047415072,2276712360,1855368572,20504919213,7110700000,2931975782,1132732524,2126743450,6431377542,13774869675,1935095392,4366780403,,7889386734,2593728920,21180110824,6077931127,4108686538,3017135297,3397680000,4608892272,2122618552,5886244350,4400539794,8900000000,3302792514,2828233286,2618243971,3251812919,2262264824,1904871416,,,,,6641040000,11496659405,7162711915,,,1124800000,,,,1726292000,,86.8495,44.7256,-93.7442,-31.6073,1081.2713,25.6353,38.9739,60.4544,-96.9988,31.6177,37.3823,51.0002,35.7023,47.6942,,58.6412,58.1907,37.0994,36.6567,68.522,358.9988,80.4289,179.7241,42.0677,109.3917,51.8724,47.0468,74.4234,42.4998,126.4792,33.4275,63.9428,59.0059,,,,,-26.5324,58.0561,36.4377,,,53.7753,,,,59.7578,,5.5976,4.8254,116.1445,8.9678,10.5373,3.9764,7.5146,2.6339,3.659,2.1786,2.9566,5.6991,5.2529,4.9135,,4.313,7.3632,5.7426,4.1188,4.7897,3.8652,2.3248,3.7721,3.7641,6.6027,3.363,4.3604,9.3379,3.9885,7.813,3.3906,6.3737,4.7576,,,,,-31.6535,2.8307,3.379,,,4.4032,,,,4.0029,,71.0303,14.2089,151.1626,33.1161,7.9261,4.7115,3.4482,1.2118,1.4727,2.647,1.7314,10.8079,9.5749,5.861,,10.9321,7.5089,10.1194,7.0839,11.1495,11.4075,4.0327,18.0945,5.7788,6.6295,7.6597,7.3632,15.9752,4.9743,10.7191,10.4576,10.4152,6.5092,,,,,9.8497,3.8717,4.6191,,,3.7611,,,,8.8925,
2015/2/10,0,0,0,-0.424,0,2.7016,-0.0593,0,0,-0.3823,2.9579,3.5907,3.3308,3.1884,,1.0891,2.545,2.6226,-0.4941,0.9908,0,4.0559,-1.9058,1.4451,0.503,1.6416,10,2.381,1.1132,3.0291,1.6866,0.9556,-1.1864,,,,,0,2.0926,-0.545,,,0.4267,,,,2.3403,,,,,0.6786,1.6074,2.158,0.7362,,,1.5422,0.9841,0.8671,3.474,1.0449,,0.6515,4.2882,1.2362,2.1838,1.3698,,2.6825,1.814,1.4805,0.5178,1.0594,2.1065,1.9789,0.5653,1.8366,2.102,1.2847,2.9927,,,,,,1.0064,1.3814,,,1.6095,,,,3.5268,,3746346329,2388373314,9047415072,2267058456,1855368572,21058879372,7106480000,2931975782,1132732524,2118612808,6621611690,14269488548,1999548608,4506011082,,7975309046,2659738695,21735590436,6047898114,4235369188,3017135297,3535488000,4521057374,2153292231,5915853225,4472780580,9790000000,3381430431,2859716403,2697552000,3306657269,2283882261,1882271246,,,,,6641040000,11737239543,7123678063,,,1129600000,,,,1766692000,,86.8495,44.7256,-93.7442,-31.4733,1081.2713,26.3278,38.9508,60.4544,-96.9988,31.4968,38.488,52.8315,36.8915,49.2149,,59.2799,59.6716,38.0724,36.4756,73.4481,358.9988,83.6911,176.2989,42.6756,109.942,52.7239,51.7515,76.1954,42.9729,130.3103,33.9913,64.5538,58.3058,,,,,-26.5324,59.271,36.2391,,,54.0047,,,,61.1563,,5.5976,4.8254,116.1445,8.9298,10.5373,4.0839,7.5101,2.6339,3.659,2.1702,3.044,5.9038,5.4279,5.0701,,4.36,7.5506,5.8932,4.0985,5.134,3.8652,2.4191,3.7002,3.8185,6.6359,3.4182,4.7965,9.5602,4.0329,8.0497,3.4478,6.4346,4.7012,,,,,-31.6535,2.8899,3.3605,,,4.422,,,,4.0966,,71.0303,14.2089,151.1626,32.9757,7.9261,4.8388,3.4462,1.2118,1.4727,2.6369,1.7826,11.196,9.8938,6.0478,,11.0511,7.7,10.3848,7.0489,11.951,11.4075,4.1963,17.7497,5.8623,6.6629,7.7855,8.0995,16.3556,5.0297,11.0438,10.6339,10.5147,6.432,,,,,9.8497,3.9527,4.5939,,,3.7772,,,,9.1006,
2015/2/11,0,2.8481,0,-0.1419,1.6667,0,-1.5439,0,0,0.8224,-0.3315,1.6027,0.4498,1.6011,,0.6249,3.5516,-1.4432,1.7381,4.1857,0,-0.2016,1.8349,0.1899,0.6006,-0.378,1,1.2558,1.7737,1.44,-0.2764,1.2778,1.9726,,,,,0,-0.4361,2.2603,,,0.4958,,,,1.9666,,,7.7031,,1.235,2.0946,1.9122,0.6805,,,1.2209,0.4736,0.6847,2.4954,3.4915,,0.6691,5.3316,1.5333,2.3021,2.7233,,2.9781,1.6166,1.5748,0.5306,1.8429,3.277,2.3398,0.799,1.3849,1.9534,1.1492,2.6125,,,,,,1.0024,1.7091,,,1.2859,,,,3.8163,,3746346329,2456396605,9047415072,2263840488,1886291382,21058879372,6996760000,2931975782,1132732524,2136035611,6599661596,14498183295,2008542080,4578157889,,8025143988,2754200959,21421907832,6153013661,4412650829,3017135297,3528360000,4604012555,2157382055,5951383875,4455873162,9887900000,3423894906,2910439201,2736396749,3297516544,2313065802,1919400096,,,,,6641040000,11686052280,7284692704,,,1135200000,,,,1801436000,,86.8495,45.9994,-93.7442,-31.4286,1099.2925,26.3278,38.3494,60.4544,-96.9988,31.7558,38.3604,53.6782,37.0574,50.0029,,59.6503,61.7909,37.5229,37.1096,76.5225,358.9988,83.5223,179.5338,42.7567,110.6023,52.5246,52.269,77.1522,43.7351,132.1868,33.8974,65.3787,59.4559,,,,,-26.5324,59.0125,37.0582,,,54.2725,,,,62.359,,5.5976,4.9628,116.1445,8.9171,10.7129,4.0839,7.3942,2.6339,3.659,2.1881,3.0339,5.9984,5.4523,5.1513,,4.3872,7.8188,5.8081,4.1697,5.3489,3.8652,2.4142,3.7681,3.8258,6.6758,3.4052,4.8445,9.6803,4.1044,8.1656,3.4383,6.5169,4.7939,,,,,-31.6535,2.8773,3.4365,,,4.4439,,,,4.1772,,71.0303,14.6136,151.1626,32.9289,8.0582,4.8388,3.393,1.2118,1.4727,2.6586,1.7767,11.3755,9.9383,6.1447,,11.1202,7.9735,10.235,7.1714,12.4513,11.4075,4.1878,18.0754,5.8734,6.7029,7.7561,8.1805,16.561,5.1189,11.2028,10.6045,10.6491,6.5589,,,,,9.8497,3.9355,4.6977,,,3.7959,,,,9.2796,
2015/2/12,0,-1.5385,0,1.3504,4.4496,0.1196,5.5489,0,0,0.3806,1.1086,0.697,1.0448,-2.1288,,0.1071,-1.6942,0.0915,-0.122,2.4482,0,0.7407,2.3847,0.9479,1.4925,2.4491,4.4554,-1.8833,0.3005,0.138,1.8018,1.1215,2.6913,,,,,0,1.5769,2.6122,,,1.339,,,,0.8298,,,3.5968,,0.6751,3.3421,1.196,1.5922,,,1.269,0.4669,0.6285,3.5115,1.4776,,0.5794,4.1602,1.0518,3.1838,4.6087,,3.7793,2.188,1.6153,0.7242,1.5732,3.1451,3.1294,0.8062,1.122,2.5798,1.6354,1.9321,,,,,,1.1523,2.5681,,,1.8868,,,,3.5381,,3746346329,2418605888,9047415072,2294411184,1970224722,21084059379,7385000000,2931975782,1132732524,2144166252,6672828576,14599234463,2029526848,4480696413,,8033736219,2707538877,21441512994,6145505408,4520681828,3017135297,3554496000,4713806178,2177831174,6040210500,4565002860,10328450000,3359411814,2919184511,2740173322,3356931256,2339006727,1971057626,,,,,6641040000,11870326429,7474982735,,,1150400000,,,,1816384000,,86.8495,45.2917,-93.7442,-31.853,1148.2072,26.3593,40.4774,60.4544,-96.9988,31.8767,38.7857,54.0524,37.4446,48.9384,,59.7142,60.744,37.5573,37.0643,78.3959,358.9988,84.141,183.8152,43.1619,112.2531,53.811,54.5979,75.6992,43.8665,132.3692,34.5081,66.1119,61.0561,,,,,-26.5324,59.9431,38.0263,,,54.9992,,,,62.8764,,5.5976,4.8865,116.1445,9.0375,11.1896,4.0887,7.8045,2.6339,3.659,2.1964,3.0676,6.0402,5.5092,5.0417,,4.3919,7.6863,5.8135,4.1646,5.4799,3.8652,2.4321,3.858,3.862,6.7754,3.4886,5.0603,9.498,4.1168,8.1769,3.5003,6.59,4.923,,,,,-31.6535,2.9227,3.5263,,,4.5034,,,,4.2118,,71.0303,14.3888,151.1626,33.3736,8.4167,4.8446,3.5813,1.2118,1.4727,2.6687,1.7964,11.4547,10.0421,6.0138,,11.1321,7.8384,10.2443,7.1627,12.7561,11.4075,4.2189,18.5064,5.9291,6.8029,7.946,8.545,16.2491,5.1343,11.2183,10.7956,10.7685,6.7354,,,,,9.8497,3.9975,4.8204,,,3.8467,,,,9.3566,
