ÈÕÆÚ,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH
2014/1/16,0.2059,0,-0.1399,-1.3158,-1.2063,-3.6496,-3.1798,-9.7004,4.2796,-1.8939,0,0.5538,,4.6117,-8.628,-2.7778,0.6452,0.33,7.6219,-0.2123,,,,,,,,,-1.1811,-2.0435,-0.8403,-0.318,-0.2181,0.0495,0,,,,,,,,,2.5008,0.1819,2.6667,1.987,3.2337,2.6089,6.5356,6.7589,5.9652,3.3843,,5.0068,,8.5338,12.043,4.6347,0.4674,5.7369,34.4671,9.6325,,,,,,,,,0.2264,0.5079,0.5894,0.3974,0.1809,2.7685,3.9877,,,,,,,,,13496504530,2611284716,1023048353,2100036926,2190054452,1622860411,1171994165,3254457332,3318160302,2254978579,1757292892,841117840,,1302018675,1281977310,2117262000,18534467952,1158361600,937747200,929944350,,,,,,,,,3188937099,32777498526,7132593525,3137042214,7408626900,2421425880,1395169200,,,,,,,,,32.0305,71.5829,171.3163,38.8507,37.81,87.2645,62.8129,26.8692,42.1198,34.3886,23.2328,18.5101,,43.5058,197.7472,66.5388,43.3057,45.6683,60.6897,38.724,,,,,,,,,622.332,22.5544,23.4702,213.7831,20.0827,19.331,14.7446,,,,,,,,,5.0932,1.823,5.2951,3.8388,2.4401,3.1271,2.6415,2.8917,3.9853,3.1521,2.5187,2.2299,,2.3437,1.4319,1.9799,7.8982,2.4789,8.4232,2.6996,,,,,,,,,1.3381,5.9443,2.8247,1.4695,2.3344,2.7536,1.8598,,,,,,,,,2.341,1.5683,7.7538,2.1807,2.3062,3.1198,1.3571,11.5173,5.6041,4.4315,3.857,5.0545,,8.1907,8.5782,4.4704,14.0573,10.2466,18.2954,5.6674,,,,,,,,,0.614,3.7694,2.5279,1.2541,2.4375,3.6063,1.8522,,,,,,,,
2014/1/17,-1.0863,-1.1236,2.6611,-2.7556,0.1221,-2.7273,0,-4.3444,0.0684,-3.3784,0,-1.53,,-2.5522,2.0124,0.1143,-3.0449,-1.6447,-4.5118,-0.1418,,,,,,,,,-1.1952,-3.5666,-1.0896,-2.0734,-1.7486,-2.5717,-0.6737,,,,,,,,,0.8283,0.2222,2.3993,1.4114,2.574,2.1576,3.8498,2.8226,4.0568,4.4647,,3.0365,,4.5705,5.0419,2.8548,0.3326,4.6519,18.4703,6.3607,,,,,,,,,0.1457,0.8051,0.4231,0.347,0.3675,1.8665,2.2495,,,,,,,,,13349889537,2581944438,1050272328,2042169242,2192728511,1578600581,1171994165,3113070955,3320429906,2178796870,1757292892,828248840,,1268788500,1307775615,2119681728,17970117165,1139309600,895437600,928625280,,,,,,,,,3150822313,31608449117,7054877615,3071999872,7279077140,2359153800,1385769600,,,,,,,,,31.6826,70.7786,175.8752,37.7801,37.8561,84.8845,62.8129,25.7019,42.1486,33.2268,23.2328,18.2269,,42.3955,201.7266,66.6148,41.9871,44.9172,57.9514,38.6691,,,,,,,,,614.8938,21.7499,23.2145,209.3506,19.7315,18.8338,14.6453,,,,,,,,,5.0378,1.8025,5.436,3.733,2.4431,3.0418,2.6415,2.7661,3.988,3.0456,2.5187,2.1957,,2.2839,1.4607,1.9822,7.6577,2.4382,8.0431,2.6958,,,,,,,,,1.3222,5.7322,2.7939,1.4391,2.2935,2.6828,1.8473,,,,,,,,,2.3156,1.5507,7.9601,2.1206,2.309,3.0347,1.3571,11.0169,5.6079,4.2818,3.857,4.9772,,7.9816,8.7508,4.4755,13.6293,10.078,17.4699,5.6594,,,,,,,,,0.6067,3.6349,2.5004,1.2281,2.3949,3.5135,1.8397,,,,,,,,
2014/1/20,0.1781,-0.7576,-0.955,-1.6453,-4.0244,1.2461,-5.436,0.2477,0.4785,-2.1978,0,-2.5482,,0.2381,-5.0076,-2.8539,-1.6529,-1.8395,-3.3888,-4.1193,,,,,,,,,0.8065,-1.605,-4.1616,1.4658,-2.0578,-2.9442,0.969,,,,,,,,,0.7645,0.1719,1.2875,1.3104,2.991,1.8489,5.8845,1.1454,3.2133,2.7716,,2.5044,,2.9998,4.7542,2.8909,0.4308,3.9275,11.7655,5.5246,,,,,,,,,0.1852,0.5008,0.7555,0.3789,0.538,1.8874,2.8382,,,,,,,,,13373664941,2562384253,1040242443,2008568651,2104484559,1598271617,1108284403,3120782940,3336317130,2130911225,1757292892,807143680,,1271809425,1242287610,2059188528,17673090435,1118352400,865092600,890372250,,,,,,,,,3176232170,31101125788,6761284177,3117029186,7129285230,2289696480,1399197600,,,,,,,,,31.739,70.2424,174.1956,37.1585,36.3326,85.9423,59.3984,25.7655,42.3503,32.4966,23.2328,17.7625,,42.4964,191.625,64.7137,41.2931,44.091,55.9876,37.0762,,,,,,,,,619.8526,21.4009,22.2484,212.4192,19.3254,18.2793,14.7872,,,,,,,,,5.0468,1.7888,5.3841,3.6716,2.3448,3.0797,2.4979,2.773,4.0071,2.9787,2.5187,2.1398,,2.2893,1.3876,1.9256,7.5311,2.3933,7.7706,2.5847,,,,,,,,,1.3328,5.6402,2.6777,1.4601,2.2463,2.6038,1.8652,,,,,,,,,2.3197,1.5389,7.8841,2.0857,2.2161,3.0725,1.2833,11.0442,5.6348,4.1877,3.857,4.8503,,8.0006,8.3126,4.3478,13.404,9.8927,16.8779,5.4262,,,,,,,,,0.6116,3.5766,2.3963,1.2461,2.3456,3.4101,1.8575,,,,,,,,
2014/1/21,-2.8148,1.5267,2.4793,4.0892,8.0051,7.2308,4.1916,-0.659,-0.068,1.7365,0,4.1454,,3.8005,2.0767,2.3502,5.3782,2.0443,-1.1826,3.4815,,,,,,,,,0,0.7801,3.7037,1.4446,0.8518,1.6213,2.1113,,,,,,,,,1.4927,0.2013,1.9446,1.6157,7.5326,6.0244,4.0129,1.4786,3.2813,3.2964,,3.4474,,3.5414,4.0706,2.4685,0.3952,2.9556,20.8472,6.0172,84.372,,,,,,,,0.2563,0.385,0.7813,0.4889,0.4809,0.9861,2.9216,,,,,,,,,12997221039,2601504624,1066033578,2090703429,2272950286,1713838949,1154739438,3100217648,3334047527,2167913769,1757292892,840603080,,1320144225,1268085915,2107583088,18623575971,1141214800,854862000,921370395,1300152000,,,,,,,,3176232170,31343758684,7011702109,3162058500,7190011680,2326820220,1428739200,,,,,,,,,30.8456,71.3148,178.5145,38.678,39.2411,92.1566,61.8882,25.5958,42.3215,33.0609,23.2328,18.4988,,44.1115,195.6044,66.2346,43.5139,44.9923,55.3254,38.367,30.1765,,,,,,,,619.8526,21.5678,23.0724,215.4879,19.4901,18.5757,15.0994,,,,,,,,,4.9047,1.8162,5.5176,3.8217,2.5325,3.3024,2.6026,2.7547,4.0044,3.0304,2.5187,2.2285,,2.3763,1.4164,1.9709,7.9362,2.4422,7.6787,2.6747,10.913,,,,,,,,1.3328,5.6842,2.7768,1.4812,2.2655,2.646,1.9045,,,,,,,,,2.2544,1.5624,8.0796,2.171,2.3935,3.2947,1.3371,10.9714,5.6309,4.2604,3.857,5.0514,,8.3047,8.4853,4.45,14.1249,10.0949,16.6783,5.6152,6.7673,,,,,,,,0.6116,3.6045,2.4851,1.2641,2.3656,3.4654,1.8967,,,,,,,,
2014/1/22,4.9085,2.6316,0.1344,4.5536,1.7647,-0.7174,0.5747,1.6584,2.9952,1.9076,0,1.4697,,1.373,0.939,1.7222,0.8931,1.8364,2.0892,4.5097,-6.9878,,,,,,,,1.4,2.8853,-0.7389,3.7975,3.6036,3.9629,4.2293,,,,,,,,,1.4608,0.3464,2.0275,2.5973,6.3572,3.9967,4.6279,1.808,3.4582,2.1923,,4.6493,,4.337,3.9858,3.9244,0.5177,4.4549,16.3698,14.3616,39.6605,,,,,,,,0.4769,0.7854,1.318,0.967,0.4924,4.2714,5.7344,,,,,,,,,13635194389,2669965272,1067466418,2185905103,2313061173,1701544552,1161375871,3151630876,3433910080,3397590954,1757292892,852957320,,1338269775,1279992825,2143879008,18789910940,1162172000,872722200,962921100,1209300400,,,,,,,,3220699420,32248117661,6959891503,3282136671,7449111200,2419030800,1489165200,,,,,,,,,32.3597,73.1915,178.7544,40.4392,40.3514,91.4955,62.2438,26.0202,43.5891,33.6915,23.2328,18.7707,,44.7171,197.4411,67.3752,43.9026,45.8185,56.4813,40.0972,28.0678,,,,,,,,628.5305,22.1901,22.902,223.671,20.1924,19.3118,15.738,,,,,,,,,5.1455,1.864,5.525,3.9958,2.6041,3.2787,2.6175,2.8004,4.1243,3.0882,2.5187,2.2613,,2.4089,1.4297,2.0048,8.007,2.4871,7.8391,2.7953,10.1505,,,,,,,,1.3515,5.8482,2.7563,1.5375,2.3471,2.7509,1.9851,,,,,,,,,2.3651,1.6036,8.0905,2.2699,2.4612,3.271,1.3448,11.1534,5.7996,4.3417,3.857,5.1256,,8.4187,8.5649,4.5266,14.2511,10.2803,17.0267,5.8684,6.2944,,,,,,,,0.6202,3.7085,2.4667,1.3121,2.4509,3.6027,1.9769,,,,,,,,
2014/1/23,-1.5402,0,8.7248,0.427,1.0405,5.0578,2.1714,2.2023,-0.3305,1.4778,0,0.1811,,1.9187,4.3411,1.0158,-0.0474,1.8033,0.8544,1.4384,1.2658,,,,,,,,0.789,-0.5472,-0.3722,0.6098,-1.25,10,-0.0902,,,,,,,,,1.5893,0.2815,7.258,2.3823,5.9846,4.7066,4.0586,2.1975,2.933,2.7565,,3.8459,,4.3379,6.9907,4.3653,0.4165,5.8204,15.423,15.1289,26.0825,,,,,,,,0.3684,0.5716,0.7394,0.671,0.3326,6.3906,3.58,,,,,,,,,13425178317,2669965272,1160601072,2195238600,2337127706,1787605331,1186594319,3221038734,3422562063,3447801658,1757292892,854501600,,1363947638,1335558405,2165656560,18781000138,1183129200,880178400,976771335,1224608000,,,,,,,,3246109278,32071657373,6933986199,3302149699,7355997310,2660933880,1487822400,,,,,,,,,31.8612,73.1915,194.3504,40.6119,40.7712,96.1231,63.5954,26.5933,43.445,34.1894,23.2328,18.8046,,45.5751,206.0122,68.0596,43.8818,46.6448,56.9639,40.6739,28.4231,,,,,,,,633.4894,22.0687,22.8167,225.0348,19.94,21.243,15.7238,,,,,,,,,5.0662,1.864,6.0071,4.0128,2.6312,3.4445,2.6744,2.862,4.1107,3.1339,2.5187,2.2653,,2.4552,1.4918,2.0252,8.0032,2.5319,7.9061,2.8355,10.2789,,,,,,,,1.3621,5.8162,2.746,1.5469,2.3178,3.0259,1.9833,,,,,,,,,2.3286,1.6036,8.7963,2.2796,2.4868,3.4365,1.374,11.399,5.7804,4.4059,3.857,5.1349,,8.5802,8.9367,4.5726,14.2443,10.4657,17.1722,5.9528,6.3741,,,,,,,,0.6251,3.6882,2.4575,1.3201,2.4202,3.963,1.9752,,,,,,,,
2014/1/24,0.0295,1.8315,-1.8519,8.4184,6.2929,0.5502,-0.8949,1.5962,-1.6578,-0.3883,0,0.8434,,-0.5537,0.4458,1.3408,1.3443,0.161,2.4626,3.106,6.0714,,,,,,,,1.9569,0.3439,8.2192,0,3.5223,5.5806,1.083,,,,,,,,,0.7667,0.4485,4.1927,3.7045,8.6268,3.5476,3.8229,2.1024,3.4049,2.0477,,4.6631,,3.7549,5.1915,4.7285,0.4817,5.6246,23.4379,18.3192,32.4569,,,,,,,,0.6665,0.7435,1.9189,0.7322,0.4894,6.9513,3.9057,,,,,,,,,13429140885,2718865734,1139108460,2380041850,2484200960,1797440849,1175976025,3272451962,3365821976,3434412137,1757292892,861708240,,1356395325,1341511860,2194693296,19033472858,1185034400,901853400,1007109945,1298959200,,,,,,,,3309633921,32181945053,7503902873,3302149699,7615096830,2809428840,1503936000,,,,,,,,,31.8706,74.532,190.7514,44.0308,43.3369,96.652,63.0263,27.0177,42.7248,34.0567,23.2328,18.9632,,45.3228,206.9305,68.9722,44.4717,46.7199,58.3667,41.9373,30.1488,,,,,,,,645.8864,22.1446,24.6921,225.0348,20.6423,22.4285,15.8941,,,,,,,,,5.0677,1.8981,5.8958,4.3506,2.7968,3.4635,2.6504,2.9077,4.0425,3.1217,2.5187,2.2845,,2.4416,1.4984,2.0523,8.1108,2.536,8.1008,2.9236,10.903,,,,,,,,1.3888,5.8362,2.9718,1.5469,2.3994,3.1948,2.0048,,,,,,,,,2.3293,1.6329,8.6334,2.4715,2.6433,3.4554,1.3617,11.581,5.6846,4.3888,3.857,5.1782,,8.5327,8.9766,4.6339,14.4358,10.4825,17.5951,6.1377,6.7611,,,,,,,,0.6373,3.7009,2.6595,1.3201,2.5055,4.1841,1.9965,,,,,,,,
2014/1/27,-0.0295,-0.7194,-0.6289,0.3922,-1.8299,-4.2408,-0.2257,-1.8853,2.8321,-3.1189,0,-1.6129,,0.4454,0.4438,-2.2051,6.5543,0.3215,9.9981,-1.3098,-4.1781,,,,,,,,-1.3436,1.0281,2.4166,-4.697,-0.638,-4.1347,-2.4107,,,,,,,,,0.8503,0.341,2.8892,2.3111,9.2347,4.0943,3.3447,1.3882,3.0857,1.7126,,3.4221,,3.2793,4.6592,4.1858,0.6478,6.1258,25.7525,14.2069,19.7128,,,,,,,,0.3022,0.6029,3.3144,1.4524,0.4799,7.5547,3.4045,,,,,,,,,13425178317,2699305549,1131944256,2389375347,2438741954,1721215587,1173321452,3210756089,3461145322,3327295969,1757292892,847809720,,1362437175,1347465315,2146298736,20280985124,1188844800,992021400,993919245,1244686800,,,,,,,,3265166671,32512808093,7685239997,3147048728,7566515670,2693267460,1467680400,,,,,,,,,31.8612,73.9958,189.5517,44.2034,42.5439,92.5532,62.8841,26.5084,43.9348,32.9945,23.2328,18.6574,,45.5247,207.8489,67.4513,47.3865,46.8701,64.2022,41.388,28.8892,,,,,,,,637.2085,22.3722,25.2888,214.465,20.5106,21.5012,15.511,,,,,,,,,5.0662,1.8844,5.8587,4.3677,2.7456,3.3166,2.6445,2.8529,4.157,3.0243,2.5187,2.2476,,2.4524,1.5051,2.0071,8.6424,2.5442,8.9107,2.8853,10.4475,,,,,,,,1.3701,5.8963,3.0436,1.4742,2.3841,3.0627,1.9565,,,,,,,,,2.3286,1.6212,8.5791,2.4812,2.5949,3.3089,1.3586,11.3626,5.8456,4.2519,3.857,5.0947,,8.5707,9.0164,4.5317,15.382,10.5162,19.3542,6.0573,6.4786,,,,,,,,0.6287,3.7389,2.7238,1.2581,2.4895,4.0111,1.9484,,,,,,,,
2014/1/28,-0.2952,0,-2.6582,-0.7031,3.7281,2,4.2986,-1.0408,-0.6557,-1.8109,10.0182,0.425,,-5.4324,-2.0619,-6.9899,1.4938,-0.3205,-5.6459,3.6496,-1.2778,,,,,,,,0,-0.9498,3.3708,0.159,-1.4446,-1.6007,1.1894,,,,,,,,,0.7767,0.2705,2.5721,1.5461,7.5735,2.7906,6.1843,1.0511,2.2191,1.4534,0.2471,2.5123,,4.6874,3.0789,5.8564,0.458,4.3841,29.5046,18.3851,12.8564,,,,,,,,0.2672,0.543,2.3678,0.5629,0.3074,3.3054,2.2352,,,,,,,,,13385552643,2699305549,1101854598,2372575052,2529659965,1755639899,1223758347,3177337490,3438449287,3267043124,1933342271,851413040,,1288424513,1319682525,1996275600,20583952389,1185034400,936013200,1030193670,1228782800,,,,,,,,3265166671,32204002589,7944293030,3152051986,7457208060,2650156020,1485136800,,,,,,,,,31.7672,73.9958,184.5129,43.8926,44.1299,94.4043,65.5872,26.2325,43.6467,32.397,25.5603,18.7367,,43.0516,203.5633,62.7365,48.0944,46.7199,60.5774,42.8985,28.52,,,,,,,,637.2085,22.1598,26.1412,214.806,20.2143,21.157,15.6955,,,,,,,,,5.0513,1.8844,5.703,4.337,2.848,3.3829,2.7581,2.8232,4.1298,2.9696,2.771,2.2572,,2.3192,1.474,1.8668,8.7716,2.536,8.4076,2.9906,10.314,,,,,,,,1.3701,5.8402,3.1462,1.4766,2.3497,3.0137,1.9797,,,,,,,,,2.3218,1.6212,8.3511,2.4637,2.6916,3.375,1.417,11.2444,5.8073,4.1749,4.2434,5.1164,,8.1051,8.8305,4.215,15.6118,10.4825,18.2615,6.2784,6.3958,,,,,,,,0.6287,3.7034,2.8156,1.2601,2.4535,3.9469,1.9716,,,,,,,,
2014/1/29,1.4802,0.3623,5.7217,3.5405,0.2114,0.4202,-0.2169,1.9417,1.5182,5.7377,10.0166,2.7811,,3.8687,0.1504,1.5758,3.6075,2.2508,3.3716,3.8412,0.5501,,,,,,,,-0.3891,-0.4795,-0.2174,0.9524,1.3029,-1.5364,0.4521,,,,,,,,,0.8966,0.252,4.0695,2.5096,4.4928,1.8959,4.2525,0.9998,1.8357,2.1472,0.231,5.4282,,3.8366,2.304,2.3841,0.8928,4.2394,21.5514,18.8833,10.9872,,,,,,,,0.2435,0.4685,0.855,0.6366,0.4235,4.7187,1.6993,,,,,,,,,13583681013,2709085642,1164899595,2456576529,2535008084,1763016537,1221103773,3239033364,3490650168,3454496418,2126996588,875092000,,1338269775,1321667010,2027732064,21326519214,1211707200,967572000,1069765770,1235542000,,,,,,,,3252461742,32049599837,7927022828,3182071528,7554370380,2609439660,1491850800,,,,,,,,,32.2374,74.2639,195.0703,45.4466,44.2232,94.801,65.445,26.7418,44.3093,34.2558,28.1206,19.2578,,44.7171,203.8694,63.7251,49.8294,47.7715,62.6199,44.5463,28.6769,,,,,,,,634.7291,22.0535,26.0844,216.8517,20.4777,20.8319,15.7664,,,,,,,,,5.1261,1.8913,6.0293,4.4905,2.854,3.3971,2.7522,2.878,4.1925,3.14,3.0485,2.3199,,2.4089,1.4762,1.8962,9.088,2.5931,8.6911,3.1055,10.3707,,,,,,,,1.3648,5.8122,3.1393,1.4906,2.3803,2.9674,1.9887,,,,,,,,,2.3561,1.627,8.8289,2.5509,2.6973,3.3892,1.4139,11.4627,5.8954,4.4144,4.6684,5.2587,,8.4187,8.8438,4.2814,16.175,10.7184,18.8772,6.5195,6.431,,,,,,,,0.6263,3.6857,2.8095,1.2721,2.4855,3.8863,1.9805,,,,,,,,
2014/1/30,-1.9837,0,0.246,-0.304,-2.2152,-0.8368,-3.1522,-0.7937,-0.5202,-1.2597,10.0075,-3.2353,,-2.5959,-2.7027,0.4773,-3.8858,0.3145,10,1.1097,-6.4682,,,,,,,,-0.7812,-2.9594,1.0893,-0.3145,-1.8757,-3.3961,-3.2403,,,,,,,,,0.8336,0.1917,2.5042,0.8417,4.228,1.6924,2.7366,0.7801,1.1154,1.4022,0.618,4.0006,,1.9993,2.3307,2.2596,0.5226,3.1322,23.3122,11.1013,14.6005,,,,,,,,0.2264,0.9778,0.6854,0.4346,0.3652,3.5149,1.2808,,,,,,,,,13314226430,2709085642,1167765276,2449109731,2478852841,1748263261,1182612459,3213326750,3472493340,3410980475,2339856292,846780200,,1303529138,1285946280,2037410976,20497814637,1215517600,1064329200,1081637400,1155624400,,,,,,,,3227051885,31101125788,8013373839,3172065014,7412675330,2520821700,1443510000,,,,,,,,,31.5979,74.2639,195.5501,45.3085,43.2436,94.0076,63.382,26.5296,44.0789,33.8243,30.9348,18.6347,,43.5563,198.3594,64.0293,47.8931,47.9217,68.8819,45.0407,26.822,,,,,,,,629.7702,21.4009,26.3685,216.1698,20.0936,20.1245,15.2555,,,,,,,,,5.0244,1.8913,6.0441,4.4769,2.7908,3.3687,2.6654,2.8552,4.1707,3.1004,3.3536,2.2449,,2.3464,1.4363,1.9052,8.7348,2.6013,9.5602,3.14,9.6999,,,,,,,,1.3541,5.6402,3.1735,1.4859,2.3356,2.8666,1.9242,,,,,,,,,2.3094,1.627,8.8506,2.5432,2.6376,3.3609,1.3694,11.3717,5.8648,4.3588,5.1356,5.0885,,8.2002,8.6048,4.3018,15.5464,10.7521,20.765,6.5919,6.015,,,,,,,,0.6214,3.5766,2.8401,1.2681,2.4389,3.7543,1.9163,,,,,,,,
2014/2/7,1.9643,1.8051,6.0123,-0.2287,2.6969,3.2349,6.8462,1.84,2.0261,3.0422,9.9863,2.3708,,3.708,2.3148,3.0879,0.6376,1.4107,2.6556,2.3171,2.632,,,,,,,,0,1.0638,6.0345,1.8927,2.6215,3.658,1.6744,,,,,,,,,0.6563,0.3688,3.6583,2.4444,3.691,2.6717,5.48,1.2768,2.0183,1.9224,0.6531,3.3049,,2.6989,2.4676,2.0306,0.3451,3.439,26.6742,11.9902,7.8938,,,,,,,,0.2482,0.6585,1.74,0.7887,0.3799,3.7402,1.3413,,,,,,,,,13575755878,2757986105,1237974477,2443509632,2545704320,1804817487,1263576948,3272451962,3542851048,3514749263,2573521831,866855840,,1351863938,1315713555,2100323904,20628506399,1232664400,1092593400,1106699730,1186040800,,,,,,,,3227051885,31431988829,8496939502,3232104100,7606999970,2613032280,1467680400,,,,,,,,,32.2186,75.6044,207.3071,45.2049,44.4098,97.0487,67.7213,27.0177,44.972,34.8533,34.024,19.0765,,45.1714,202.9511,66.0064,48.1985,48.5977,70.7111,46.0843,27.528,,,,,,,,629.7702,21.6285,27.9597,220.2613,20.6204,20.8606,15.511,,,,,,,,,5.1231,1.9254,6.4075,4.4667,2.8661,3.4777,2.8479,2.9077,4.2552,3.1947,3.6885,2.2981,,2.4334,1.4696,1.9641,8.7905,2.6379,9.8141,3.2127,9.9552,,,,,,,,1.3541,5.7002,3.365,1.5141,2.3969,2.9715,1.9565,,,,,,,,,2.3548,1.6564,9.3828,2.5374,2.7087,3.4696,1.4631,11.581,5.9836,4.4914,5.6485,5.2092,,8.5042,8.804,4.4347,15.6456,10.9038,21.3164,6.7446,6.1734,,,,,,,,0.6214,3.6147,3.0115,1.2921,2.5028,3.8917,1.9484,,,,,,,,
2014/2/10,10.0117,1.773,0.1157,0.7639,5.3571,3.2698,2.7311,4.6347,1.6015,2.6667,10.0124,2.4347,,2.7933,3.4691,2.5346,1.0079,1.5456,0.2063,0.7747,4.995,,,,,,,,2.3622,8.6316,9.9593,3.7152,4.2576,5.5454,2.8362,,,,,,,,,2.1709,0.7334,2.9913,2.8635,6.1071,3.713,5.7098,2.7998,2.8411,3.0211,0.8189,7.9431,,3.8902,5.2119,3.2433,1.0011,4.2997,18.446,12.7123,14.2927,,,,,,,,0.8945,2.3339,4.5879,1.2639,0.8696,6.9979,2.7736,,,,,,,,,14934916493,2806886568,1239407318,2462176627,2682081337,1863830593,1298086402,3424120985,3599591135,3608475910,2831194104,887961000,,1389625500,1361356710,2153557920,20836425110,1251716400,1094847600,1115273685,1245283200,,,,,,,,3303281457,34145065759,9343179412,3352182270,7930874370,2757934620,1509307200,,,,,,,,,35.4442,76.9449,207.5471,45.5502,46.7889,100.2219,69.5708,28.2699,45.6922,35.7827,37.4306,19.541,,46.4331,209.9916,67.6794,48.6843,49.3488,70.857,46.4413,28.903,,,,,,,,644.6467,23.4954,30.7443,228.4444,21.4983,22.0174,15.9509,,,,,,,,,5.636,1.9595,6.415,4.5008,3.0196,3.5914,2.9257,3.0425,4.3233,3.2799,4.0578,2.354,,2.5014,1.5206,2.0139,8.8791,2.6787,9.8343,3.2376,10.4525,,,,,,,,1.3861,6.1923,3.7002,1.5703,2.4989,3.1362,2.0119,,,,,,,,,2.5905,1.6858,9.3936,2.5568,2.8538,3.583,1.5031,12.1177,6.0794,4.6112,6.214,5.336,,8.7418,9.1094,4.5471,15.8032,11.0724,21.3604,6.7969,6.4817,,,,,,,,0.6361,3.9267,3.3114,1.3401,2.6094,4.1075,2.0037,,,,,,,,
