ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2019/5/21,0.2809,4.8588,2.1164,1.6644,2.1726,6.2603,2.2177,1.3142,6.3398,2.6408,1.2678,5.8201,1.5656,1.606,0.4057,2.594,0.7407,1.0596,0.4828,7.5463,-1.9589,10.0322,6.0656,1.5835,1.5789,1.2834,1.8391,2.2843,0.4717,1.7263,3.3755,5.1443,1.7442,6.0544,8.7173,0.7688,,1.0241,1.0934,0.7876,0.3346,0.8908,2.7356,0.6615,3.9977,4.9582,1.5199,0.9302,10.9423,1.0924,1.0801,0.5833,2.9418,0.7127,1.3093,0.7331,4.3815,1.7808,19.5488,13.7395,6.8007,1.6083,0.358,0.8452,0.6976,1.2591,1.2287,0.4053,1.8723,0.7178,1.7564,7.7239,2.0218,,4589957996,2057574026,2587373401,3673529877,6327697311,16412487865,5908794682,3491232307,5937719514,8924321093,5458141565,9889579042,4422877580,1919581162,11649095103,1008880950,1159067861,1184457608,1120068750,1723796309,5199784570,964456480,684944220.8,952650000,2840704918,1990524186,4581790091,6112446717,2823328087,11008800000,4083333170,1676000000,1960966000,3310889400,832353136,893908212.4,,204.9371,56.4581,132.7971,16.3831,24.6516,26.0535,25.4423,823.9943,72.3217,22.252,161.1518,97.9258,18.6747,24.8076,51.7267,40.1645,132.7931,44.3487,77.7419,23.0666,18.5701,55.2696,59.7599,43.8746,31.6947,31.1204,9.7988,14.1249,-239.0758,14.7197,97.4738,53.5233,32.8684,55.9769,69.1291,24.4317,,6.7133,5.6624,2.1809,2.0079,3.8913,2.9104,2.1661,2.639,3.824,1.9943,3.2408,4.7207,0.7792,1.964,2.1695,3.4405,3.1564,1.6548,4.0197,7.1493,3.1061,6.2694,4.4311,9.3702,1.437,3.1926,1.2237,1.3677,3.2431,2.6405,1.9928,2.7149,3.9339,10.4184,6.1801,3.0536,,2.8356,1.9699,3.0407,1.5828,4.0952,5.6007,0.4874,6.0058,4.3366,2.7479,5.5187,4.8312,1.5557,1.6699,1.426,2.1922,2.7001,1.7149,3.937,2.167,2.047,9.7601,3.0738,13.1264,0.9262,4.0597,2.0012,0.6784,2.0737,3.3079,0.8204,2.5186,8.4885,14.0932,9.296,4.2157,
2019/5/22,-2.521,-3.3405,-0.5181,-0.4093,-0.5747,-0.8527,0.9862,4.2453,-2.1512,-5.8319,0,0.5,-0.578,-1.7914,-0.8081,-0.0421,-0.7353,0.7864,-0.6863,-1.3128,-3.047,-0.526,0.541,0.3779,-1.5544,0.3548,-0.6772,-0.9926,-1.4085,0,7.1429,-1.5513,-1.4857,-2.682,0.6098,-0.9809,,0.6765,0.9469,0.6411,0.4322,0.8501,1.744,1.281,8.4739,4.0163,1.4535,0.6846,9.1314,0.8587,0.7255,0.5,1.6434,0.7841,1.3636,0.7486,2.1036,1.5089,17.7538,11.3886,10.0092,1.1541,0.3356,0.9768,0.6154,0.9659,1.0341,2.8524,1.0957,0.7119,1.1037,5.1451,1.6532,,4474244770,1988840411,2573967322,3658494966,6291331235,16272536418,5967066819,3639444999,5809987380,8403863259,5458141565,9939026937,4397311814,1885194565,11554961001,1008455800,1150545303,1193771823,1112381250,1701166117,5041349576,959383360,688649483.2,956250000,2796548883,1997586360,4550762168,6051777270,2783562902,11008800000,4374999825,1650000000,1931831648,3222091600,837428460,885139630.5,,199.7706,54.5722,132.109,16.316,24.5099,25.8314,25.6932,858.9752,70.7659,20.9543,161.1518,98.4155,18.5667,24.3632,51.3087,40.1475,131.8166,44.6975,77.2083,22.7637,18.0043,54.9789,60.0832,44.0404,31.202,31.2308,9.7324,13.9847,-235.7085,14.7197,104.4363,52.693,32.3801,54.4756,69.5506,24.1921,,6.5441,5.4733,2.1696,1.9997,3.8689,2.8856,2.1875,2.7511,3.7417,1.878,3.2408,4.7444,0.7747,1.9289,2.152,3.439,3.1332,1.6678,3.9921,7.0554,3.0114,6.2364,4.4551,9.4056,1.4146,3.2039,1.2154,1.3541,3.1974,2.6405,2.1351,2.6728,3.8755,10.139,6.2178,3.0237,,2.7641,1.9041,3.025,1.5763,4.0717,5.553,0.4922,6.2607,4.2434,2.5876,5.5187,4.8554,1.5467,1.64,1.4145,2.1913,2.6802,1.7284,3.9099,2.1386,1.9846,9.7088,3.0904,13.176,0.9118,4.0741,1.9877,0.6717,2.0445,3.3079,0.879,2.4795,8.3624,13.7152,9.3527,4.1744,
2019/5/23,-2.5862,-2.3411,-1.3021,-1.7808,-0.9249,-3.5184,-2.3438,-7.5792,9.9874,-1.6393,-2.3474,-4.0512,-1.3566,-2.897,-0.611,-2.4452,-2.0741,-5.0715,-1.5895,-3.211,-2.473,-0.1175,-1.7679,-3.4353,-1.4035,-2.5253,-2.5,0,-1.4286,-2.303,-6.6667,-2.4242,-2.2042,-1.6535,4.3939,-2.6968,,1.5458,0.8507,0.7928,0.2582,0.8041,1.9222,1.0273,5.4041,7.7106,0.8445,0.7939,6.4855,0.7211,1.4518,0.4738,1.4912,0.8237,1.6531,0.7932,2.8315,1.3499,9.0557,8.5022,6.4213,1.2458,0.3608,1.4589,0.9641,0.9554,0.7506,1.6404,0.6047,0.7496,0.9172,12.6854,2.0767,,4358531543,1942278930,2540452122,3593343686,6233145512,15700007772,5827213690,3363604711,6390256220,8266095009,5330016176,9536379791,4337658359,1830580560,11484360424,983797100,1126682141,1133229428,1094700000,1646541517,4916679416,958256000,676475049.6,923400000,2757299074,1947142260,4436993113,6051777270,2743797718,10755264000,4083333170,1610000000,1889250672,3168812920,874224559,861269601.9,,194.6041,53.2945,130.3888,16.0255,24.2832,24.9225,25.091,793.8719,77.8336,20.6108,157.3689,94.4285,18.3149,23.6574,50.9952,39.1659,129.0827,42.4306,75.9811,22.0328,17.5591,54.9143,59.021,42.5275,30.7641,30.4422,9.4891,13.9847,-232.3413,14.3807,97.4738,51.4156,31.6664,53.5748,72.6066,23.5397,,6.3748,5.3451,2.1413,1.9641,3.8332,2.7841,2.1362,2.5426,4.1154,1.8472,3.1647,4.5522,0.7642,1.873,2.1388,3.3549,3.0682,1.5832,3.9286,6.8289,2.937,6.229,4.3764,9.0825,1.3948,3.123,1.185,1.3541,3.1518,2.5797,1.9928,2.608,3.79,9.9714,6.491,2.9421,,2.6926,1.8596,2.9856,1.5482,4.034,5.3576,0.4806,5.7862,4.6672,2.5452,5.3892,4.6587,1.5257,1.5925,1.4059,2.1377,2.6247,1.6407,3.8478,2.0699,1.9355,9.6974,3.0358,12.7234,0.899,3.9713,1.938,0.6717,2.0153,3.2317,0.8204,2.4194,8.1781,13.4884,9.7637,4.0618,
2019/5/24,0.885,-2.3973,-1.5831,-0.6974,-1.2835,-1.0535,2,-5.0184,-5.4255,1.1111,-1.1218,0.963,1.1788,-0.663,0,0.1729,0.4539,0,0.5618,-1.0427,-0.6867,5.5294,2.1127,3.46,0.1779,0.1554,-0.9324,-1.5038,-1.4493,-0.8685,-0.2041,0,-0.5931,-1.9215,-1.9739,-0.4525,,1.0199,0.5008,0.672,0.2283,1.1349,1.3945,0.6824,3.6331,5.9296,0.6594,0.9138,8.0818,0.9129,1.4671,0.3745,1.1791,0.509,1.0983,0.426,1.6348,1.0219,25.3619,8.8456,10.7453,0.898,0.2971,0.8604,0.5851,0.7001,0.5748,0.6309,0.3574,0.625,0.6765,6.7003,1.6331,,4397102618,1895717448,2500233883,3568285501,6153140144,15534610607,5943757964,3194806922,6043554711,8357940509,5270224328,9628211596,4388789892,1818444114,11484360424,985497700,1131795676,1133229428,1100850000,1629373786,4882914581,1011241920,690766776,955350000,2762205300,1950168906,4395622548,5960773101,2704032534,10661856000,4074999837,1610000000,1878045152,3107923000,856968457.4,857372454.4,,196.3263,52.0169,128.3246,15.9137,23.9715,24.66,25.5928,754.0325,73.6108,20.8398,155.6036,95.3378,18.5308,23.5005,50.9952,39.2336,129.6685,42.4306,76.4079,21.8031,17.4385,57.9507,60.2679,43.999,30.8188,30.4895,9.4006,13.7744,-228.974,14.2558,97.2749,51.4156,31.4786,52.5454,71.1735,23.4331,,6.4312,5.217,2.1074,1.9504,3.784,2.7548,2.179,2.415,3.8921,1.8678,3.1292,4.596,0.7732,1.8606,2.1388,3.3607,3.0821,1.5832,3.9507,6.7577,2.9168,6.5735,4.4688,9.3967,1.3973,3.1278,1.1739,1.3338,3.1061,2.5573,1.9887,2.608,3.7676,9.7798,6.3628,2.9288,,2.7164,1.815,2.9383,1.5375,3.9822,5.3011,0.4903,5.4959,4.4139,2.5735,5.3287,4.7035,1.5437,1.5819,1.4059,2.1414,2.6366,1.6407,3.8694,2.0483,1.9222,10.2336,3.0999,13.1636,0.9006,3.9774,1.9199,0.6616,1.9861,3.2036,0.8187,2.4194,8.1296,13.2292,9.5709,4.0434,
2019/5/27,0.5848,3.8596,2.9491,2.3876,3.0733,5.6511,2.1569,2.3196,2.1135,3.4221,1.9449,4.9156,1.5534,3.2258,-5.3279,3.9258,1.6566,1.9178,2.4441,6.5134,2.9787,-3.6789,0.6897,1.5073,2.4867,4.3456,2.3529,2.5445,3.1863,3.0038,2.045,3.2298,2.148,2,3.7903,3.2955,,0.3771,0.5854,0.9933,0.321,1.2222,2.281,0.7098,2.8651,4.1698,0.9246,0.6484,9.5929,1.12,1.7395,3.6349,2.5161,0.59,1.2963,0.7493,3.3979,1.0514,19.0457,9.618,9.4552,1.2882,0.5014,0.8622,0.5628,0.7721,0.8384,0.6341,0.708,0.6625,1.3292,5.3462,2.1745,,4422816669,1968885490,2573967322,3653483329,6342243742,16412487865,6071956665,3268913269,6171286846,8327325342,5372724639,10101498593,4456965269,1877103602,10872488763,1024186350,1150545303,1154962596,1127756250,1735501580,5028363101,974039040,695530684.8,969750000,2830892465,2034914994,4499048961,6112446717,2790190433,10982112000,4158333167,1662000000,1918385024,3170081460,889450531,885626773.9,,197.4744,54.0246,132.109,16.2937,24.7083,26.0535,26.1448,771.523,75.1665,20.7634,158.6299,100.0243,18.8186,24.2586,48.2782,40.7738,131.8166,43.2444,78.2754,23.2232,17.9579,55.8187,60.6835,44.6622,31.5852,31.8144,9.6218,14.1249,-236.2697,14.684,99.2642,53.0762,32.1547,53.5963,73.8712,24.2054,,6.4688,5.4184,2.1696,1.997,3.9003,2.9104,2.226,2.471,3.9744,1.8609,3.1901,4.8219,0.7852,1.9206,2.0249,3.4927,3.1332,1.6136,4.0473,7.1978,3.0037,6.3316,4.4996,9.5384,1.432,3.2638,1.2016,1.3677,3.2051,2.6341,2.0294,2.6922,3.8485,9.9753,6.604,3.0253,,2.7323,1.885,3.025,1.5742,4.1046,5.6007,0.5008,5.6233,4.5072,2.564,5.4324,4.9347,1.5677,1.6329,1.331,2.2255,2.6802,1.6722,3.964,2.1817,1.9795,9.8571,3.1213,13.362,0.923,4.1503,1.9651,0.6784,2.0493,3.2999,0.8354,2.4975,8.3042,13.4938,9.9337,4.1767,
2019/5/28,-0.8721,-1.6892,4.6875,0.1372,4.9312,-3.7209,0.3876,-0.5038,0.1774,0.5515,-0.4769,5.9441,0.3824,-0.1078,-3.4632,-0.2906,1.7778,0.2688,-0.3408,-1.4838,-1.3946,-6.1382,-1.7504,1.3921,-1.2132,-1.1899,-0.4598,3.4739,1.4252,-0.3645,-1.2024,0.9627,0.1168,-0.7203,2.368,4.2904,,0.5541,0.7672,5.7789,0.1724,2.2856,2.8473,0.6687,2.4786,5.8034,1.07,0.7139,16.7729,1.3394,1.2822,1.6883,2.3096,1.6886,1.3835,0.5808,2.1288,0.8917,13.0351,8.1081,12.6038,1.0957,0.3404,0.7675,2.1034,1.0832,1.011,0.4472,0.5861,0.6656,0.7295,8.9993,6.18,,4384245593,1935627289,2694622040,3658494966,6654992000,15801790642,6036993383,3252445192,6182235315,8373248092,5347099561,10701937320,4474009113,1875080861,10495952355,1036378930,1171255006,1158067334,1123912500,1709749983,4958236136,887796000,683356251.2,983250000,2796548883,2010701826,4478363679,6324789779,2829955617,10942080000,4108333169,1678000000,1920626128,3147247740,910513125.6,923623962.2,,195.7522,53.112,138.3016,16.316,25.9267,25.0841,25.9943,767.6362,75.2999,20.8779,157.8733,105.9698,18.8906,24.2325,46.6062,40.6553,134.1601,43.3606,78.0086,22.8786,17.7075,50.8765,59.6214,45.2839,31.202,31.4329,9.5776,14.6156,-239.637,14.6305,98.0706,53.5872,32.1923,53.2102,75.6205,25.2439,,6.4124,5.3268,2.2713,1.9997,4.0926,2.8021,2.2131,2.4585,3.9814,1.8712,3.1749,5.1085,0.7882,1.9185,1.9548,3.4825,3.1889,1.6179,4.0335,7.091,2.9618,5.771,4.4209,9.6712,1.4146,3.2246,1.196,1.4152,3.2507,2.6245,2.005,2.7182,3.853,9.9035,6.7604,3.1551,,2.7085,1.8532,3.1667,1.5763,4.307,5.3923,0.4979,5.595,4.5152,2.5782,5.4065,5.2281,1.5737,1.6312,1.2849,2.219,2.7279,1.6767,3.9505,2.1494,1.9519,8.9843,3.0666,13.548,0.9118,4.1005,1.956,0.702,2.0786,3.2878,0.8254,2.5216,8.3139,13.3966,10.1689,4.3559,
2019/5/29,-0.2933,0.6873,-1.2438,-1.2329,-0.765,-1.0467,0.5792,0.2532,-1.6529,3.8391,-0.4792,-3.6304,-0.5714,0,-2.0179,4.3297,-2.0378,0.134,0.1368,2.6928,0,-1.7143,0.3098,4.4394,-0.1754,1.8063,0.4619,-0.7194,0.7026,-0.3659,-0.8114,0.3576,0.3501,-2.5796,-0.7804,0.6329,,0.2757,0.4973,3.1519,0.2155,1.4796,2.2327,0.6167,1.9945,3.4695,1.6857,0.4703,10.4048,1.1604,0.837,1.2074,3.7445,1.0623,0.9787,0.4078,2.2506,0.7548,9.6659,6.1204,15.267,1.2879,0.4918,0.5546,0.9776,0.744,0.6394,0.5267,0.5143,0.641,0.8262,4.3041,4.0058,,4371388568,1948930570,2661106840,3613390234,6604079492,15636393477,6071956665,3260679230,6080049607,8694707343,5321474484,10313418144,4448443347,1875080861,10284150626,1081251290,1147386636,1159619703,1125450000,1755790718,4958236136,872576640,685473544,1026900000,2791642657,2047021578,4499048961,6279287694,2849838210,10902048000,4074999837,1684000000,1927349440,3066061180,903407672,929469683.5,,195.1782,53.4771,136.5815,16.1149,25.7283,24.8215,26.1448,769.5796,74.0553,21.6795,157.1167,102.1227,18.7826,24.2325,45.6658,42.2736,131.4261,43.4188,78.1154,23.4947,17.7075,50.0043,59.8061,47.2942,31.1473,32.0007,9.6218,14.5105,-241.3206,14.5769,97.2749,53.7788,32.305,51.8376,75.0304,25.4037,,6.3936,5.3634,2.243,1.9751,4.0613,2.7728,2.226,2.4648,3.9156,1.943,3.1597,4.9231,0.7837,1.9185,1.9153,3.6211,3.1239,1.6201,4.039,7.282,2.9618,5.6721,4.4346,10.1005,1.4121,3.2829,1.2016,1.405,3.2736,2.6149,1.9887,2.7279,3.8665,9.648,6.7076,3.1751,,2.7006,1.8659,3.1274,1.5569,4.2741,5.3359,0.5008,5.6092,4.4406,2.6772,5.3805,5.0383,1.5647,1.6312,1.2589,2.3073,2.6723,1.679,3.9559,2.2073,1.9519,8.8303,3.0761,14.1495,0.9102,4.1746,1.9651,0.6969,2.0932,3.2758,0.8187,2.5306,8.343,13.0511,10.0896,4.3834,
2019/5/30,-0.8824,-2.0478,-2.7708,-0.5548,-4.0378,-4.2311,0.7678,-0.3788,-2.1008,-3.169,-1.6051,0.3425,-0.3831,-0.7551,0.6865,-3.9904,0.4458,-0.2695,-0.2732,-2.7111,-1.5715,-3.7468,0.0772,5.7406,-1.7575,0.345,-1.3793,0.7246,-0.2326,-2.2032,2.2495,-1.5439,-2.3256,-1.6549,-2.3315,-1.4151,,0.4227,0.6088,2.0025,0.1842,1.2745,2.9907,0.8325,1.7431,2.7922,1.1262,0.604,8.2647,1.067,0.854,0.7786,3.4613,1.2656,0.9525,0.6341,2.7915,0.8827,8.3278,5.8103,21.1959,1.0735,0.5061,0.7313,1.0779,1.397,0.8486,0.9767,0.5364,0.8112,0.8141,4.3004,2.9932,,4332817492,1909020729,2587373401,3593343686,6093136112,14974804819,6118574375,3248328172,5952317472,8419170843,5236057558,10348738069,4431399502,1860921674,10354751202,1038104790,1152501287,1148753119,1122375000,1708189280,4880317286,839883200,686002867.2,1085850000,2742580395,2054083752,4436993113,6324789779,2843210679,10661856000,4166666500,1658000000,1882527360,3015319580,882345077.4,916316810.6,,193.456,52.382,132.7971,16.0255,23.7378,23.7713,26.3455,766.6645,72.4995,20.9924,154.5948,102.4724,18.7107,24.0495,45.9793,40.5867,132.0119,43.0119,77.9019,22.8577,17.4292,48.1307,59.8523,50.0092,30.5999,32.1111,9.4891,14.6156,-240.7594,14.2558,99.4631,52.9485,31.5537,50.9797,73.2811,25.0442,,6.3372,5.2536,2.1809,1.9641,3.7471,2.6555,2.243,2.4554,3.8334,1.8814,3.1089,4.9399,0.7807,1.904,1.9285,3.4766,3.1378,1.6049,4.028,7.0846,2.9152,5.4596,4.438,10.6803,1.3873,3.2942,1.185,1.4152,3.266,2.5573,2.0335,2.6858,3.7766,9.4884,6.5513,3.1302,,2.6767,1.8277,3.0407,1.5482,3.9434,5.1101,0.5047,5.5879,4.3473,2.5923,5.2942,5.0555,1.5587,1.6189,1.2676,2.2153,2.6842,1.6632,3.9451,2.1474,1.9212,8.4995,3.0785,14.9618,0.8942,4.189,1.938,0.702,2.0883,3.2036,0.8371,2.4915,8.149,12.8351,9.8544,4.3214,
2019/5/31,-0.8902,2.6713,1.0363,0.4184,-1.6115,-0.9346,2.4762,-1.2674,-0.1839,-2,0.1631,-0.8191,-0.5769,1.7391,3.8636,-0.2078,-0.1479,-0.1351,-2.1918,1.873,-0.3725,-1.9463,2.3148,5.6776,-1.4311,0.0982,-0.6993,-0.4796,-1.3986,-0.5006,-0.8,2.5332,0.8333,-2.398,0.0575,1.1696,,0.3937,0.7365,1.3637,0.2067,1.1205,2.1473,1.1286,1.3805,2.4271,0.6987,0.4585,7.8817,0.8012,1.8146,1.5138,2.3465,0.1511,0.8441,0.9593,2.4227,0.6956,7.1079,9.586,25.6292,1.0256,0.3204,0.5838,0.6791,0.8328,0.6114,0.5825,0.9664,0.805,1.0265,6.361,2.9985,,4294246417,1960016637,2614185561,3608378597,5994947706,14834853372,6270081930,3207157980,5941369004,8250787426,5244599250,10263970249,4405833736,1893285529,10754821135,1035947465,5574736973,1147200750,1097775000,1740183689,4862136221,823536480,701882563.2,1147500000,2703330587,2056101516,4405965190,6294455056,2803445495,10608480000,4133333168,1700000000,1898215088,2943012800,882852609.8,927033966.3,,191.7339,53.7813,134.1732,16.0925,23.3553,23.5492,26.9979,756.9476,72.3661,20.5726,154.847,101.633,18.6027,24.4677,47.7557,40.5023,131.8166,42.9538,76.1945,23.2859,17.3643,47.194,61.2377,52.8485,30.162,32.1426,9.4228,14.5455,-237.3922,14.1844,98.6674,54.2898,31.8166,49.7572,73.3232,25.3371,,6.2808,5.394,2.2035,1.9723,3.6867,2.6307,2.2986,2.4243,3.8263,1.8438,3.114,4.8995,0.7762,1.9371,2.003,3.4694,3.1332,1.6027,3.9397,7.2172,2.9044,5.3533,4.5407,11.2867,1.3675,3.2974,1.1767,1.4084,3.2203,2.5445,2.0172,2.7538,3.808,9.2608,6.555,3.1668,,2.6529,1.8765,3.0722,1.5547,3.8798,5.0623,0.5172,5.5171,4.3393,2.5405,5.3028,5.0141,1.5497,1.647,1.3166,2.2107,2.6802,1.661,3.8586,2.1876,1.9141,8.334,3.1498,15.8112,0.8814,4.1931,1.9244,0.6986,2.0591,3.1876,0.8304,2.5546,8.2169,12.5273,9.86,4.372,
2019/6/3,0.5988,-1.9231,-1.7949,4.0278,-1.5469,3.9451,-2.2305,1.4121,0.86,-4.0816,-2.9316,-9.9794,-1.7408,-1.7094,2.8446,1.6243,-2.2222,-2.977,-0.3501,-2.2422,-4.2201,-5.4757,3.092,3.9216,-4.3557,9.5191,0.4695,0.241,-2.3641,-2.8931,-2.0161,-4.1176,0.8264,-2.6293,-2.6444,-2.7851,,0.8343,0.8552,1.0276,0.6211,0.8754,3.8827,0.8068,2.6354,2.9146,0.9172,0.647,9.0763,0.8519,1.1793,1.354,3.1268,0.1267,1.0447,0.8542,2.6702,1.4488,7.3492,13.7251,29.3978,1.3765,1.9364,1.046,0.7641,1.0091,0.8946,0.4529,0.9592,0.765,2.277,4.8684,2.7364,,4319960467,1922324009,2567264282,3753716068,5902214211,15420104878,6130228802,3252445192,5992461858,7914020592,5090848784,9240855348,4329136437,1860921674,11060756966,1052774600,5450853929,1113048630,1093931250,1701166117,4656949917,778442080,723584814.4,1192500000,2585581160,2251824624,4426650472,6309622417,2737170187,10301568000,4049999838,1630000000,1913902816,2865631860,859506119.4,901215364,,192.882,52.747,131.765,16.7407,22.994,24.4782,26.3957,767.6362,72.9885,19.7329,150.3075,91.5034,18.2789,24.0495,49.1142,41.1602,128.8874,41.675,75.9277,22.7637,16.6315,44.6098,63.1312,54.921,28.8482,35.2023,9.467,14.5806,-231.7801,13.774,96.6781,52.0543,32.0796,48.449,71.3842,24.6314,,6.3184,5.2902,2.1639,2.0518,3.6297,2.7344,2.2473,2.4585,3.8592,1.7686,3.0227,4.4111,0.7627,1.904,2.06,3.5258,3.0635,1.555,3.9259,7.0554,2.7818,5.0602,4.6811,11.7293,1.3079,3.6113,1.1822,1.4118,3.1442,2.4708,1.9765,2.6404,3.8395,9.0173,6.3817,3.0786,,2.6688,1.8404,3.0171,1.6173,3.8198,5.2621,0.5056,5.595,4.3766,2.4368,5.1474,4.5144,1.5227,1.6189,1.354,2.2466,2.6207,1.6115,3.8451,2.1386,1.8333,7.8777,3.2472,16.4313,0.843,4.5922,1.9334,0.7003,2.0104,3.0954,0.8137,2.4495,8.2848,12.1979,9.5993,4.2502,
2019/6/4,-0.5952,-5.767,-3.3943,-3.4713,-0.647,-4.0429,-2.0913,-0.7595,-4.9939,-2.3211,-0.6711,-4.2286,-0.9843,-2.2826,0,-1.3115,-2.1212,-1.2552,-2.1082,-0.6881,3.179,-2.462,-5.1939,-6.6792,-2.277,-5.8244,-1.4019,-2.4038,-1.937,-1.6839,-3.4979,-1.227,-3.9813,0.8853,-0.9448,-0.0541,,0.5768,1.3805,1.4292,0.4766,0.6634,2.1093,0.6389,2.5387,3.1232,0.9208,0.3451,6.7296,0.7245,0.8909,1.1362,1.3899,0.1272,0.7823,0.7426,1.7213,1.838,6.471,10.3719,18.9991,1.6117,2.1448,0.6739,0.655,1.0085,0.5895,0.4762,0.3639,1.0063,1.3044,5.432,2.1446,,4294246417,1811463340,2480124763,3623413508,5864029830,14796684796,6002030101,3227743076,5693203714,7730329592,5056682013,8850099179,4286526826,1818444114,11060756966,1038967720,5335229755,1099077309,1070868750,1689460846,4804995732,759276960,686002867.2,1112850000,2526706447,2120669964,4364594624,6157948801,2684149942,10128096000,3908333177,1610000000,1837705280,2891002660,851385601,900728220.6,,191.7339,49.7051,127.2925,16.1596,22.8452,23.4886,25.8437,761.8061,69.3435,19.2749,149.2987,87.6341,18.099,23.5005,49.1142,40.6204,126.1534,41.1519,74.327,22.6071,17.1602,43.5115,59.8523,51.2527,28.1913,33.152,9.3343,14.2301,-227.2904,13.5421,93.2964,51.4156,30.8024,48.8779,70.7098,24.6181,,6.2808,4.9851,2.0905,1.9805,3.6062,2.6239,2.2003,2.4399,3.6665,1.7275,3.0024,4.2246,0.7552,1.8606,2.06,3.4795,2.9986,1.5355,3.8431,7.0069,2.8702,4.9356,4.438,10.9459,1.2781,3.401,1.1657,1.3779,3.0832,2.4292,1.9074,2.608,3.6866,9.0972,6.3214,3.0769,,2.6529,1.7343,2.9147,1.5612,3.7951,5.0493,0.4951,5.5525,4.1581,2.3802,5.1128,4.3235,1.5077,1.5819,1.354,2.2171,2.5651,1.5913,3.764,2.1239,1.8916,7.6838,3.0785,15.3338,0.8238,4.3248,1.9063,0.6835,1.9715,3.0433,0.7852,2.4194,7.955,12.3059,9.5086,4.2479,
