ÈÕÆÚ,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH
2019/4/2,10,-2.3618,-0.678,9.9738,-0.1965,-1.0995,-2.7244,1.087,1.3559,9.9773,-2.31,0.8088,-0.754,0.9174,0.6035,-1.2005,0,0.3914,-0.4213,1.6429,6.7708,0.9795,0.5797,0.6944,2.226,4.6875,1.105,-1.28,-1.8144,-0.729,1.5054,-1.0753,-0.5819,2.1665,1.1305,0.4175,-0.3768,0.3105,-2.2313,4.1538,,1.9445,1.1288,2.2711,11.1733,2.201,0.4109,4.6915,5.1999,6.6021,3.8383,6.7958,3.8753,8.2,6.3,1.0686,1.81,1.9524,0.8826,4.1595,1.426,4.4501,0.6663,1.0657,1.8503,1.0662,2.3281,3.2102,6.3796,2.5943,3.3385,2.2894,4.7995,1.1906,5.6153,6.4439,4.77,1.7161,7.4215,5.7798,6.4082,,31508253483,12138729560,12425363407,5853232714,4645177039,60149513190,8055521280,2591837640,2578738841,5107621970,3089545942,777990850,1028278593,2596870320,4545711210,3004239729,2308432465,11067739456,2179466000,26310660918,5523843334,11526854442,10873146105,9062883113,25710894029,16212533613,4361161415,8339601715,4122458714,2456742693,2954198780,8070144849,2411136000,1159065600,1418737600,1157239651,3611534863,1601040000,1005010700,1516480000,,39.3809,24.6695,62.1673,-3.1365,22.0991,35.7652,18.1378,45.7867,20.0966,-1.2255,47.9295,272.3949,28.3307,62.6645,76.8644,203.5006,-5.8454,11.0925,-3.2324,5.6315,24.8075,24.2432,20.6194,27.0866,10.7252,33.9341,124.9521,16.8865,25.9598,26.675,31.0808,25.9437,51.225,52.5784,23.48,20.0459,34.1397,48.4571,34.5651,22.4635,,2.652,5.8076,2.1041,3.4743,1.8487,4.4569,4.3715,2.1207,1.1809,-2.0257,3.6546,3.5824,2.6708,3.6319,3.4956,2.813,3.6055,0.9141,15.6777,0.9548,3.6029,2.0195,3.414,1.3011,1.0772,1.468,2.4545,1.9651,4.5148,2.6258,1.3607,2.1444,2.3184,3.2285,2.1725,3.0684,2.9874,5.114,3.1562,3.8464,,1.5916,4.8036,0.1775,0.1687,1.1602,1.7918,2.1847,10.3568,0.4917,1.0477,0.8479,1.6683,0.296,16.1681,4.751,0.9406,3.688,0.0473,2.1239,0.0938,1.2123,0.3026,1.4294,1.0164,0.0855,0.425,3.252,0.5906,0.7897,3.583,3.2437,0.8872,0.399,1.3517,2.8945,1.4739,3.952,3.5898,2.3616,1.4792,
2019/4/3,0.5051,2.3932,10.0683,10.0239,7.874,1.1388,3.4596,2.765,-0.3344,5.3608,4.6529,7.5507,5.8611,4.5455,6.0588,6.6829,10.0271,3.3138,10.0141,1.4009,10,-0.8818,2.1614,7.5862,3.0151,6.6486,5.4645,8.1037,4.5407,5.1408,5.7203,10.0242,3.5117,9.9888,10.014,4.5738,9.9849,10,5.6358,0.997,,1.4317,1.2806,4.8746,11.8699,6.423,0.316,5.3024,5.4185,3.9074,13.5465,8.1249,10.739,17.6138,12.3523,1.632,4.3751,8.5703,2.1084,10.6094,0.9575,10.7257,0.4804,0.9694,3.2718,1.1272,2.7278,4.1486,15.9221,5.4241,6.1344,6.1072,2.6515,2.1905,8.5924,8.9432,9.0598,7.7568,12.5604,10.5998,5.6063,,31667386077,12429234411,13676381224,6439952938,5010939011,60834513069,8334213120,2663501354,2570114297,5381432633,3233300558,836734850,1088546730,2714909880,4821126227,3205009091,2539901303,11434506651,2397720000,26679236987,6076227668,11425206695,11108156468,9750412177,26486096865,17290436119,4599476246,9015420331,4309645329,2583037911,3123188964,8879108644,2495808000,1274842800,1560809600,1210169531,3972141975,1761144000,1061650800,1531600000,,39.5798,25.2598,68.4265,-3.4509,23.8392,36.1725,18.7654,47.0526,20.0294,-1.2912,50.1596,292.9627,29.9912,65.5129,81.5214,217.1003,-6.4315,11.4601,-3.5561,5.7104,27.2883,24.0294,21.065,29.1415,11.0486,36.1903,131.7801,18.255,27.1385,28.0463,32.8587,28.5443,53.0239,57.8304,25.8312,20.9628,37.5485,53.3028,36.5131,22.6875,,2.6654,5.9466,2.3159,3.8225,1.9943,4.5076,4.5227,2.1793,1.177,-2.1343,3.8246,3.8529,2.8273,3.797,3.7074,3.001,3.967,0.9444,17.2477,0.9682,3.9632,2.0017,3.4878,1.3998,1.1097,1.5656,2.5886,2.1244,4.7198,2.7608,1.4385,2.3594,2.3999,3.551,2.39,3.2088,3.2856,5.6254,3.3341,3.8848,,1.5997,4.9185,0.1954,0.1856,1.2516,1.8122,2.2603,10.6432,0.4901,1.1039,0.8873,1.7943,0.3133,16.903,5.0388,1.0035,4.0578,0.0489,2.3365,0.0952,1.3336,0.2999,1.4603,1.0935,0.0881,0.4533,3.4297,0.6385,0.8255,3.7672,3.4292,0.9761,0.413,1.4867,3.1843,1.5413,4.3466,3.9488,2.4947,1.4939,
2019/4/4,0,-0.4775,6.8217,9.9783,-2.0073,-3.4048,3.1847,-0.7474,-2.0134,-2.9354,-3.4257,0.0878,-0.9569,1.413,-3.1674,10.0228,-4.3103,0,10,4.0383,5.3215,-0.8897,-0.5642,-2.5641,-1.4634,-2.6718,-2.3316,-2.5487,0.404,-1.6298,-2.4048,9.989,0.4039,9.9949,1.4395,-2.5182,9.9725,-1.3636,-1.1905,-0.0914,,1.1283,0.8277,9.3024,6.6855,4.241,0.8646,5.868,3.9512,2.6952,6.3958,6.5342,11.957,14.299,12.4755,1.2716,1.9269,6.8318,1.3477,18.2123,1.5351,15.3843,0.4871,0.923,2.4871,0.8263,1.8377,3.0063,11.8812,6.741,3.6145,3.9703,0.5741,1.9768,3.8459,21.6383,5.3689,16.04,18.1347,7.8393,2.9003,,31667386077,12369883957,14609343664,7082551279,4910354469,58763203911,8599633920,2643594767,2518367029,5223464943,3122538805,837469150,1078130015,2753272737,4668420871,3526240071,2430422799,11434506651,2637492000,27756613189,6399574595,11323558949,11045487038,9500401608,26098495447,16828477902,4492234572,8785642002,4327058037,2540939505,3048082216,9766044854,2505888000,1402262400,1583276800,1179694751,4368263424,1737128400,1049012100,1530200000,,39.5798,25.1392,73.0944,-3.7952,23.3607,34.9409,19.363,46.701,19.6262,-1.2533,48.4413,293.2198,29.7042,66.4386,78.9393,238.8598,-6.1543,11.4601,-3.9117,5.941,28.7404,23.8156,20.9462,28.3943,10.8869,35.2234,128.7075,17.7897,27.2481,27.5892,32.0685,31.3956,53.238,63.6105,26.2031,20.4349,41.293,52.5759,36.0785,22.6667,,2.6654,5.9182,2.4739,4.2039,1.9543,4.3542,4.6668,2.163,1.1533,-2.0717,3.6936,3.8562,2.8003,3.8506,3.59,3.3018,3.796,0.9444,18.9725,1.0073,4.1741,1.9839,3.4681,1.3639,1.0934,1.5238,2.5282,2.0703,4.7389,2.7158,1.4039,2.5951,2.4096,3.9059,2.4244,3.128,3.6133,5.5487,3.2944,3.8812,,1.5997,4.895,0.2087,0.2042,1.2265,1.7505,2.3322,10.5637,0.4802,1.0715,0.8569,1.7958,0.3103,17.1418,4.8792,1.1041,3.8829,0.0489,2.5702,0.099,1.4045,0.2972,1.4521,1.0655,0.0868,0.4412,3.3497,0.6222,0.8289,3.7058,3.3467,1.0736,0.4147,1.6353,3.2301,1.5025,4.7801,3.895,2.465,1.4926,
2019/4/8,0.1005,-0.7828,-4.3541,10.0592,-2.4209,0.6661,-0.3858,-2.1084,-2.5685,-4.4355,-3.7736,0.4384,-2.2774,-1.7149,-2.2196,-7.2464,1.5444,-1.5094,3.2634,-1.3279,-6.8421,0.8079,0.0709,-0.9868,0.6601,-4.3137,5.8355,-3.6923,7.8974,-0.4734,3.6961,9.98,0.2414,4.1974,-3.8815,-3.0591,-3.8774,5.2227,-2.9005,-4.849,,1.5135,1.0403,5.3477,19.124,2.7417,0.475,4.2238,3.7096,2.5664,4.9061,5.1512,6.9652,10.1423,7.7905,1.2477,6.2785,4.7026,1.1448,19.0095,1.7118,7.468,0.4098,0.9956,1.9171,0.6896,1.598,5.7055,7.3345,8.8555,3.273,4.768,16.2151,1.9572,29.9036,10.4087,4.8338,14.1563,18.545,4.6462,6.3013,,31699212595,12273049007,13973232909,7794997266,4791481828,59154632413,8566456320,2587856323,2453682944,4991778998,3004707152,841140650,1053576329,2706056913,4564799380,3270715428,2467958286,11261910324,2723564000,27388037120,5961708964,11415041921,11053320716,9406647645,26270762744,16102543562,4754380886,8461249066,4668782440,2528911389,3160742339,10740700029,2511936000,1461121200,1521822400,1143606197,4198887356,1827854000,1018585600,1456000000,,39.6196,24.9424,69.9117,-4.177,22.7951,35.1736,19.2883,45.7163,19.1221,-1.1977,46.6133,294.5053,29.0277,65.2992,77.1871,221.5511,-6.2493,11.2871,-4.0394,5.8621,26.774,24.008,20.9611,28.114,10.9588,33.7039,136.2183,17.1328,29.4,27.4586,33.2538,34.5289,53.3665,66.2805,25.186,19.8097,39.6919,55.3218,35.032,21.5676,,2.6681,5.8719,2.3662,4.6268,1.907,4.3832,4.6488,2.1174,1.1237,-1.9798,3.5542,3.8732,2.7365,3.7846,3.5103,3.0625,3.8547,0.9302,19.5916,0.9939,3.8885,1.9999,3.4706,1.3505,1.1007,1.4581,2.6758,1.9938,5.1132,2.7029,1.4558,2.854,2.4154,4.0698,2.3303,3.0323,3.4732,5.8385,3.1988,3.693,,1.6013,4.8567,0.1996,0.2247,1.1968,1.7621,2.3232,10.3409,0.4679,1.024,0.8246,1.8037,0.3033,16.8479,4.7709,1.0241,3.9428,0.0481,2.6541,0.0977,1.3084,0.2996,1.4531,1.055,0.0874,0.4221,3.5452,0.5992,0.8943,3.6882,3.4704,1.1807,0.4157,1.704,3.1048,1.4566,4.5947,4.0984,2.3935,1.4202,
2019/4/9,-4.4177,1.7307,-1.8209,10.0358,0.9542,-0.9374,0.6971,0.9231,0.3515,4.4304,-0.549,3.8848,-0.2472,-0.5089,-0.5974,-1.8973,-2.1546,-0.3831,-3.9503,0.207,-0.791,0.2671,-0.2835,-1.6611,-0.8197,0.1366,-1.2531,0.4792,-2.4709,1.1891,-2.1782,-8.167,-1.8459,-6.4188,-0.5211,0.2104,-6.7664,-4.4421,-0.9651,0.7308,,0.8394,0.7472,3.0065,19.902,1.6877,0.2755,4.0198,2.1921,1.1662,4.8833,3.1142,9.5282,5.3787,5.9621,0.5385,3.4018,2.597,0.5195,12.7754,0.77,4.721,0.2801,0.6741,1.8778,0.4961,1.1024,3.8627,3.8343,4.4018,2.4825,2.5945,11.9631,1.1178,16.3979,5.6721,2.3715,6.1559,9.635,2.5817,2.6857,,30298845774,12485461156,13718788608,8577290898,4837202074,58600108701,8626176000,2611744228,2462307489,5212933763,2988210720,873817000,1050972151,2692285631,4537530566,3208659443,2414783012,11218761242,2615974000,27444741130,5914554204,11445536245,11021986001,9250391040,26055428623,16124541572,4694802179,8501798183,4553423247,2558981679,3091894486,9863510371,2465568000,1367335200,1513892800,1146012101,3914772662,1746658400,1008755500,1466640000,,37.8693,25.3741,68.6387,-4.5962,23.0127,34.8439,19.4227,46.1383,19.1893,-1.2508,46.3574,305.9461,28.956,64.9669,76.726,217.3476,-6.1147,11.2439,-3.8798,5.8743,26.5622,24.0721,20.9016,27.647,10.869,33.75,134.5113,17.2149,28.6736,27.7851,32.5295,31.7089,52.3814,62.0261,25.0548,19.8514,37.0062,52.8644,34.6939,21.7252,,2.5502,5.9735,2.3231,5.0912,1.9252,4.3421,4.6812,2.137,1.1276,-2.0675,3.5347,4.0236,2.7297,3.7653,3.4893,3.0044,3.7716,0.9266,18.8177,0.996,3.8578,2.0052,3.4607,1.328,1.0916,1.46,2.6422,2.0034,4.9868,2.7351,1.4241,2.621,2.3708,3.8086,2.3182,3.0387,3.2382,5.5791,3.168,3.72,,1.5305,4.9408,0.196,0.2472,1.2082,1.7456,2.3394,10.4364,0.4695,1.0693,0.8201,1.8738,0.3025,16.7621,4.7424,1.0046,3.8579,0.0479,2.5492,0.0979,1.2981,0.3004,1.449,1.0375,0.0867,0.4227,3.5008,0.6021,0.8722,3.7321,3.3948,1.0843,0.408,1.5946,3.0886,1.4596,4.2838,3.9163,2.3704,1.4306,
2019/4/10,-1.7857,-0.9257,0.4637,0.1629,10.0189,0,-1.7692,2.1341,0.5254,-2.0202,0.5521,0.5042,0.4248,2.1556,5.1683,10.0114,-1.8135,0.9615,-3.6428,-0.6198,0,-0.444,-1.1372,4.0541,-0.1653,-0.8186,9.8985,-1.2719,-1.2428,6.933,9.919,-2.4704,1.1447,2.176,0.6547,0.2799,-0.2094,1.4841,-1.3921,1.7946,,0.6792,0.857,2.7453,18.6627,6.2454,0.2721,3.0056,4.2936,1.6793,4.1702,3.3244,14.7244,5.9385,6.7426,1.3504,6.2154,1.9154,0.8146,8.179,0.7476,3.6342,0.3444,0.8355,2.3497,0.4697,0.991,4.4336,3.82,2.5646,5.8383,3.4085,10.4579,1.4054,16.1081,4.9817,2.8944,3.8593,7.8153,2.8735,3.8739,,29757794956,12369883957,13782399683,8591260427,5321836687,58600108701,8473559040,2667482671,2475244306,5107621970,3004707152,878222800,1055436457,2750321748,4772042363,3529890423,2370991611,11326633946,2520680000,27274629099,5914554204,11394712371,10896647141,9625406893,26012361799,15992553510,5159516100,8393667205,4496831944,2736396390,3398580376,9619846577,2493792000,1397088000,1523804800,1149219972,3906577046,1772580000,994712500,1492960000,,37.1931,25.1392,68.9569,-4.6037,25.3183,34.8439,19.0791,47.123,19.2901,-1.2255,46.6133,307.4887,29.079,66.3674,80.6914,239.1071,-6.0038,11.352,-3.7385,5.8379,26.5622,23.9653,20.6639,28.7679,10.851,33.4737,147.8258,16.996,28.3172,29.7114,35.7561,30.9256,52.981,63.3758,25.2188,19.907,36.9287,53.6489,34.211,22.1151,,2.5047,5.9182,2.3339,5.0994,2.118,4.3421,4.5984,2.1826,1.1335,-2.0257,3.5542,4.0439,2.7413,3.8465,3.6697,3.3052,3.7032,0.9355,18.1322,0.9898,3.8578,1.9963,3.4214,1.3819,1.0898,1.4481,2.9038,1.9779,4.9248,2.9247,1.5654,2.5562,2.3979,3.8915,2.3334,3.0472,3.2314,5.6619,3.1239,3.7868,,1.5032,4.895,0.1969,0.2476,1.3293,1.7456,2.298,10.6591,0.472,1.0477,0.8246,1.8832,0.3038,17.1235,4.9875,1.1052,3.7879,0.0484,2.4564,0.0973,1.2981,0.2991,1.4325,1.0795,0.0866,0.4193,3.8473,0.5945,0.8614,3.9908,3.7316,1.0575,0.4127,1.6293,3.1088,1.4637,4.2749,3.9744,2.3374,1.4562,
2019/4/11,2.0321,-1.5909,-3.0769,-9.4309,-3.0928,-1.6142,-3.0149,-2.9851,0,-3.9175,-3.2941,-4.7659,-3.5953,-3.97,-0.8,-0.4137,-1.9789,-2.0952,-0.9756,-1.9751,-1.139,-0.5352,-0.9346,-2.2727,-1.3245,-3.8514,9.9307,-3.0596,1.9361,-4.3956,9.9448,-2.7356,-2.021,10,-1.9948,-3.0007,-0.1399,-3.9355,-2.5412,-3.3196,,0.8365,0.7103,2.107,12.6718,10.0674,0.2551,3.6114,3.7171,2.0868,3.0086,2.9088,9.1276,6.2251,5.9613,2.2298,10.9299,1.5213,0.8382,6.7987,0.7487,2.7982,0.2957,0.8757,1.82,0.4761,1.2422,0.9508,4.15,4.9984,6.5861,5.2249,7.5828,1.0594,20.6491,4.0532,2.2208,4.141,6.0476,2.783,3.4742,,30362498811,12173090349,13358325847,7781027737,5157243800,57654156488,8218091520,2587856323,2475244306,4907529563,2905728563,836367700,1017489852,2641135155,4733866024,3515289015,2324072252,11089313997,2496088000,26735940998,5847190261,11333723724,10794809318,9406647645,25667827205,15376609221,5671892987,8136856131,4583895486,2616115230,3736560745,9356689680,2443392000,1536796800,1493408000,1114735353,3901113302,1702820400,969435100,1443400000,,37.9489,24.7393,66.8352,-4.1695,24.5352,34.2814,18.5039,45.7163,19.2901,-1.1775,45.0778,292.8342,28.0335,63.7326,80.0459,238.118,-5.885,11.1142,-3.702,5.7226,26.2597,23.837,20.4708,28.114,10.7073,32.1845,162.506,16.476,28.8655,28.4054,39.3119,30.0796,51.9103,69.7134,24.7157,19.3096,36.8771,51.5376,33.3416,21.381,,2.5556,5.8241,2.2621,4.6185,2.0525,4.272,4.4597,2.1174,1.1335,-1.9464,3.4372,3.8512,2.6428,3.6938,3.6403,3.2915,3.6299,0.9159,17.9553,0.9703,3.8138,1.9857,3.3894,1.3505,1.0754,1.3923,3.1921,1.9174,5.0202,2.7961,1.7211,2.4863,2.3495,4.2806,2.2868,2.9557,3.2269,5.4391,3.0445,3.6611,,1.5338,4.8172,0.1908,0.2243,1.2881,1.7174,2.2288,10.3409,0.472,1.0067,0.7974,1.7935,0.2929,16.4437,4.9476,1.1006,3.713,0.0474,2.4324,0.0954,1.2833,0.2975,1.4191,1.055,0.0854,0.4031,4.2294,0.5763,0.8781,3.8154,4.1027,1.0286,0.4044,1.7922,3.0468,1.4198,4.2689,3.818,2.278,1.4079,
2019/4/12,-4.1929,-1.6166,0.1587,10.0539,1.5957,-1.0467,-0.7267,-1.8462,-1.7422,2.5751,-1.2976,0.9658,-1.3894,-2.6071,-1.6705,-5.7113,1.4805,1.3619,1.2315,-0.2121,-2.5346,-0.0897,-0.2177,3.3223,3.6913,1.7167,10.084,-0.3322,3.5138,-0.2299,0.5025,4.8958,0,10.0168,-2.8319,0.1439,1.4006,0.1567,-1.1589,0.8341,,0.8318,0.4974,1.393,12.2672,6.068,0.2095,2.8727,2.6793,1.2878,2.3172,2.2767,5.3029,5.3353,5.0273,1.492,6.7877,1.4802,0.6685,7.5829,0.5882,1.7359,0.2488,0.807,2.8384,0.8502,0.9466,20.0756,2.8183,3.6484,3.327,15.9752,6.424,0.803,30.6307,6.1911,1.6017,4.8716,4.8938,2.5035,2.4635,,29089438064,11976296740,13379529538,8563321369,5239540243,57050704213,8158371840,2540080514,2432121583,5033903715,2868022434,844445000,1003352881,2572278745,4654786464,3314519652,2358479782,11240335783,2526828000,26679236987,5698989586,11323558949,10771308281,9719160856,26615297337,15640585345,6243848583,8109823386,4744963039,2610101172,3755337432,9814777612,2443392000,1690735200,1451116800,1116339289,3955750743,1705488800,958200700,1455440000,,36.3577,24.3393,66.9413,-4.5887,24.9268,33.9226,18.3694,44.8723,18.954,-1.2078,44.4929,295.6622,27.644,62.0711,78.7087,224.5183,-5.9721,11.2655,-3.7476,5.7104,25.5941,23.8156,20.4263,29.0481,11.1025,32.737,178.8932,16.4213,29.8798,28.3401,39.5095,31.5523,51.9103,76.6964,24.0158,19.3374,37.3936,51.6183,32.9552,21.5593,,2.4484,5.7299,2.2657,5.0829,2.0853,4.2273,4.4273,2.0783,1.1138,-1.9965,3.3925,3.8884,2.6061,3.5975,3.5795,3.1035,3.6837,0.9284,18.1764,0.9682,3.7172,1.9839,3.382,1.3953,1.1151,1.4162,3.514,1.911,5.1966,2.7897,1.7297,2.608,2.3495,4.7094,2.2221,2.96,3.2721,5.4476,3.0092,3.6916,,1.4695,4.7393,0.1911,0.2468,1.3087,1.6995,2.2126,10.15,0.4637,1.0326,0.7871,1.8108,0.2888,16.015,4.865,1.0378,3.7679,0.048,2.4624,0.0952,1.2508,0.2972,1.416,1.09,0.0886,0.41,4.6559,0.5744,0.9089,3.8066,4.1233,1.079,0.4044,1.9718,2.9605,1.4218,4.3287,3.824,2.2516,1.4196,
2019/4/15,-0.3282,-0.2087,0.317,9.9511,0.6981,-0.9434,-2.196,2.3511,2.8369,5.8577,0.0822,-3,0.8528,2.6769,-3.3392,5.6167,-0.2653,-1.3436,2.1898,1.2752,-0.591,1.3465,-1.6,-0.3215,-1.2945,-2.8129,6.8702,0,-1.7431,3.341,-3.3333,3.7736,-1.1551,-2.9074,-0.1366,-0.7902,-3.0387,-3.2633,-0.5374,3.2897,,0.5109,0.768,2.2438,11.8362,5.6648,0.2362,3.2702,4.0012,2.8518,8.9924,2.8757,5.0274,7.0148,5.7638,1.0868,8.7806,1.6809,0.8168,9.6417,0.9707,1.9837,0.2933,0.616,2.5268,0.7733,0.9975,22.195,3.83,2.1631,4.0823,13.0177,9.0676,1.2093,30.8049,4.2574,2.1401,5.2097,6.7811,2.3254,5.096,,28993958508,11951307076,13421936922,9415462647,5276116440,56512490022,7979212800,2599800275,2501117940,5328776736,2870379067,819111650,1011909469,2641135155,4499354228,3500687606,2352223867,11089313997,2582160000,27019461051,5665307615,11476030569,10598967349,9687909535,26270762744,15200625138,6672815279,8109823386,4662252674,2697305013,3630159518,10185146579,2415168000,1641578400,1449134400,1107517642,3835548372,1649833600,953051600,1503320000,,36.2384,24.2886,67.1535,-5.0453,25.1008,33.6026,17.966,45.9273,19.4917,-1.2786,44.5294,286.7924,27.8797,63.7326,76.0805,237.1289,-5.9563,11.1142,-3.8297,5.7832,25.4428,24.1363,20.0994,28.9547,10.9588,31.8161,191.1835,16.4213,29.3589,29.287,38.1925,32.7429,51.3107,74.4666,23.983,19.1846,36.2573,49.9339,32.7781,22.2686,,2.4404,5.718,2.2729,5.5887,2.0998,4.1874,4.3301,2.1272,1.1454,-2.1134,3.3953,3.7717,2.6283,3.6938,3.46,3.2779,3.6739,0.9159,18.5744,0.9805,3.6952,2.0106,3.3279,1.3908,1.1007,1.3764,3.7555,1.911,5.106,2.8829,1.6721,2.7064,2.3223,4.5725,2.219,2.9366,3.1727,5.2698,2.993,3.8131,,1.4646,4.7294,0.1918,0.2714,1.3178,1.6834,2.164,10.3887,0.4769,1.0931,0.7877,1.7565,0.2913,16.4437,4.7025,1.0961,3.7579,0.0474,2.5163,0.0964,1.2434,0.3012,1.3934,1.0865,0.0874,0.3985,4.9757,0.5744,0.8931,3.9338,3.9858,1.1197,0.3997,1.9144,2.9565,1.4106,4.1971,3.6992,2.2395,1.4663,
2019/4/16,4.8299,-0.2091,1.5798,9.9407,6.7591,1.1544,1.8711,1.5314,1.8966,0.3953,0.1642,1.524,2.7206,0.2235,-3.2727,2.6069,2.9255,1.5564,-1.9048,0.8395,1.1891,0.7972,1.8477,0,0.4918,3.0391,-2.3214,1.5,-0.9337,3.456,-1.8966,1.8182,-1.6694,-2.4429,2.052,1.8827,-0.5698,2.0795,2.0629,-3.2781,,0.612,0.7059,1.6027,14.9869,9.6744,0.2093,2.6004,3.6084,1.9593,7.036,3.8357,3.9722,7.4432,4.874,1.5016,7.413,3.2804,0.6262,6.8034,1.0182,2.0623,0.3195,0.5105,1.5522,0.5751,0.7604,16.3247,3.4242,1.9686,4.9579,7.6397,5.8727,1.9013,16.6046,4.0053,1.7961,3.4524,5.9203,2.3909,5.2741,,30394325330,11926317411,13633973840,10351421100,5632734363,57164870860,8128512000,2639613449,2548552935,5349839095,2875092333,831594750,1039439359,2647037133,4352102635,3591946407,2421038927,11261910324,2532976000,27246277093,5732671558,11567513540,10794809318,9687909535,26399963216,15662583355,6517910639,8231470737,4618720903,2790522912,3561311665,10370331062,2374848000,1601476800,1478870400,1128368807,3813693396,1684141600,972711800,1454040000,,37.9886,24.2378,68.2143,-5.5469,26.7973,33.9905,18.3022,46.6306,19.8614,-1.2836,44.6026,291.163,28.6382,63.875,73.5906,243.3106,-6.1305,11.2871,-3.7567,5.8318,25.7454,24.3287,20.4708,28.9547,11.0127,32.783,186.7453,16.6676,29.0848,30.2991,37.4682,33.3382,50.4541,72.6474,24.4752,19.5458,36.0507,50.9722,33.4543,21.5386,,2.5582,5.706,2.3088,6.1442,2.2418,4.2357,4.4111,2.1598,1.1671,-2.1218,3.4009,3.8292,2.6998,3.7021,3.3468,3.3633,3.7814,0.9302,18.2206,0.9888,3.7391,2.0266,3.3894,1.3908,1.1061,1.4182,3.6683,1.9397,5.0583,2.9825,1.6403,2.7556,2.2836,4.4608,2.2646,2.9919,3.1546,5.3794,3.0548,3.6881,,1.5354,4.7195,0.1948,0.2984,1.4069,1.7029,2.2045,10.5477,0.4859,1.0974,0.789,1.7832,0.2992,16.4804,4.5486,1.1246,3.8679,0.0481,2.4684,0.0972,1.2582,0.3036,1.4191,1.0865,0.0878,0.4106,4.8602,0.583,0.8847,4.0698,3.9103,1.14,0.393,1.8677,3.0171,1.4372,4.1732,3.7762,2.2857,1.4183,
