ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2019/6/27,-0.3636,5.1546,1.9139,-0.2717,0.2551,-0.0847,-0.3279,-0.1143,0,1.0989,-0.5848,0.4583,0.1704,0.1672,-0.7246,-0.2538,5.1724,0.1025,0.3711,0.6349,0.1155,2.2599,0.2618,-0.5119,0.3487,-0.2519,0.1618,-0.2151,-0.1634,0,0.1969,0.1603,-0.2157,-0.2364,-0.8653,0,-0.6349,0.6301,0.4608,0.3946,1.6414,10.9232,0.3016,0.3419,0.4401,0.7145,0.4224,0.2564,0.7613,0.6318,0.584,0.3518,0.2618,0.6869,0.0665,1.1898,0.2558,0.6363,0.1685,1.9766,5.4622,0.8931,0.6092,0.6294,3.4573,0.486,0.6211,1.1782,0.2859,0.0663,0.3013,0.3159,0.5368,0.488,0.0909,0.4329,1.3783,0.0548,6257451058,1641186744,11515221411,3722504209,11422937379,6053425838,19159281773,14284467854,3259252202,8408064000,21123852054,32440279320,14141400000,9913760647,2712490077,9395892740,2456592000,7060954860,10725087717,3906929900,5694740012,4266321162,3791407388,6996028474,3025458103,8712316800,7642421600,7765968000,9771235404,5878709473,3.35758E+11,7499989200,92500000000,9964116224,23991101784,44387201940,8108395834,3710253551,,10.9401,-1.891,24.245,-14.8294,15.9249,16.8097,10.6298,7.7117,21.377,7.7803,320.4541,6.807,7.1737,10.4914,42.2046,14.4269,2.9949,10.6772,48.727,300.3542,8.5761,63.5905,19.7837,5.7309,7.0449,23.5746,7.2098,11.7718,28.7319,20.1929,9.2314,10.3997,8.4146,13.9327,9.0092,18.7227,31.0274,5.9492,5.8971,0.8585,1.2516,6.1252,0.8951,0.6979,2.9703,0.9679,1.2715,0.9632,0.8239,0.8763,0.8827,0.6681,1.5086,3.1657,1.1028,1.6458,0.7424,1.9507,13.543,1.4234,1.3195,1.2203,0.8936,1.4691,6.3672,0.9342,1.4093,1.6202,1.1517,1.2355,0.9318,1.8257,0.7743,1.0038,0.6979,1.5284,1.553,0.7346,1.5312,1.0454,2.8768,1.6735,0.6472,4.8886,0.5937,1.8994,0.6776,0.9858,0.9461,0.3303,0.4327,1.6279,0.5373,1.1952,0.2787,1.0309,0.2812,3.8784,1.8183,0.9819,0.7022,1.1857,0.4572,6.6747,0.4804,0.6898,2.765,0.6272,1.5333,1.2908,1.6165,0.4944,0.9543,0.6175,0.9266,0.8576,0.6226
2019/6/28,-1.0949,4.902,-1.8779,-0.2725,-1.7812,-1.5267,-0.3289,-1.0297,-1.2461,-0.5435,-1.1765,-0.8212,-1.1905,-1.3356,-1.4599,0,3.6885,-0.8188,-0.5545,-1.2618,-2.0761,-3.8889,-2.3499,0.3431,-1.477,-0.5892,-1.1309,-1.5086,-0.3273,-2.2333,0.0982,-0.64,-0.1081,-0.9479,-0.9975,-1.0309,-1.5974,-1.4311,-0.5505,0.4042,2.929,8.6046,0.3881,0.3054,0.3176,0.4819,0.3878,0.3862,0.5434,0.7132,0.3757,0.3353,0.2929,0.7482,0.1121,1.9465,0.2173,0.4616,0.2095,2.0493,4.0208,0.8066,0.516,0.6278,3.3025,0.4482,0.5487,1.2431,0.4077,0.0609,0.4374,0.177,0.4484,0.3417,0.0663,0.4928,1.3168,0.0952,6188938820,1721637075,11298973121,3712361146,11219475390,5961007123,19096257820,14137373791,3218638467,8362368000,20875336148,32173890165,13973050000,9781356499,2672891681,9395892740,2547204000,7003137420,10665614033,3857631100,5576510115,4077754481,3702314264,7020028571,2980772797,8660981600,7555996800,7648809000,9739251000,5747423157,3.36087E+11,7451989269,92400000000,9869669625,23751789048,43929601920,7978868744,3657155110,,10.8203,-1.9837,23.7897,-14.789,15.6412,16.553,10.5948,7.6323,21.1106,7.738,316.684,6.7511,7.0883,10.3512,41.5885,14.4269,3.1054,10.5897,48.4568,296.5642,8.398,60.7799,19.3188,5.7505,6.9408,23.4357,7.1283,11.5942,28.6379,19.7419,9.2404,10.3331,8.4055,13.8006,8.9193,18.5297,30.5318,5.864,5.862,0.8491,1.313,6.0101,0.8926,0.6855,2.9249,0.9647,1.2584,0.9512,0.8194,0.866,0.8754,0.6602,1.4885,3.1195,1.1028,1.7066,0.7363,1.9399,13.3721,1.3938,1.2612,1.1916,0.8967,1.4474,6.3297,0.9236,1.388,1.6149,1.126,1.2367,0.9258,1.8238,0.767,0.9938,0.6907,1.5039,1.5308,0.7302,1.5145,1.0967,2.8227,1.669,0.6356,4.814,0.5917,1.8799,0.6691,0.9805,0.935,0.3276,0.4275,1.6062,0.5294,1.1952,0.2889,1.0225,0.2796,3.8294,1.7805,0.9385,0.6857,1.1898,0.4505,6.6354,0.4749,0.6794,2.756,0.6132,1.5348,1.2825,1.6147,0.4897,0.9448,0.6111,0.9118,0.8453,0.6189
2019/7/1,2.214,0,10.0478,1.6393,1.5544,3.7037,1.8152,2.659,2.2082,2.3224,4.1667,0.92,2.4096,2.7073,2.2222,1.5267,0,1.3416,5.5762,0.9585,2.4735,4.817,3.2086,1.5385,2.5573,3.641,2.6144,1.9694,2.7915,2.0305,0.0981,1.7713,1.4069,2.1531,2.267,1.6667,2.5974,3.0853,1.0148,0.4267,2.8477,19.1976,0.3715,0.3699,0.6111,0.6628,0.6501,0.5519,1.0996,1.3915,0.4772,0.585,0.6938,0.9193,0.1358,1.3138,0.4808,1.5226,0.198,2.6809,6.169,0.9813,0.8897,0.8913,8.6143,0.9699,0.6109,1.8635,0.4416,0.1185,0.5582,0.3302,0.7397,0.5369,0.1131,0.5599,2.5538,0.1413,6325963296,1725201112,12434276641,3773219525,11393871381,6182717349,19442889562,14513280840,3289712503,8556576000,21745141821,32469878115,14309750000,10046164796,2732289274,9539341484,2547204000,7097090760,11260350875,3894605200,5714444995,4274178107,3821105096,7128029011,3057000673,8976326400,7753539200,7799442000,10011118433,5864122105,3.36417E+11,7583989079,93700000000,10082174473,24290242704,44661761952,8186112088,3769989297,,11.0598,-1.9837,26.18,-15.0314,15.8843,17.1661,10.7871,7.8352,21.5768,7.9177,329.8792,6.8132,7.2591,10.6315,42.5127,14.6471,3.1054,10.7318,51.1589,299.4067,8.6058,63.7076,19.9387,5.839,7.1183,24.289,7.3146,11.8225,29.4373,20.1427,9.2495,10.5162,8.5237,14.0978,9.1215,18.8385,31.3248,6.045,5.9188,0.8679,1.313,6.614,0.9073,0.6961,3.0333,0.9823,1.2919,0.9722,0.8385,0.9021,0.8835,0.6761,1.5288,3.1888,1.1196,1.7066,0.7462,2.0481,13.5002,1.4283,1.3219,1.2298,0.9105,1.4844,6.5602,0.9478,1.4153,1.66,1.1488,1.2379,0.9422,1.8494,0.7835,1.0163,0.7022,1.543,1.578,0.7373,1.548,1.0967,3.1064,1.6963,0.6455,4.9923,0.6025,1.9299,0.6839,1.0032,0.9739,0.3306,0.4378,1.6497,0.5412,1.2135,0.2889,1.0362,0.2952,3.8661,1.8245,0.9837,0.7077,1.2081,0.462,6.877,0.4874,0.6928,2.8329,0.6256,1.5363,1.3053,1.6374,0.5003,0.9662,0.6213,0.9355,0.8714,0.6248
2019/7/2,-0.361,5.1402,-5.1304,-1.6129,0,0.8306,0,-0.1126,0,-0.1335,-1.7143,-0.4558,0.1681,-0.4942,0.7246,-0.7519,0.3953,-0.3055,1.0563,0,0.5747,-0.1838,-0.2591,-0.8418,0.3439,-1.1438,-0.1592,-0.2146,-1.1182,0.4975,1.0784,-0.1582,2.0277,1.4052,2.8325,-0.4098,0.3165,-0.2641,-0.9132,0.306,2.0087,19.9149,0.2077,0.2256,0.5451,0.5152,0.5604,0.3784,0.6733,0.7469,0.3899,0.4346,0.2733,0.8905,0.0455,1.1816,0.3348,0.8702,0.1631,2.3818,5.0716,0.7294,0.7195,1.0409,4.9771,0.5095,0.5539,1.2345,0.4189,0.0835,0.4445,0.5029,1.0139,1.066,0.0833,0.4107,1.6101,0.1408,6303125883,1813879674,11796344187,3712361146,11393871381,6234068822,19442889562,14496937056,3289712503,8545152000,21372367961,32321884140,14333800000,9996513240,2752088472,9467617112,2557272000,7075409220,11379298244,3894605200,5747286633,4266321162,3811205860,7068028767,3067514862,8873656000,7741192800,7782705000,9899173019,5893296842,3.40045E+11,7571989096,95600000000,10223844372,24978266820,44478721944,8212017506,3760033339,,11.0199,-2.0856,24.8369,-14.789,15.8843,17.3087,10.7871,7.8264,21.5768,7.9071,324.2241,6.7821,7.2713,10.5789,42.8208,14.537,3.1177,10.699,51.6993,299.4067,8.6552,63.5905,19.887,5.7899,7.1428,24.0112,7.303,11.7971,29.1081,20.243,9.3493,10.4995,8.6966,14.2959,9.3799,18.7613,31.424,6.029,5.8474,0.8648,1.3805,6.2747,0.8926,0.6961,3.0584,0.9823,1.2904,0.9722,0.8374,0.8866,0.8795,0.6772,1.5212,3.2119,1.1112,1.7133,0.7439,2.0697,13.5002,1.4365,1.3195,1.2266,0.9028,1.4895,6.4852,0.9463,1.4123,1.6414,1.1545,1.2513,0.9407,1.8869,0.7945,1.0451,0.6993,1.5479,1.5739,0.7284,1.5424,1.1531,2.947,1.669,0.6455,5.0338,0.6025,1.9277,0.6839,1.0019,0.9572,0.3291,0.4386,1.6415,0.5451,1.2043,0.2901,1.033,0.2983,3.8661,1.835,0.9819,0.7059,1.1979,0.4636,6.7983,0.4866,0.6913,2.8012,0.6287,1.5529,1.3032,1.6706,0.5073,0.9936,0.6188,0.9385,0.8691,0.6173
2019/7/3,-0.7246,4,-2.7498,0,-0.5102,-1.318,-1.1345,-1.2401,-0.6173,-0.2674,-1.7442,-1.5568,-0.1678,-0.1656,-1.0791,-1.5152,-4.3307,-0.8172,6.2718,-0.9494,-0.2286,-3.1308,0.7792,-0.8489,-0.6855,-1.3223,-0.9569,-0.2151,-1.9386,0,0.2425,-0.4754,-2.7197,0,-0.3593,-0.4115,-0.6309,-1.2357,-0.6452,0.2927,2.6743,10.7423,0.3579,0.2675,0.5337,0.4937,0.4322,0.3514,0.5933,0.7627,0.5297,0.4264,0.2685,0.6464,0.0637,1.1037,0.3388,2.9234,0.0996,1.8636,4.0178,1.361,0.6328,0.7344,3.8516,0.4068,0.5365,1.1101,0.4404,0.1054,0.3081,0.2552,0.9042,0.5077,0.08,0.3571,1.3982,0.0561,6257451058,1886434861,11471971753,3712361146,11335739384,6151906465,19222305726,14317155423,3269405635,8522304000,20999594101,31818704625,14309750000,9979962722,2722389676,9324168368,2446524000,7017591780,12092982454,3857631100,5734149977,4132753096,3840903568,7008028523,3046486483,8756318400,7667114400,7765968000,9707266596,5893296842,3.4087E+11,7535989148,93000000000,10223844372,24888524544,44295681936,8160206670,3713572203,,10.9401,-2.1691,24.1539,-14.789,15.8033,17.0806,10.6647,7.7294,21.4436,7.886,318.569,6.6765,7.2591,10.5614,42.3587,14.3167,2.9827,10.6116,54.9418,296.5642,8.6354,61.5996,20.042,5.7407,7.0938,23.6937,7.2331,11.7718,28.5438,20.243,9.3719,10.4496,8.4601,14.2959,9.3462,18.6841,31.2257,5.9545,5.8205,0.8585,1.4357,6.1022,0.8926,0.6926,3.0181,0.9711,1.2744,0.9662,0.8351,0.8712,0.8658,0.6761,1.5187,3.1773,1.0944,1.6391,0.7378,2.1995,13.3721,1.4332,1.2782,1.2362,0.8952,1.4793,6.3994,0.9372,1.4093,1.6096,1.1545,1.2543,0.9362,1.8356,0.7945,1.0413,0.6964,1.5381,1.5544,0.7251,1.5312,1.1992,2.866,1.669,0.6422,4.9674,0.5957,1.9038,0.6797,0.9992,0.9405,0.3239,0.4378,1.6388,0.5392,1.1861,0.2775,1.0246,0.317,3.8294,1.8308,0.9511,0.7114,1.1877,0.4604,6.7084,0.4819,0.6898,2.7469,0.6287,1.5567,1.297,1.6252,0.5073,0.99,0.6162,0.9326,0.8583,0.6145
2019/7/4,0,4.7009,-1.508,1.0929,-0.2564,-1.8364,0.1639,-0.1142,0.9317,-0.134,0,-0.4651,-0.3361,0.1658,-1.0909,0.5128,4.9383,0,2.459,-0.639,0.2291,-2.6616,-0.5155,-0.1712,1.3805,0.2513,0.161,0,0.4942,-0.495,-0.6773,-0.4777,-0.4301,0,-0.601,-0.2066,-0.6349,0.983,-0.5566,0.3429,2.0917,7.1228,0.3467,0.2709,0.4997,0.3605,0.2933,0.2786,0.9222,0.5816,0.4067,0.5492,0.2268,0.6154,0.0519,0.1933,0.3198,1.7734,0.1447,1.7687,3.7882,0.8951,0.4755,0.829,2.974,0.4954,0.4289,0.7448,0.3592,0.0783,0.3134,0.1625,0.4624,0.3211,0.1231,0.3026,1.7352,0.0539,6257451058,1975113423,11298973121,3752933399,11306673385,6038933225,19253817703,14300811639,3299865936,8510880000,20999594101,31670710650,14261650000,9996513240,2692690879,9371984616,2567340000,7017591780,12390350875,3832981700,5747286633,4022755866,3821105096,6996028474,3088543242,8778319200,7679460800,7765968000,9755243202,5864122105,3.38561E+11,7499989200,92600000000,10223844372,24738954084,44204161932,8108395834,3750077382,,10.9401,-2.271,23.7897,-14.9506,15.7628,16.7669,10.6822,7.7205,21.6434,7.8754,318.569,6.6455,7.2347,10.5789,41.8966,14.3902,3.1299,10.6116,56.2928,294.6693,8.6552,59.9601,19.9387,5.7309,7.1918,23.7532,7.2448,11.7718,28.6849,20.1427,9.3085,10.3997,8.4237,14.2959,9.29,18.6455,31.0274,6.013,5.7936,0.8585,1.5032,6.0101,0.9024,0.6908,2.9627,0.9727,1.2729,0.9752,0.834,0.8712,0.8617,0.6738,1.5212,3.1426,1.1,1.72,0.7378,2.2536,13.2866,1.4365,1.2442,1.2298,0.8936,1.4997,6.4155,0.9387,1.4093,1.6176,1.1488,1.2458,0.9318,1.8277,0.7945,1.0351,0.695,1.5284,1.5697,0.7217,1.5312,1.2555,2.8227,1.6872,0.6406,4.8762,0.5966,1.9016,0.686,0.9979,0.9405,0.3224,0.4364,1.6415,0.5333,1.1922,0.2912,1.0246,0.3248,3.805,1.835,0.9258,0.7077,1.1857,0.4668,6.7253,0.4827,0.6898,2.7605,0.6256,1.5461,1.2908,1.6182,0.5073,0.9841,0.6149,0.9266,0.8668,0.6116
2019/7/5,0.365,4.898,-1.5311,-0.5405,0.5141,2.8912,-0.3273,0.8,0,-0.4196,0,-0.2804,0.1686,0.1656,-0.3676,0.2551,3.5294,0.309,-1.28,-0.6431,1.3714,-0.7813,0,0.3431,-0.3404,1.4202,0.9646,0.2155,-0.3279,0.2488,0.3897,0.16,0.216,0.4619,-0.2418,-0.4141,0.639,3.4513,-1.0261,0.2657,2.4742,6.1479,0.2236,0.1461,0.4268,0.3813,0.4118,0.241,0.656,0.3977,0.3275,0.5472,0.2412,0.5812,0.0503,1.5633,0.2896,1.7653,0.1222,3.6897,2.8669,0.5855,0.4948,0.51,4.984,0.6751,0.3629,0.5053,0.2338,0.0981,0.3596,0.1322,0.4111,0.2931,0.0557,0.2506,3.5388,0.0956,6280288471,2071853672,11125974490,3732647272,11364805382,6213528233,19190793749,14415218132,3299865936,8133888000,20999594101,31581914265,14285700000,10013063759,2682791280,9395892740,2657952000,7039273320,12231754384,3808332300,5826106563,3991328085,3821105096,7020028571,3078029052,8902990400,7753539200,7782705000,9723258798,5878709473,3.3988E+11,7511989183,92800000000,10271067672,24679125900,44021121924,8160206670,3879504831,,10.98,-2.3823,23.4254,-14.8698,15.8438,17.2517,10.6472,7.7823,21.6434,7.5266,318.569,6.6269,7.2469,10.5965,41.7425,14.4269,3.2404,10.6444,55.5723,292.7743,8.7739,59.4916,19.9387,5.7505,7.1673,24.0905,7.3146,11.7971,28.5908,20.1929,9.3447,10.4163,8.4419,14.3619,9.2676,18.5683,31.2257,6.2206,5.7334,0.8616,1.5768,5.9181,0.8975,0.6943,3.0484,0.9695,1.2831,0.9752,0.7971,0.8712,0.8593,0.6749,1.5237,3.1311,1.1028,1.7808,0.7401,2.2248,13.2012,1.4562,1.2345,1.2298,0.8967,1.4946,6.5066,0.9478,1.4123,1.6123,1.1517,1.2507,0.9333,1.8317,0.7982,1.0326,0.6921,1.5381,1.6239,0.7142,1.5368,1.317,2.7795,1.6781,0.6439,5.0172,0.5947,1.9168,0.686,0.9537,0.9405,0.3215,0.4371,1.6442,0.5314,1.1952,0.3015,1.0278,0.3207,3.7805,1.8602,0.9186,0.7077,1.1898,0.4652,6.8208,0.4874,0.6913,2.7514,0.6272,1.5522,1.2929,1.6217,0.5096,0.9817,0.6124,0.9326,0.8967,0.6053
2019/7/8,-3.2727,-5.0584,-8.8435,-3.8043,-3.3248,-4.0496,-3.1199,-3.9683,-4,-3.2303,-4.142,-3.2802,-3.1802,-2.6446,-4.797,-3.0534,-3.0303,-2.3614,0.3241,-2.589,-3.9459,-6.6929,-5.4404,-3.7607,-3.0743,-2.5535,-3.6624,-3.871,-4.2763,-3.4739,-3.3451,-3.3546,-1.5086,-3.2184,-2.9091,-1.6632,-2.5397,-4.4482,-2.1678,0.4689,2.6831,12.4404,0.2571,0.4169,0.5513,0.7326,0.7826,0.4788,0.8225,0.8632,0.4867,0.9072,0.5227,0.9193,0.0869,1.1135,0.4842,1.385,0.3501,2.5057,4.2179,1.0677,0.858,0.9209,4.5321,0.9307,0.8128,1.2892,0.4586,0.1139,0.5767,0.2244,0.6916,0.4739,0.1139,0.5054,2.7294,0.1391,6074751757,1967051735,10142044773,3590644387,10986947403,5961906015,18592066194,13843185666,3167871299,7871136000,20129788428,30545956440,13179400000,9748255461,2554096496,9108995252,2577408000,6873048180,12271403507,3709734700,5596215098,3724191954,3613221140,6756027497,2983401344,8675648800,7469572000,7481439000,9307461547,5674486315,3.14484E+11,7259989546,91400000000,9940504574,23961187692,43288961892,7952963326,3706934898,,10.6206,-2.2618,21.3538,-14.3041,15.317,16.553,10.3151,7.4735,20.7777,7.2834,305.3739,6.4095,6.6857,10.3162,39.7401,13.9864,3.1422,10.393,55.7524,285.1944,8.4277,55.5099,18.8539,5.5343,6.947,23.4754,7.0468,11.3405,27.3682,19.4914,8.6465,10.0669,8.3145,13.8997,8.998,18.2594,30.4327,5.9438,5.6242,0.8334,1.497,5.3948,0.8634,0.6713,2.9249,0.9393,1.2322,0.9362,0.7713,0.8351,0.8311,0.6227,1.4834,2.9809,1.0691,1.7268,0.7226,2.232,12.8594,1.3987,1.1518,1.1629,0.863,1.4487,6.3404,0.9131,1.3576,1.5433,1.1117,1.1572,0.902,1.804,0.7725,1.0025,0.6806,1.4991,1.5516,0.7006,1.4865,1.2504,2.5337,1.6143,0.6225,4.814,0.5761,1.8408,0.6586,0.9229,0.9016,0.311,0.4032,1.6007,0.5059,1.1587,0.2924,1.0035,0.3217,3.6826,1.7868,0.8571,0.6692,1.145,0.4509,6.6466,0.4695,0.6645,2.6338,0.6054,1.4362,1.2495,1.5972,0.4932,0.9531,0.6022,0.9089,0.8568,0.5937
2019/7/9,0,-3.6885,2.0256,0.8475,-0.2646,-1.3781,0.5085,-0.4723,-0.641,-0.4354,0,-0.7752,-0.5474,-0.1698,-0.3876,-0.2625,-0.3906,-0.5258,-1.9386,1.3289,0,0.6329,-0.5479,-0.8881,1.1454,0.5072,-0.3306,0.2237,0.3436,-0.2571,-0.4195,-0.1653,-0.1094,1.6627,-0.1248,-0.2114,0.3257,0.8057,0.9634,0.2023,2.0315,8.0842,0.1353,0.2011,0.5708,0.342,0.3945,0.2253,0.4301,0.389,0.3508,0.3455,0.225,0.469,0.0494,0.539,0.3213,1.452,0.1136,1.4416,2.1456,0.4773,0.5805,0.7537,2.904,0.4679,0.3338,0.5696,0.2098,0.0595,0.2343,0.1849,0.517,0.2268,0.0744,0.2692,1.3578,0.0433,6074751757,1894496548,10347480648,3621073577,10957881404,5879743659,18686602124,13777810527,3147564432,7836864000,20129788428,30309166080,13107250000,9731704943,2544196897,9085087128,2567340000,6836912280,12033508770,3759033500,5596215098,3747762789,3593422668,6696027253,3017572461,8719650400,7444879200,7498176000,9339445950,5659898947,3.13165E+11,7247989563,91300000000,10105786123,23931273600,43197441888,7978868744,3736802771,,10.6206,-2.1783,21.7863,-14.4253,15.2765,16.3249,10.3675,7.4382,20.6445,7.2517,305.3739,6.3598,6.6491,10.2987,39.5861,13.9496,3.1299,10.3384,54.6716,288.9843,8.4277,55.8613,18.7506,5.4851,7.0265,23.5944,7.0235,11.3658,27.4622,19.4413,8.6102,10.0503,8.3054,14.1308,8.9867,18.2208,30.5318,5.9917,5.676,0.8334,1.4418,5.504,0.8707,0.6695,2.8846,0.944,1.2264,0.9302,0.768,0.8351,0.8247,0.6193,1.4809,2.9693,1.0663,1.72,0.7188,2.1887,13.0303,1.3987,1.1591,1.1565,0.8553,1.4653,6.3726,0.91,1.3607,1.5486,1.1088,1.1524,0.9005,1.8021,0.7853,1.0013,0.6792,1.5039,1.5641,0.7071,1.4865,1.2043,2.585,1.6279,0.6208,4.7477,0.5791,1.8321,0.6543,0.9188,0.9016,0.3086,0.401,1.598,0.5039,1.1557,0.2912,0.9982,0.3155,3.7316,1.7868,0.8625,0.6655,1.1349,0.456,6.6803,0.468,0.666,2.6428,0.6038,1.4301,1.2474,1.5955,0.5014,0.9519,0.6009,0.9118,0.8637,0.5992
2019/7/10,-1.1278,5.1064,-0.8359,-0.5602,-0.7958,-0.262,-1.1804,-1.5421,-0.6452,-1.0204,-1.2346,-0.293,-1.2844,-1.5306,-0.7782,-1.8421,2.7451,-0.4228,-0.1647,-0.9836,-1.4085,-2.0964,-1.3774,-0.7168,-0.9582,-1.5139,-0.6633,-1.1161,-1.0274,-4.3814,0.4213,-0.9934,-0.4381,-0.9346,-2.125,-0.6356,-0.974,-1.1545,0.0954,0.2812,0.2933,7.156,0.1516,0.2444,0.4216,0.3114,0.4322,0.2274,0.4442,0.4814,0.3093,0.4745,0.2755,0.6985,0.0498,0.9696,0.1964,1.3491,0.108,1.1363,2.1455,0.3946,0.5334,0.6696,2.9819,0.4658,0.2979,0.4947,0.7692,0.044,0.2721,0.1825,0.4431,0.4065,0.068,0.2867,1.3194,0.1398,6006239519,1991236798,10260981332,3600787450,10870683409,5864338217,18466018288,13565341326,3127257564,7756896000,19881272522,30220369695,12938900000,9582750275,2524397699,8917730259,2637816000,6808003560,12013684208,3722059400,5517395167,3669193338,3543926488,6648027057,2988658439,8587645600,7395493600,7414491000,9243492739,5411913684,3.14484E+11,7175989667,90900000000,10011339524,23422734036,42922881876,7901152490,3693660288,,10.5009,-2.2896,21.6042,-14.3445,15.155,16.2821,10.2451,7.3235,20.5113,7.1777,301.6038,6.3412,6.5637,10.1411,39.278,13.6927,3.2159,10.2947,54.5815,286.1419,8.309,54.6902,18.4923,5.4458,6.9592,23.2373,6.9769,11.239,27.1801,18.5895,8.6465,9.9504,8.269,13.9987,8.7958,18.105,30.2344,5.9226,5.6817,0.824,1.5154,5.458,0.8658,0.6642,2.8771,0.9329,1.2075,0.9242,0.7601,0.8248,0.8223,0.6113,1.4582,2.9462,1.0467,1.7673,0.7158,2.1851,12.9021,1.379,1.1348,1.1406,0.8492,1.4512,6.2761,0.904,1.3455,1.5327,1.0602,1.1572,0.8915,1.7942,0.778,0.98,0.6749,1.4893,1.5461,0.7078,1.4698,1.2658,2.5634,1.6188,0.6159,4.7352,0.5722,1.8038,0.6501,0.9095,0.8904,0.3077,0.3959,1.5736,0.5,1.1344,0.2992,0.994,0.315,3.6949,1.7616,0.8444,0.6564,1.1267,0.4517,6.5792,0.4649,0.6586,2.6157,0.5774,1.4362,1.235,1.5885,0.4968,0.9317,0.5971,0.903,0.8537,0.5998
